Número registro,Nombre tercero,Descripción,Fecha contable,Importe bruto,Orgánica,Programa,Económica
2016.0014012,PROMOCIONES Y EDICIONES CULTURALES SA,30/11/16. INSERCIÓN PUBLICITARIA S/MEJORAS DEL AUTOBUS EN DIARIO MEDITERRÁNEO.,29/12/2016,"2.395,80 €",1,92070,22602
2016.0014013,PROMOCIONES Y EDICIONES CULTURALES SA,30/11/16. INSERCIÓN PUBLICITARIA S/CAMPAÑA PLAN GENERAL EN ELPERIODICOMEDITERRANEO.COM,29/12/2016,"3.267,00 €",5,15111,22602
2016.0014014,PROMOCIONES Y EDICIONES CULTURALES SA,25 Y 29/11/16. INSERCIÓN PUBLICITARIA S/PLAN GENERAL EN DIARIO MEDITERRÁNEO.,29/12/2016,"9.793,74 €",5,15111,22602
2016.0014045,"COMUNICACION Y MEDIOS DE LEVANTE, S.L. /GRUPO ZETA",30/11/16. COPATROCINIO JORNADAS PUERTO,22/12/2016,"15.730,00 €",1,91201,226990
2016.0014085,CASTELLON BASE SL,29/11/16. INSERCIÓN BANNER EN WEB CASTELLONBASE.COM,29/12/2016,"242,00 €",1,92070,22602
2016.0014101,PROMOCIONES Y EDICIONES CULTURALES SA,30/11/16. INSERCIÓN PUBLICITARIA S/40 ANIVERSARIO EN DIARIO MEDITERRÁNEO.,29/12/2016,"1.452,00 €",1,92070,22602
2016.0014153,"DIARIO DIGITAL DE CASTELLON, S.L.",28/11/16. BANNER EN CASTELLON INFORMACIÓN PARA PROMOCIONAR LA FIRA DE LA TARONJA.,29/12/2016,"1.210,00 €",5,17000,22602
2016.0014154,"DIARIO DIGITAL DE CASTELLON, S.L.",30/11/16. BANNER EN CASTELLÓN INFORMACIÓN PARA PROMOCIONAR LA PARTICIPACIÓN CIUDADANA EN EL PLAN GENERAL DE ORDENACIÓN URBANA DE CASTELLÓN.,29/12/2016,"1.210,00 €",5,15111,22602
2016.0014168,RADIO CASTELLON SA,NOVIEMBRE/16. REPORTAJES EN RADIO CASTELLON.,29/12/2016,"5.505,50 €",1,92070,22602
2016.0014172,UNIPREX SAU,DEL 2 AL 30/09/16. CUÑAS PUBLICITARIAS S/AGENDA CULTURAL EN CASTELLON CV.,29/12/2016,"1.394,53 €",1,92070,22602
2016.0014173,UNIPREX SAU,DEL 3 AL 8/09/16. CUÑAS PUBLICITARIAS S/ANIVERSARIO DE LA CIUDAD EN CASTELLON CV.,29/12/2016,"1.500,40 €",1,92070,22602
2016.0014174,UNIPREX SAU,DEL 16 AL 22/09/16. CUÑAS PUBLICITARIAS S/CAMPAÑA SEMANA DE LA MOVILIDAD EN CASTELLON CV,29/12/2016,"1.815,00 €",1,92070,22602
2016.0014175,UNIPREX SAU,01/10/2015. CUÑAS PUBLICITARIAS S/CAMPAÑA DE TRAFICO EN CASTELLÓN CV.,22/12/2016,"958,32 €",1,92070,22602
2016.0014176,UNIPREX SAU,DEL 15 AL 18/10/16. CUÑAS PUBLICITARIAS S/CAMPAÑA CULTURAL ARTES ESCÉNICAS EN CASTELLÓN CV.,29/12/2016,"800,00 €",1,92070,22602
2016.0014177,UNIPREX SAU,DEL 4 AL 26/08/16. CUÑAS PUBLICITARIAS S/CAMPAÑA VERANO 2016 EN CASTELLON CV.,29/12/2016,"1.437,48 €",1,92070,22602
2016.0014178,UNIPREX SAU,DEL 4 AL 26/08/16. CUÑAS PUBLICITARIAS S/CAMPAÑA DE VERANO EN CASTELLON EFM.,29/12/2016,"982,52 €",1,92070,22602
2016.0014179,UNIPREX SAU,21/12/15. CUÑAS PUBLICITARIAS S/CAMPAÑA DE NAVIDAD EN CASTELLON ONDA MELODIA,22/12/2016,"1.200,03 €",1,92070,22602
2016.0014189,TV CS RETRANSMISIONES SL,30/11/16. FALDONES PUBLICITARIOS S/CAMPAÑA FERIA DE LA NARANJA 2016 EN TVCS,29/12/2016,"2.420,00 €",5,17000,22602
2016.0014218,MEDIOS DE AZAHAR SA,30/11/16. INSERCIÓN PUBLICITARIA S/CAMPAÑA FERIA MEDIEVAL EN EN DIARIO EL MUNDO.,29/12/2016,"1.388,48 €",1,92070,22602
2016.0014270,"IDEA PUBLICIDAD CASTELLON, S.L",DEL 21 AL 30/11/16. BANNER PUBLICITARIO S/CAMPAÑA REUNIONES PARTICIPACIÓN CIUDADANA PLAN GENERAL EN VIVIECASTELLON.COM.,29/12/2016,"1.210,00 €",5,15111,22602
2016.0014273,FERNANDO GIL SA,"30/11/16. DIPLOMAS, CARPETAS Y CERTIFICADOS",29/12/2016,"2.813,25 €",1,91201,226990
2016.0014275,"IDEA PUBLICIDAD CASTELLON, S.L",DEL 18 AL 27/11/16. BANNER PUBLICITARIO S/CAMPAÑA FIRA DE LA TARONJA EN VIVECASTELLON.COM,29/12/2016,"1.210,00 €",5,17000,22602
2016.0014392,RADIO CASTELLON SA,DEL 1 AL 4/11/16. CUÑAS PUBLICITARIAS S/3ª FESTIVAL JAZZ EN CADENA SER.,29/12/2016,"1.217,50 €",1,92070,22602
2016.0014393,RADIO CASTELLON SA,NOVIEMBRE/16. CUÑAS PUBLICITARIAS S/CAMPAÑA 3º MERCADO MEDIEVAL EN CADENA SER.,29/12/2016,"1.773,56 €",1,92070,22602
2016.0014394,RADIO CASTELLON SA,DEL 24 AL 30/11/16. CUÑAS PUBLICITARIAS S/CAMPAÑA SERVICIOS MANTENIMIENTO CIUDAD EN CADENA SER.,29/12/2016,"4.872,37 €",1,92070,22602
2016.0014395,RADIO CASTELLON SA,DEL 19 AL 26/11/16. CUÑAS PUBLICITARIAS S/CAMPAÑA FIRA DE LA TARONJA EN CADENA SER.,29/12/2016,"4.821,25 €",5,17000,22602
2016.0014396,RADIO CASTELLON SA,DEL 16 AL 20/11/16. CUÑAS PUBLICITARIAS S/CAMPAÑA 3º FESTIVAL TEATRO MUT EN CADENA SER.,29/12/2016,"2.949,38 €",1,92070,22602
2016.0014397,RADIO CASTELLON SA,DEL 24 AL 30/11/16. CUÑAS PUBLICITARIAS S/CAMPAÑA PLAN GENERAL EN CADENA SER.,29/12/2016,"4.821,25 €",5,15111,22602
2016.0014399,UNIPREX SAU,29/11/16. CUÑAS PUBLICITARIAS S/CAMPAÑA MERCADO MEDIEVAL EN CASTELLON CV.,29/12/2016,"605,00 €",1,92070,22602
2016.0014400,UNIPREX SAU,29/11/16. CUÑAS PUBLICITARIAS S/CAMPAÑA MERCADO MEDIEVAL EN CASTELLON EFM.,29/12/2016,"605,00 €",1,92070,22602
2016.0014401,UNIPREX SAU,30/11/16. CUÑAS PUBLICITARIAS S/CAMPAÑA FESTIVAL DE JAZZ EN CASTELLON CV.,29/12/2016,"484,00 €",1,92070,22602
2016.0014402,UNIPREX SAU,30/11/16. CUÑAS PUBLICITARIAS S/CAMPAÑA FESTIVAL DE JAZZ EN CASTELLON EFM.,29/12/2016,"484,00 €",1,92070,22602
2016.0014410,EDITORIAL PRENSA VALENCIANA SA,04/11/16. INSERCIÓN PUBLICITARIA S/AGENDA CULTURAL EN DIARIO LEVANTE.,29/12/2016,"605,00 €",1,92070,22602
2016.0014411,EDITORIAL PRENSA VALENCIANA SA,11/11/16. INSERCIÓN PUBLICITARIA S/AGENDA CULTURAL EN DIARIO LEVANTE.,29/12/2016,"605,00 €",1,92070,22602
2016.0014412,EDITORIAL PRENSA VALENCIANA SA,18/11/16. INSERCIÓN PUBLICITARIA S/AGENDA CULTURAL EN DIARIO LEVANTE.,29/12/2016,"605,00 €",1,92070,22602
2016.0014413,EDITORIAL PRENSA VALENCIANA SA,25/11/16. INSERCIÓN PUBLICITARIA S/AGENDA CULTURAL EN DIARIO LEVANTE.,29/12/2016,"605,00 €",1,92070,22602
2016.0014414,EDITORIAL PRENSA VALENCIANA SA,14/11/16. INSERCIÓN PUBLICITARIA S/RESSETRUCTURACION SERVICIO AUTOBUSES EN DIARIO LEVANTE.,29/12/2016,"1.559,45 €",1,92070,22602
2016.0014415,EDITORIAL PRENSA VALENCIANA SA,18/11/16. INSERCIÓN PUBLICITARIA S/CAMPAÑA FIRA DE LA TARONJA EN DIARIO LEVANTE.,29/12/2016,"1.559,45 €",5,17000,22602
2016.0014416,EDITORIAL PRENSA VALENCIANA SA,19/11/16. INSERCIÓN PUBLICITARIA S/GALA DEPORTE BASE EN DIARIO LEVANTE.,29/12/2016,"696,96 €",1,92070,22602
2016.0014417,EDITORIAL PRENSA VALENCIANA SA,25/11/16. INSERCIÓN PUBLICITARIA S/CAMPAÑA FIRA DE LA TARONJA EN DIARIO LEVANTE.,29/12/2016,"1.559,45 €",5,17000,22602
2016.0014418,EDITORIAL PRENSA VALENCIANA SA,30/11/16. INSERCIÓN PUBLICITARIA S/CAMPAÑA MERCADO MEDIEVAL EN DIARIO LEVANTE.,29/12/2016,"1.254,53 €",1,92070,22602
2016.0014419,EDITORIAL PRENSA VALENCIANA SA,24/11/16. INSERCIÓN PUBLICITARIA S/PLAN GENERAL EN DIARIO LEVANTE.,29/12/2016,"3.118,90 €",5,15111,22602
2016.0014543,EDITORIAL PRENSA VALENCIANA SA,02/12/16. INSERCIÓN PUBLICITARIA S/CAMPAÑA FESTIVAL JAZZ EN DIARIO LEVANTE.,29/12/2016,"1.558,48 €",1,92070,22602
2016.0014661,PROMOCIONES Y EDICIONES CULTURALES SA,07/12/16. INSERCION PUBLICITARIA AY.CASTELLON-ATLETISMO EN DIARIO MEDITERRANEO,29/12/2016,"2.501,07 €",1,92070,22602
2016.0014662,PROMOCIONES Y EDICIONES CULTURALES SA,07/12/16. INSERCION PUBLICITARIA ASAMBLEA GRAL.PAT.MUN.FESTES EN DIARIO MEDITERRANEO,29/12/2016,"358,16 €",1,92070,22602
2016.0014663,PROMOCIONES Y EDICIONES CULTURALES SA,07/12/16. INSERCION PUBLICITARIA PLAN GENERAL EN DIARIO MEDITERRANEO,27/12/2016,"4.896,87 €",5,15111,22602
2016.0014664,PROMOCIONES Y EDICIONES CULTURALES SA,02/12/16. INSERCION PUBLICITARIA MERCADO MEDIEVAL EN DIARIO MEDITERRANEO,29/12/2016,"2.417,58 €",1,92070,22602
2016.0014665,PROMOCIONES Y EDICIONES CULTURALES SA,07/12/16.  INSERCIÓN PUBLICITARIA S/AGENDA CULTURAL EN DIARIO MEDITERRÁNEO.,29/12/2016,"1.210,00 €",1,92070,22602
2016.0014666,PROMOCIONES Y EDICIONES CULTURALES SA,07/12/16. INSERCION PUBLICITARIA MEDALLA INST.FC.RIBALTA EN DIARIO MEDITERRANEO,29/12/2016,"537,24 €",1,92070,22602
2016.0014669,PROMOCIONES Y EDICIONES CULTURALES SA,07/12/16. INSERCION PUBLICITARIA FESTIVAL DE JAZZ EN DIARIO MEDITERRANEO,30/12/2016,"4.896,87 €",1,92070,22602
2016.0014700,MEDIOS DE AZAHAR SA,13/12/16. INSERCION PUBLICITARIA FESTIVAL JAZZ,30/12/2016,"1.409,05 €",1,92070,22602
2016.0014825,COPE- RADIO POPULAR SA,"11/03/16. CUÑAS PUBLICITARIAS EN ""COPE CASTELLÓN"" DE UN MICROESPACIO SEMANAL PARA DAR DIFUSIÓN A LAS ACTIVIDADES DEL AYUNTAMIENTO DE INTERÉS PARA LOS CIUDADANOS.",29/12/2016,"1.210,00 €",1,92070,22602
2016.0014826,COPE- RADIO POPULAR SA,30/11/16. CUÑAS PUBLICITARIAS S/ANUARIO COPE 2016.,30/12/2016,"4.235,00 €",1,92070,22602
2016.0014827,COPE- RADIO POPULAR SA,30/11/16. CUÑAS PUBLICITARIAS S/CAMPAÑA FERIA MEDIEVAL EN CADENA COPE.,30/12/2016,"968,00 €",1,92070,22602
2016.0014835,COPE- RADIO POPULAR SA,30/11/16. CUÑAS PUBLICITARIAS S/FESTIVAL JAZZ A CASTELLÓ EN CADENA COPE.,29/12/2016,"700,00 €",1,92070,22602
2016.0014836,COPE- RADIO POPULAR SA,NOVIEMBRE/16. CUÑAS PUBLICITARIAS S/AGENDA CULTURAL EN CADENA COPE.,30/12/2016,"968,00 €",1,92070,22602
2016.0014837,COPE- RADIO POPULAR SA,30/11/16. CUÑAS PUBLICITARIAS S/CAMPAÑA FIRA DE LA TARONJA EN CADENA COPE.,29/12/2016,"2.000,00 €",5,17000,22602
2016.0014838,MUEBLES SEDANO SL,25/11/16. DISEÑO DE IMAGEN Y MUPIS PARA CAMPAÑA SERVICIO MUNICIPAL DE LA CIUDADANIA.,29/12/2016,"1.089,00 €",1,92070,22602
2016.0014840,UNIPREX SAU,06/06/16. CUÑAS PUBLICITARIAS S/CELEBRACIÓN FESTIVAL CELTA ROCK.,29/12/2016,"127,05 €",1,92070,22602
2016.0014841,UNIPREX SAU,06/06/16. CUÑAS PUBLICITARIAS S/CAMPAÑA FESTIVAL CELTA ROCK EN CASTELLON CV.,29/12/2016,"127,05 €",1,92070,22602
2016.0014857,ZONA LIMITE CASTELLON SL,"16/12/16 500 UNID. REVISTA ""GUIA ADMINISTRATIVA"" - GABINETE DE COMUNICACION",30/12/2016,"1.331,00 €",1,92070,22602
2016.0014959,"MOTORPRESS RODALE, S.L",30/11/16. INSERCIÓN PUBLICITARIA S/RUNNER'S WORLD.,30/12/2016,"665,50 €",1,92070,22602
2016.0014968,UNIPREX SAU,DEL 7 AL 28/10/16. CUÑAS PUBLICITARIAS S/AGENDA CULTURAL EN CASTELLON CV  S/DEC 29/03/2016.,29/12/2016,"1.127,72 €",1,92070,22602
2016.0014969,UNIPREX SAU,DEL 6 AL 9/10/16. CUÑAS PUBLICITARIAS EN CASTELLON CV.,30/12/2016,"1.815,00 €",1,92070,22602
2016.0014970,UNIPREX SAU,28/10/16. CUÑAS PUBLICITARIAS S/CAMPAÑA DE TRANSPORTE EN CASTELLON CV.,30/12/2016,"2.999,99 €",1,92070,22602
2016.0001754,EDITORIAL PRENSA VALENCIANA SA,05/03/16. INSERCIÓN PUBLICITARIA S/FIESTAS DE LA MAGDALENA EN DIARIO LEVANTE.,02/06/2016,"181,50 €",1,92070,22602
2016.0004023,EDITORIAL PRENSA VALENCIANA SA,"03/06/16. PUBLICACIÓN SEMANAL EN ""EL PERIÓDICO LEVANTE DE CASTELLÓN"" DE DIFUSIÓN DE ACTIVIDADES DEL AYUNTAMIENTO DE INTERÉS PARA LOS         CIUDADANOS",13/09/2016,"605,00 €",1,92070,22602
2016.0004024,EDITORIAL PRENSA VALENCIANA SA,"10/06/2016. PUBLICACIÓN SEMANAL EN ""EL PERIÓDICO LEVANTE DE CASTELLÓN"" DE DIFUSIÓN DE ACTIVIDADES DEL AYUNTAMIENTO DE INTERÉS PARA LOS         CIUDADANOS  S/DEC 23/03/2016.",19/08/2016,"605,00 €",1,92070,22602
2015.0006581,CASMAR 2000 S.A.,14/12/15. ADQUISICION MEDIDORES LASER GLM250VF,17/02/2016,"723,58 €",5,15340,221990
2015.0006617,DIRECCION GENERAL DEL AGUA,2013. CANON VERTIDO AGUAS MARÍTIMAS,25/02/2016,"48.637,11 €",5,15300,22500
2016.0000067,GRUPO CANO LOPERA SL,DICIEMBRE/15. CONTRATO TRABAJOS ORDINARIOS SERVICIO MANTENIMIENTO INSTALACIONES FIBRA OPTICA DEL AYUNTAMIENTO DE CASTELLON. JGL 28-09-15 (FORMALIZADO 06-10-15).,11/03/2016,"937,63 €",5,15360,21600
2016.0000109,"ELECTRICIDAD VERCHILI, S.L.","NAVIDAD/15. ARRENDAMIENTO , ENCENDIDO-APAGADO DE ILUMINACION EXTRAORDINARIA EN CALLES Y PLAZAS DE CASTELLON Y GRAO CON MOTIVO FTAS NAVIDAD, S.PEDRO, MAGDALENA Y CARNAVAL (HASTA MAGDALENA 2016) JGL 18-2-11 FORM. 14-04-11 PRORROGADO DEC 26-02-15.",03/02/2016,"89.757,64 €",5,16500,227990
2016.0000115,TELECSO SL,DICIEMBRE/15. INSPECCION PERIODICA DE LAS INSTALACIONES ELECTRICAS EN LOCALES DE PUBLICA CONCURRENCIA DEPENDIENTES DEL AYUNTAMIENTO. JGL 30-10-15 (FORMALIZADO 12-11-15).,12/02/2016,"10.706,50 €",5,92031,21303
2016.0000119,"UTE TELECSO, S.L.- ACEINSA MOVILIDAD,S.A.",DICIEMBRE/15.SERVICIO DE CONSERVACION Y MANTENIMIENTO DEL ALUMBRADO PUBLICO EN CASTELLON. DEC 7-08-12 Y PRORROGA DEC 28-05-14.,09/02/2016,"80.071,76 €",5,16500,21301
2016.0000220,FOMENTO DE CONSTRUCCIONES Y CONTRATAS SA,DICIEMBRE/15.SERVICIO DE LIMPIEZA DE LOS COLEGIOS PUBLICOS. JGL 06-02-15 (FORMALIZADO 16-03-15).,19/02/2016,"207.531,02 €",5,32300,22700
2016.0000245,"SERVICIOS DE LEVANTE, S.A.",DICIEMBRE/15. SERVICIO DE LIMPIEZA EN EDIFICIOS Y DEPENDENCIAS MUNICIPALES DEL AYUNTAMIENTO DE CASTELLON JGL. 20-02-15 (FORMALIZADO 16-03-15).,19/02/2016,"74.184,79 €",5,92031,227000
2016.0000248,"ALECAS SERVICIOS Y GESTION, S.L.",01/12/15. SUMINISTRO DE MATERIAL ELECTRICO PARA EL AYUNTAMIENTO DE CASTELLON. JGL 07-11-14.,19/02/2016,"964,79 €",5,16500,221990
2016.0000251,"ALECAS SERVICIOS Y GESTION, S.L.",DEL 2 AL 31/12/15.SUMINISTRO DE MATERIAL ELECTRICO DEL EXCMO. AYUNTAMIENTO JGL 07-11-14,19/02/2016,"6.404,86 €",5,16500,221990
2016.0000311,UTE FUENTES CASTELLON,DICIEMBRE/15. CONTRATO DE TRABAJOS ORDINARIOS DEL SERVICIO DE MANTENIMIENTO Y LIMPIEZA DE LAS FUENTES ORNAMENTALES DEL TERMINO MUNICIPAL DE CASTELLON JGL 10-09-10 (FORMALIZADO 08-10-10),26/02/2016,"22.552,26 €",5,15340,227992
2016.0000332,"IBERDROLA CLIENTES, S.A.U.",DICIEMBRE/15.  SUMINISTRO DE ENERGIA ELECTRICA CON BASE ACUERDO MARCO DE LA CENTRAL DE CONTRATACION DE LA DIPUTACION.  JGL 02-05-14 Y PRORROGA 22-04-15.,19/02/2016,"293.759,09 €",5,16500,221001
2016.0000362,AUTORIDAD PORTUARIA DE CASTELLON,DICIEMBRE/15. SERVICIO DE SUMINISTRO ELECTRICO RETEN DE BOMBEROS DEL PUERTO.,24/02/2016,"139,45 €",5,13600,21201
2016.0000382,TELECSO SL,ENERO/16. TRABAJOS DE INSPECCION PERIODICA DE LAS INSTALACIONES ELECTRICAS EN LOCALES DE PUBLICA CONCURRENCIA DEPENDIENTES DEL AYUNTAMIENTO. JGL 30-10-15 (FORMALIZADO 12-11-15).,18/03/2016,"12.141,31 €",5,92031,21303
2016.0000383,TELECSO SL,ENERO/16. CERTIFICACION UNICA ADECUACIÓN DE LA INSTALACIÓN ELÉCTRICA DEL CEIP HERRERO DE CASTELLON DEC. 25/11/2015.,18/05/2016,"18.905,71 €",5,93300,6320416
2016.0000412,"UTE TELECSO, S.L.- ACEINSA MOVILIDAD,S.A.",ENERO/16. PRORROGA DEL CONTRATO DEL SERVICIO DE CONSERVACION Y MANTENIMIENTO DEL ALUMBRADO PUBLICO EN CASTELLON. DEC 7-08-12 Y PRORROGA DEC 28-05-14.,11/03/2016,"83.034,63 €",5,16500,21301
2016.0000418,"SERVICIOS DE LEVANTE, S.A.",ENERO/16. SERVICIO DE LIMPIEZA EN EDIFICIOS Y DEPENDENCIAS MUNICIPALES DEL AYUNTAMIENTO DE CASTELLON JGL. 20-02-15 (FORMALIZADO 16-03-15).,18/03/2016,"78.733,91 €",5,92031,227000
2016.0000419,FOMENTO DE CONSTRUCCIONES Y CONTRATAS SA,ENERO/15.  CONTRATO SERVICIO DE LIMPIEZA DE LOS COLEGIOS PUBLICOS. JGL 06-02-15 (FORMALIZADO 16-03-15).,18/03/2016,"184.983,41 €",5,32300,22700
2016.0000448,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO S.A.U,DICIEMBRE/15. SUMINISTRO DE ENERGIA ELÉCTRICA,28/04/2016,"65.920,61 €",5,16500,221001
2016.0000488,UTE FUENTES CASTELLON,ENERO/15. TRABAJOS ORDINARIOS DEL SERVICIO DE MANTENIMIENTO Y LIMPIEZA DE LAS FUENTES ORNAMENTALES DEL TERMINO MUNICIPAL DE CASTELLON JGL 10-09-10 (FORMALIZADO 08-10-10) PRORROGA Y REV.PRECIOS JGL 02-10-15.,18/03/2016,"22.552,26 €",5,15340,227992
2016.0000574,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO S.A.U,ENERO/16. SUMINISTRO ELECTRICO DEPENDENCIAS MUNICIPALES.,28/04/2016,"50.494,06 €",5,16500,221001
2016.0000579,"IBERDROLA CLIENTES, S.A.U.",ENERO/16. SUMINISTRO DE ENERGIA ELECTRICA CON BASE ACUERDO MARCO DE LA CENTRAL DE CONTRATACION DE LA DIPUTACION.  JGL 02-05-14 Y PRORROGA 22-04-15.,18/03/2016,"337.256,96 €",5,16500,221001
2016.0000583,"ELECTRICIDAD VERCHILI, S.L.","CARNAVAL/16. ENCENDIDO-APAGADO DE ILUMINACION EXTRAORDINARIA EN CALLES Y PLAZAS DE CASTELLON Y GRAO CON MOTIVO FTAS NAVIDAD, S.PEDRO, MAGDALENA Y CARNAVAL (HASTA MAGDALENA 2016) JGL 18-2-11 FORM. 14-04-11 PRORROGADO DEC 26-02-15.",29/03/2016,"4.674,56 €",5,16500,227990
2016.0000677,CONFECCIONES LABORALES CASTELLON SL,2016. VESTUARIO PARA CELADORES DE COLEGIOS.,23/03/2016,"7.453,30 €",3,92065,22104
2016.0000707,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO S.A.U,NOVIEMBRE/15. COMPLEMENTARIA SUMINISTRO ENERGIA ELÉCTRICA DEPENDENCIAS MUNICIPALES.,28/04/2016,"183,80 €",5,16500,221002
2016.0000723,AUTORIDAD PORTUARIA DE CASTELLON,ENERO/16. SERVICIO DE SUMINISTRO ELECTRICO RETEN DE BOMBEROS DEL PUERTO.,04/04/2016,"120,01 €",5,13600,21201
2016.0000842,SERVIECOLOGIA Y TRATAMIENTO DE AGUAS SL,ENERO/16. SERVICIO VIGILANCIA Y CONTROL VERTIDOS AL MAR DEL EMISARIO SUBMARINO DE CASTELLON DE LA PLANA DEC 28-07-14 (FORMALIZADO 31-07-14) Y PRORROGA 27-07-15.,11/03/2016,"227,48 €",5,16000,227061
2016.0000844,UTE FUENTES CASTELLON,FEBRERO/16. TRABAJOS ORDINARIOS DEL SERVICIO DE MANTENIMIENTO Y LIMPIEZA DE LAS FUENTES ORNAMENTALES DEL TERMINO MUNICIPAL DE CASTELLON JGL 10-09-10 (FORMALIZADO 08-10-10) PRORROGA Y REV.PRECIOS JGL 02-10-15.,15/04/2016,"22.552,26 €",5,15340,227992
2016.0000872,"UTE TELECSO, S.L.- ACEINSA MOVILIDAD,S.A.",FEBRERO/16. CONTRATO DEL SERVICIO DE CONSERVACION Y MANTENIMIENTO DEL ALUMBRADO PUBLICO EN CASTELLON. DEC 7-08-12 Y PRORROGA DEC 28-05-14.,01/04/2016,"82.197,65 €",5,16500,21301
2016.0000902,TELECSO SL,FEBRERO/16.  TRABAJOS DE INSPECCION PERIODICA DE LAS INSTALACIONES ELECTRICAS EN LOCALES DE PUBLICA CONCURRENCIA DEPENDIENTES DEL AYUNTAMIENTO. JGL 30-10-15 (FORMALIZADO 12-11-15).,22/04/2016,"5.836,96 €",5,92031,21303
2016.0001038,SERVIECOLOGIA Y TRATAMIENTO DE AGUAS SL,FEBRERO/16. SERVICIO VIGILANCIA Y CONTROL VERTIDOS AL MAR DEL EMISARIO SUBMARINO DE CASTELLON DE LA PLANA DEC 28-07-14 (FORMALIZADO 31-07-14) Y PRORROGA 27-07-15.,12/04/2016,"227,48 €",5,16000,227061
2016.0001122,"SERVICIOS DE LEVANTE, S.A.",FEBRERO/16. SERVICIO DE LIMPIEZA EN EDIFICIOS Y DEPENDENCIAS MUNICIPALES DEL AYUNTAMIENTO DE CASTELLON JGL. 20-02-15 (FORMALIZADO 16-03-15).,15/04/2016,"77.114,76 €",5,92031,227000
2016.0001123,FOMENTO DE CONSTRUCCIONES Y CONTRATAS SA,FEBRERO/16. SERVICIO DE LIMPIEZA DE LOS COLEGIOS PUBLICOS. JGL 06-02-15 (FORMALIZADO 16-03-15).,15/04/2016,"194.738,32 €",5,32300,22700
2016.0001129,"ALECAS SERVICIOS Y GESTION, S.L.",ENERO/16. SUMINISTRO DE MATERIAL ELECTRICO DEL EXCMO. AYUNTAMIENTO JGL 07-11-14 (FORMALIZADO 1-12-14) Y PRORROGA JGL 08-10-15.,15/04/2016,"13.020,48 €",5,16500,221990
2016.0001154,"ALECAS SERVICIOS Y GESTION, S.L.",FEBRERO/16.SUMINISTRO DE MATERIAL ELECTRICO DEL EXCMO. AYUNTAMIENTO JGL 07-11-14 (FORMALIZADO 1-12-14) Y PRORROGA JGL 08-10-15.,15/04/2016,"20.372,14 €",5,16500,221990
2016.0001241,AUTORIDAD PORTUARIA DE CASTELLON,FEBRERO/16. SERVICIO DE SUMINISTRO ELECTRICO RETEN DE BOMBEROS DEL PUERTO.,20/04/2016,"80,83 €",5,13600,21201
2016.0001248,"GAS NATURAL SERVICIOS SDG, S.A.",ENERO/16. SUMINISTRO DE ENERGIA ELECTRICA CON BASE ACUERDO MARCO DE LA CENTRAL DE CONTRATACION DE LA DIPUTACION.  JGL 02-05-14 Y PRORROGA DEC 22-04-15.,12/04/2016,"66.011,96 €",5,16500,221001
2016.0001249,"GAS NATURAL SERVICIOS SDG, S.A.",DICIEMBRE/15. SUMINISTRO DE ENERGIA ELECTRICA CON BASE ACUERDO MARCO DE LA CENTRAL DE CONTRATACION DE LA DIPUTACION.  JGL 02-05-14 Y PRORROGA DEC 22-04-15.,12/04/2016,"54.084,69 €",5,16500,221001
2016.0001276,"IBERDROLA CLIENTES, S.A.U.",FEBRERO/16. SUMINISTRO DE ENERGIA ELECTRICA CON BASE ACUERDO MARCO DE LA CENTRAL DE CONTRATACION DE LA DIPUTACION.  JGL 02-05-14 Y PRORROGA 22-04-15.,15/04/2016,"258.472,27 €",5,16500,221001
2016.0001292,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO S.A.U,FEBRERO/16. SUMINISTRO ENERGIA  ELECTRICA,28/04/2016,"54.883,07 €",5,16500,221001
2016.0001448,GRUPO CANO LOPERA SL,MARZO/16. CONTRATO TRABAJOS ORDINARIOS SERVICIO MANTENIMIENTO INSTALACIONES FIBRA OPTICA DEL AYUNTAMIENTO DE CASTELLON. JGL 28-09-15 (FORMALIZADO 06-10-15).,29/04/2016,"937,63 €",5,15360,21600
2016.0001507,"UTE TELECSO, S.L.- ACEINSA MOVILIDAD,S.A.",MARZO/16. SERVICIO DE CONSERVACION Y MANTENIMIENTO DEL ALUMBRADO PUBLICO EN CASTELLON. DEC 7-08-12 Y PRORROGA DEC 28-05-14.,25/04/2016,"82.439,38 €",5,16500,21301
2016.0001523,UTE FUENTES CASTELLON,MARZO/16. TRABAJOS ORDINARIOS DEL SERVICIO DE MANTENIMIENTO Y LIMPIEZA DE LAS FUENTES ORNAMENTALES DEL TERMINO MUNICIPAL DE CASTELLON JGL 10-09-10 (FORMALIZADO 08-10-10) PRORROGA Y REV.PRECIOS JGL 02-10-15.,29/04/2016,"22.552,26 €",5,15340,227992
2016.0001524,TELECSO SL,MARZO/16. TRABAJOS DE INSPECCION PERIODICA DE LAS INSTALACIONES ELECTRICAS EN LOCALES DE PUBLICA CONCURRENCIA DEPENDIENTES DEL AYUNTAMIENTO. JGL 30-10-15 (FORMALIZADO 12-11-15).,13/05/2016,"7.639,03 €",5,92031,21303
