Número registro,Nombre tercero,Descripción,Fecha contable,Importe factura,Orgánica,Programa,Económica
2018.0001156,LIMAC MATERIALES DE CONSTRUCCION SL,28/02/18. MATERIAL DE FONTANERIA PARA SU USO POR JORNALS DE VILA.,20/04/18,"556,17 €",4,24130,221990
2018.0001108,METALCO SA,28/02/18. MATERIAL PARA SU USO POR BRIGADAS,20/04/18,"27,03 €",5,15350,221990
2018.0001347,SUMINISTROS INDUSTRIALES Y RECAMBIOS SL,28/02/18. MATERIAL PARA SU USO POR BRIGADAS.,25/04/18,"359,79 €",5,15350,221990
2018.0001849,CERCADOS Y VALLAS CASTALIA SL,28/02/18. MATERIAL PARA SU USO POR BRIGADAS.,11/05/18,"389,14 €",5,15350,221990
2018.0001137,WURTH ESPAÑA SA,28/02/18. MATERIAL PARA SU USO POR BRIGADAS.,20/04/18,"1.287,16 €",5,15350,221990
2018.0001290,LUBATECNIC SL,28/02/18. MATERIAL PARA SU USO POR BRIGADAS.,20/04/18,"1.434,54 €",5,15350,221990
2018.0001260,"RECA HISPANIA, S.A.U",28/02/18. MATERIAL PARA SU USO POR BRIGADAS.,20/04/18,"1.867,39 €",5,15350,221990
2018.0001847,CERCADOS Y VALLAS CASTALIA SL,28/02/18. MATERIAL PARA SU USO POR BRIGADAS.,11/05/18,"1.948,58 €",5,15350,221990
2018.0001436,DISMELCAS SL,28/02/18. MATERIAL PARA SU USO POR JORNALS DE VILA.,06/05/18,"152,65 €",4,24130,221990
2018.0001339,RICARDO PERIS MATERIALES SL,28/02/18. MATERIALES DE CONSTRUCCIÓN PARA SU USO POR JORNALS DE VILA.,06/05/18,"184,09 €",4,24130,221990
2018.0001145,DOBLE1080ESA SL,28/02/18. PRODUCCIÓN ROLL UP PARA PROYECTO UNALAB.,15/04/18,"145,20 €",1,91202,226990
2018.0001365,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,28/02/18. REALIZACIÓN Y PRODUCCIÓN SPOT PRESUPUETOS PARTICIPATIVOS 2018.,15/04/18,"3.327,50 €",3,92056,22602
2018.0001552,JUAN GOZALBO SL,28/02/18. REPARACIÓN DESCOMPRESOR Y RELOJ MANOMETRO DE PRESIÓN DE BOMBEROS.,06/05/18,"173,07 €",5,13600,21301
2018.0001318,"ECUS AUTO, S.L.",28/02/18. REPARACIÓN VEHICULO MATRICULA 4275-BWC DE BRIGADAS.,20/04/18,"1.683,70 €",5,92040,21400
2018.0001051,CARROCERIAS FERRER SELMA SL,28/02/18. REPARACIÓN VEHICULO MATRICULA 4571HMK DE BOMBEROS.,15/04/18,"446,67 €",5,13600,21400
2018.0001639,OMNIA MOTOR SA,28/02/18. REPARACIONES VEHICULOS MATRICULAS 7324-BCK Y 6915-BDJ.,06/05/18,"343,52 €",5,13600,21400
2018.0001420,AUTOS MEDITERRANEO S A,28/02/18. SERVICIO DISCRECIONAL DE 2 AUTOBUSES DEL CEIP CARLOS SELMA AL CENTRO DE CASTELLON PARA,25/04/18,"130,00 €",5,23110,226992
2018.0001180,ACCSA,28/02/18. SERVICIO DISCRECIONAL DE AUTOBUS CON MOTIVO DE LA REALIZACIÓN DE LA ACTIVIDAD CASTELLONADA '18.,15/04/18,"1.000,00 €",4,32000,226992
2018.0001470,PLACIDO GOMEZ SL,28/02/18. SUMINISTRO DE 5 ROLLOS DE TURNO BLANCO.,20/04/18,"58,06 €",3,92500,22000
2018.0001135,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,28/02/18. SUMINISTROS SELLOS DE CAUCHO PARA VARIOS NEGOCIADOS.,15/04/18,"818,78 €",3,92065,220001
2018.0001340,TV CS RETRANSMISIONES SL,28/02/18.RETRANSMISIONES EN DIRECTO GALANIAS 2018.,25/04/18,"4.733,52 €",1,92070,22602
2018.0002161,PLACIDO GOMEZ SL,28/03/18. ADQUISICIO DE PISSARRES PER A TALLERS DE FORMACIO. DEC 8/03/2018,15/05/18,"868,08 €",3,92400,22000
2018.0001633,"JOAQUIN GUILLEN & ASOCIADOS CONSULTORIA DE MARKETING, S.L.U.","28/03/18. CAMPAÑA INFORMATIVA CONTRA ORINES DE PERROS: PRODUCCION DE 200 CARTELES, 2000 DIPTICOS, 1000 BOTELLINES DE AGUA Y SU REPARTO EN FEBRERO. DEC 8/02/2018",20/04/18,"4.164,09 €",5,31100,226021
2018.0001771,FORMAT G 10  SL,28/03/18. FOTOGRAFICO ROCKET SATINADO 190GR 0.914 X 30 M,09/06/18,"485,85 €",5,15112,22000
2018.0001627,IMPRENTA ROSELL SL,28/03/18. IMPRESIÓN 300 DIPTICOS CAMPAÑA VICENT PAU SEGARRA,09/06/18,"145,20 €",4,33400,226090
2018.0001747,FORMAT G 10  SL,"28/03/18. IMPRESION DE 1500 TRIPTICOS Y ADQUISICION DE PLACAS CONMEMORATIVAS PARA LOS PREMIADOS EN EL IX CONCURSO DIBUJO Y PINTURA ""JOVENES ARTISTAS""",09/06/18,"350,00 €",4,32000,226990
2018.0001600,CARROCERIAS FERRER SELMA SL,28/03/18. MONTAJE CERRADURA VEHICULO MATRICULA 7646CSJ DE BOMBEROS,31/05/18,"85,91 €",5,13600,21400
2018.0001865,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,28/03/18. NOTA SIMPLE ORDEN DE EJECUCIÓN SUBSIDIARIA Nº 64/17.,06/05/18,"3,64 €",5,15121,22604
2018.0001792,LEVANTE ESPECTACULOS SL,"28/03/18. REPARACIÓN LATERAL CARPA UTILIZADA DENTRO DE LA CAMPAÑA ""MOSTRA D'ARTS ESCÈNIQUES"".",31/05/18,"193,60 €",4,33400,226090
2018.0001615,DRAGER SAFETY HISPANIA SA,28/03/18. REPARACIÓN VALVULA DE LLENADO CON PURGA DE BOMBEROS.,31/05/18,"952,49 €",5,13600,21301
2018.0001692,LA HISPANO DEL CID SA,"28/03/18. SERVICIO DISCRECIONAL DE AUTOBUS CON MOTIVO DEL TRASLADO DE LOS PARTICIPANTES DE L'ESCOLA CANTA CELEBRADO EN EL PALAU DE LA FESTA (CEIP BENADRESA, CEIP G. TÁRREGA, CC MATER DEI)",09/06/18,"270,00 €",4,32000,226992
2018.0002736,"ESPECTACULOS AZAHAR, S.L",28/04/18. ALQUILER Y TRANSPORTE DE 300 SILLAS PARA LA PROYECCIÓN DE PELÍCULAS SOBRE LA HISTORIA Y FIESTAS DE LA VIRGEN DEL LLEDÓ.,09/06/18,"181,50 €",4,33430,226991
2018.0003013,ASSOCIACIO MUSICAL JOAN BAPTISTA COMES,"28/04/18. PARTICIPACIÓN EN LA CAMPAÑA ""SONS DE PRIMAVERA"" CELEBRADO EN LA IGLESIA DE SAN AGUSTÍN.",18/06/18,"2.000,00 €",4,33400,226090
2018.0003115,"SAGALS,CB",28/04/18. REALIZACIÓN TALLERES LUDICO-CIENTIFICOS CELEBRADO EN EL PLANETARIO.,21/06/18,"195,00 €",4,33300,22609
2018.0002617,TEKNOMEDIA CB,28/04/18. SONORIZACIÓN PARA LA CELEBRACIÓN DE UN ACTO BENÉFICO A FAVOR DE LA ASOCIACIÓN DE FAMILIAS Y PERSONAS SORDAS DE LA PROVINCIA DE CASTELLÓN (ASPAS CASTELLÓN) EN LA PÉRGOLA.,09/06/18,"605,00 €",5,23104,226990
2018.0003462,VIAJES TRANSVIA TOURS SL,28/05/18. BILLETE DE TREN A FAVOR DE PAQUI TERCERO CON MOTIVO DE LA ASISTENCIA A CURSO DE ESPECIALIZACIÓN EN GOB. MUNICIPAL Y GAB. DE ALCALDÍA CELEBRADO EN BARCELONA.,22/06/18,"69,40 €",1,91201,16200
2018.0003089,"JOAQUIN GUILLEN & ASOCIADOS CONSULTORIA DE MARKETING, S.L.U.",28/05/18. DISEÑO TRASERA AUTOBUS CAMPAÑA DÍA DE LA EPILEPSIA.,26/06/18,"1.815,00 €",5,31100,226020
2018.0001293,NOSTRAVANT SLL,28/1 A 27/2/18. ARRENDAMIENTO SIN OPCION DE COMPRA DE EQUIPOS INFORMATICOS(65 ORDENADORES) PARA LAS AULAS DE INFORMATICA DEL AYUNTAMIENTO. DEC 24-09-15 (ACTA RECEPCION 27-10-15).,27/03/18,"998,25 €",3,92053,20600
2018.0000175,ASOCIACIÓN CORAL VEUS DE LLEDÓ,28/12/17. CONCIERTO DENTRO DE LA CAMPAÑA NADAL A CASTELLÓ EN LA IGLESIA SAN JOSÉ OBRERO.,05/02/18,"960,00 €",4,33400,226090
2018.0000315,ADHESIUS CASTELLO SL,"28/12/17. IMPRESIÓN CARTELES PARA EXPOSICIÓN 28/12/17. IMPRESIÓN CARTELES PARA EXPOSICIÓN ""PINCELLS AL PORT""",16/02/18,"69,58 €",4,33400,226090
2018.0000638,AUTOMOCION LA PISTA SA,28/12/17. REPARACIÓN VEHICULO MATRICULA 3488-BGD DE BOMBEROS.,26/04/18,"195,23 €",5,13600,21400
2018.0000308,INDUSTRIAL AUTO PITARCH SL,28/12/17. REPUESTOS PARA TALLER MECANICO.,26/02/18,"22,87 €",5,15350,221990
2018.0000002,MAQUIVER SL,28/12/17. SUMINISTRO ROTULO CALLES PARA SU POSTERIOR COLOCACIÓN POR BRIGADAS.,06/02/18,"50,82 €",5,15350,221990
2018.0000413,"HAPPYLUDIC PLAYGROUND AND URBAN EQUIPMENT, S.L.",29/01/18. ADQUISICIÓN JUEGOS INFANTILES PARA SU POSTERIOR COLOCACIÓN.,15/04/18,"6.013,70 €",5,15300,63500
2018.0001289,CASMAR 2000 S.A.,29/01/18. ADQUISICIÓN VESTUARIO PARA SU USO EN LA LIMPIEZA EN LOS ESPACIOS ABIERTOS E INSTALACIONES INDUSTRIALES.,05/04/18,"1.601,36 €",4,24115,22104
2018.0000870,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,29/01/18. CERTIFICACIÓN DE CARGAS PARA LA UNIDAD DE EJECUCIÓN 55 UE-R (A).,14/03/18,"938,13 €",5,15121,22604
2018.0000566,PROMOCIONES Y EDICIONES CULTURALES SA,29/01/18. INSERCIÓN PUBLICITARIA S/CAMPAÑA MARATON 2018 EN DIARIO MEDITERRÁNEO.,14/03/18,"2.498,65 €",1,92070,22602
2018.0000479,MEDIOS DE AZAHAR SA,29/01/18. INSERCIÓN PUBLICITARIA S/CAMPAÑA MARATON EN DIARIO EL MUNDO.,14/03/18,"1.491,33 €",1,92070,22602
2018.0000710,EDITORIAL PRENSA VALENCIANA SA,29/01/18. INSERCIÓN PUBLICITARIA S/MARATON EN DIARIO LEVANTE.,14/03/18,"1.559,45 €",1,92070,22602
2018.0000565,PROMOCIONES Y EDICIONES CULTURALES SA,29/01/18. INSERCIÓN PUBLICITARIA S/SESIONES EXPLICATIVAS DEL PLAN GENERAL EN DIARIO MEDITERRANEO.,14/03/18,"931,70 €",1,92070,22602
2018.0000636,CASTELLANO ACTIVA SL,29/01/18. INSPECCIÓN TÉCNICA DEL VEHICULO MATRICULA 5959-FHM DE BRIGADAS.,28/02/18,"87,73 €",5,92040,21400
2018.0000830,"2001 TECNICA Y ARTESANIA, S.L..",29/01/18. MANTENIMIENTO DEL CAMPANARIO MUNICIPAL.,14/03/18,"1.028,50 €",4,33400,21500
2018.0000408,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,29/01/18. MAQUETACIÓN AGENDA CULTURAL ENERO.,28/02/18,"544,50 €",4,33400,226021
2018.0000409,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,29/01/18. MAQUETACIÓN TOTEM CULTURA ENERO.,28/02/18,"205,70 €",4,33400,226021
2018.0000410,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,29/01/18. PLOTER CULTURAL PROGRAMACIÓN ENERO.,28/02/18,"121,00 €",4,33400,226021
2018.0001046,"LUBRISAMA, SL",29/01/18. REPUESTOS VEHICULOS PARA TALLER MECANICO.,29/03/18,"132,13 €",5,92040,21400
2018.0001688,ARMERIA RAUL SL,"29/03/18. ADQUISICIÓN CHALECO MULTIBOLSILLOS UNIDAD CANINA, ESCUDOS VELCRO PECHOS, BRAZOS PARA POLICIA LOCAL.",31/05/18,"186,99 €",5,13230,226991
2018.0001689,ARMERIA RAUL SL,29/03/18. ADQUISICIÓN SOBRE DE ALTA SEGURIDAD ANTI MANIPULACIÓN BLANCO PARA POLICIA LOCAL.,09/06/18,"150,58 €",5,13230,221990
2018.0001687,ARMERIA RAUL SL,29/03/18. ADQUISICIÓN ZAPATO CHAROL NEGRO SEÑORA GALA POLICIA LOCAL.,31/05/18,"166,40 €",5,13230,221041
2018.0001622,COSUMSE SL,29/03/18. ADQUISICIÓN ZAPATOS DE SEGURIDAD MOD SOLANUM PARA BOMBEROS.,31/05/18,"2.156,22 €",5,13600,221041
2018.0001632,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,29/03/18. DESARROLLO DE LA JORNADA TECNICA DE LA NARANJA (ELEMENTOS DECORATIVOS Y DEGUSTACION DE COCA Y ZUMO),09/06/18,"3.953,07 €",5,17000,22606
2018.0002143,"SERVICIOS DE LEVANTE, S.A.",29/03/18. LIMPIEZA EXTRAORDINARIA CON MOTIVO DE LOS ACTOS DE VIOLENCIA DE GÉNERO.,09/06/18,"169,13 €",5,16300,22701
2018.0001860,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,29/03/18. MATERIAL DE CONSTRUCCIÓN PARA SU USO POR BRIGADAS.,09/06/18,"3.039,79 €",5,15350,221990
2018.0001626,COSUMSE SL,29/03/18. MATERIAL DE LIMPIEZA PARA SU USO POR BOMBEROS. 1ª OPERACIÓN CONTABLE S/BASE 6 DE LAS BASES DE EJEC. DEL PRESUPUESTO.,31/05/18,"629,10 €",5,13600,221990
2018.0001726,"RECA HISPANIA, S.A.U",29/03/18. MATERIAL PARA SU USO POR BRIGADAS.,09/06/18,"3.905,76 €",5,15350,221990
2018.0002078,"ENVIDEA MULTIMEDIA, S.L.",29/03/18. SERVICIO DE PRODUCCIÓN LIVE DEL PLENO,09/06/18,"484,00 €",3,92053,227060
2018.0001623,COSUMSE SL,29/03/18. SUMINISTRO SACOS DE SEPIOLITA ABSONET PARA BOMBEROS.,31/05/18,"2.928,20 €",5,13600,221992
2018.0001647,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,29/03/18. SUMINISTRO SELLOS DE CAUCHO PARA VARIOS NEGOCIADOS.,09/06/18,"164,75 €",3,92065,220001
2018.0001686,ARMERIA RAUL SL,29/03/18. SUMINISTRO TAPON TIRO ANTIRUIDO Y FOGUEO POLVORA NEGRA PARA POLICIA LOCAL.,31/05/18,"839,10 €",5,13230,221990
2018.0001845,"COMPON. ELECTRONICOS CASTELLON, S.L",29/03/18. SUMINISTROS ELECTRÓNICOS PARA SU USO POR POLICIA LOCAL.,09/06/18,"112,55 €",5,13230,221990
2018.0002463,"FERRI BENEDETTI, FLAVIO","29/04/18. REALIZACIÓN CONCIERTO DENTRO DEL FESTIVAL DE MUSICA DE CAMARA ""SONS DE PRIMAVERA"".",09/06/18,"1.815,00 €",4,33400,226090
2018.0002707,OFERTAS COSTA AZAHAR SL,29/04/18. REALIZACIÓN TALLER DE ROBÓTICA CELEBRADO EN EL PLANETARIO.,09/06/18,"280,00 €",4,33300,22609
2018.0000726,CLEMENTE PIANOS SL,29/10/17. AFINACIÓN PIANO CAMPAÑA APLEC DE CORALS.,26/04/18,"353,80 €",4,33400,226090
2018.0000377,"COPISTERIA DE CASTELLON, S.L.",29/11/17. COPIAS PLANOS PROY. CNO. LA PLANA S/N DE ARMENGOT CONSULTORES PARA ACTIVIDADES.,26/04/18,"2,66 €",5,15123,22000
2018.0000301,AUTOMOCION LA PISTA SA,29/11/17. REPARACIÓN VEHICULO MATRICULA 3546-HMV DE BOMBEROS.,22/02/18,"871,05 €",5,13600,21400
2018.0000303,AUTOMOCION LA PISTA SA,29/11/17. REPARACIÓN VEHICULO MATRICULA 7646-CSJ DE BOMBEROS.,22/02/18,"1.149,40 €",5,13600,21400
2018.0000300,AUTOMOCION LA PISTA SA,29/11/17. REPARACIÓN VEHICULO MATRICULA CS-3876-AC DE BOMBEROS.,22/02/18,"78,23 €",5,13600,21400
2018.0000310,"CACICAS, C.B",29/12/17. ADQUISICIÓN ESCALERA PARA JORNALS DE VILA.,26/02/18,"844,18 €",5,15350,221990
2018.0000234,"IDEAR IDEAS, SL",29/12/17. ADQUISICIÓN PEGATINAS TOTEM ADAPTACION Y PRODUCCION DE 6 ADHESIVOS PARA TOTEMS CULTURA.,16/02/18,"151,25 €",4,33400,226090
2018.0000393,"COPISTERIA DE CASTELLON, S.L.",29/12/17. COPIAS PLANOS PARA ACTIVIDADES.,16/02/18,"1,51 €",5,15123,22000
2018.0000374,"COPISTERIA DE CASTELLON, S.L.",29/12/17. COPIAS PLANOS PARA CONTROL URBANISTICO.,16/02/18,"2,66 €",5,15121,22000
2018.0000392,"COPISTERIA DE CASTELLON, S.L.",29/12/17. COPIAS PLANOS PROY. SATECO DE ACTIVIDADES.,16/02/18,"15,97 €",5,15123,22000
2018.0000005,IMPRENTA ROSELL SL,29/12/17. IMPRESIÓN 3000 REVISTAS AGENDA CULTURAL ENERO,06/02/18,"790,40 €",4,33400,226021
2018.0000006,IMPRENTA ROSELL SL,29/12/17. IMPRESIÓN 5700 REVISTAS CLUB MILLARET (NAVIDAD),05/02/18,"1.336,40 €",3,33410,22699
2018.0000917,CERCADOS Y VALLAS CASTALIA SL,29/12/17. MATERIAL PARA SU USO POR BRIGADAS.,26/04/18,"36,30 €",5,15350,221990
2018.0000198,MECANOGRAFICA LEVANTINA SL,29/12/17. PLASTIFICADOS PARA CONVIVENCIA SOCIAL.,05/02/18,"65,34 €",3,92065,220001
2018.0001154,BIG BAG STUDIO SL,"29/12/17. REPRESENTACIÓN ""LA PRINCESA O NO"" CELEBRADA EN EL TEATRO DEL RAVAL.",26/04/18,"1.197,90 €",4,33400,226090
2018.0000084,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,29/12/17. SUMINISTRO SELLOS DE CAUCHO PARA VARIOS NEGOCIADOS.,05/02/18,"72,12 €",3,92065,220001
2018.0002512,DOS RODES RENT SL,29/3 A 28/4/18. ARRENDAMIENTO DE DOS MOTOCICLETAS TOTALMENTE EQUIPADAS PARA LA AGENCIA DE MOVILIDAD URBANA.  DEC 12/06/17 (FORMALIZADO 19/6/17) ACTA RECEPCION 28/7/17.(5695KBX Y 5884KBX),18/05/18,"940,60 €",5,13250,20405
2018.0000126,"TUIX & ROSS, S.L.","3 Y 4/01/18. ALQUILER SISTEMAS DE ILUMINACIÓN, TRANSPORTE Y SERVICIO TECNICO PARA CAMPAÑA NADAL DE CIRC.",06/02/18,"2.571,25 €",4,33400,226090
2018.0000223,LEVANTE ESPECTACULOS SL,"3 Y 4/01/18. ALQUILER Y MONTAJE SILLAS PARA CAMPAÑA ""NADAL DE CIRC"".",31/01/18,"605,00 €",4,33400,226090
2018.0000117,MONFORT INGENIEROS S.L.U.,"3 Y 4/01/18. MEDICIONES ACÚSTICAS CON MOTIVO DE LA CELEBRACIÓN CAMPAÑA ""NADAL DE CIRC”.",06/02/18,"356,95 €",4,33400,226090
2018.0000545,ASOC CULTURAL SONS DE PAS,30/01/18. ACTUACIÓN DENTRO DE LA CAMPAÑA 19º CICLO LOS LUNES CONCIERTO.,11/03/18,"485,00 €",4,33400,226090
2018.0000652,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,30/01/18. COPIAS LLAVES PARA VARIOS NEGOCIADOS.  1ª OPERACIÓN CONTABLE S/BASE 6 DE LAS BASES DE EJEC. DEL PRESUPUESTO.,29/03/18,"11,61 €",3,92065,22199
2018.0001570,"GESTION DE MEDIOS DE COMUNICACION DE CASTELLON, S.L.",30/01/18. INSERCIÓN PUBLICITARIA EN WEB S/NOTICIAS AYUNTAMIENTO DE CASTELLÓN,25/04/18,"462,83 €",1,92070,22602
2018.0000502,WOLTERS KLUWER SA,30/01/18. MANUAL PRESUPUESTOS Y CONTABILIDAD C.LOCALES PARA INTERVENCIÓN.,28/02/18,"109,20 €",3,93100,22001
2018.0000795,HIERROS Y METALES CASTELLON SL,30/01/18. MATERIAL PARA SU USO POR BRIGADAS.,16/03/18,"101,64 €",5,15350,221990
2018.0000725,"MARMOLES GUIJARRO BIOSCA, S.L",30/01/18. MATERIAL PARA SU USO POR BRIGADAS.,14/03/18,"229,90 €",5,15350,221990
2018.0001521,ESPACIO IMAGINARIO SL,30/01/18. PRODUCCION Y MONTAJE DE SEÑALETICA PARA LA EXPOSICION PUBLICA DEL PLAN GENERAL CASTELLON DE LA PLANA.,15/05/18,"532,40 €",5,15111,22602
2018.0000727,ASOC UNIONARTPRO,30/01/18. REALIZACIÓN TALLERES ROBOTICA Y CROMA KEY EN EL PLANETARIO.,11/03/18,"890,00 €",4,33300,22609
2018.0000828,"ABUC MANAGEMENT, S.L.",30/01/18. VERIFICACION PERIODICA ETILOMETRO 7110 POLICIA LOCAL.,14/03/18,"621,59 €",5,13250,21300
2018.0001945,"GESTION DE MEDIOS DE COMUNICACION DE CASTELLON, S.L.",30/03/18. INSERCIÓN PUBLICITARIA EN WEB S/FIESTAS DE LA MAGDALENA.,09/06/18,"3.630,00 €",1,92070,22602
2018.0002007,"GESTION DE MEDIOS DE COMUNICACION DE CASTELLON, S.L.",30/03/18. INSERCIÓN PUBLICITARIA S/NOTICIAS AYUNTAMIENTO DE CASTELLON EN EN WEB RADIO CASTELLON.,09/06/18,"462,83 €",1,92070,22602
2018.0001985,"TALLER GRÀFIC SARGANTANA, S.L.",30/03/18. SUMINISTRO E IMPRESIÓN CHALECOS PARA ORGANIZADORES CARRERA NO COMPETITIVA PARA LA IGUALDAD DE MUJERES Y HOMBRES,09/06/18,"142,17 €",5,23102,226992
2018.0001986,"TALLER GRÀFIC SARGANTANA, S.L.","30/03/18. TROFEO CELEBRACIÓN ""CURSA DE LES DONES""",31/05/18,"33,88 €",5,23102,226992
2018.0002564,ARMERIA RAUL SL,30/04/18. ADQUISICIÓN 4 PARES DE BOTAS MAGNUM FOX POLICIA LOCAL.,09/06/18,"396,01 €",5,13230,221041
2018.0002406,METALCO SA,30/04/18. ADQUISICIÓN VESTUARIO PARA COLABORADORES BRIGADAS. 1ª OPERACION CONTABLE S/BASE 6 DE LAS BASES DE EJE. DEL PRESUPUESTO,09/06/18,"574,15 €",5,15350,22104
2018.0002565,ARMERIA RAUL SL,30/04/18. ADQUISICIÓN VESTUARIO PARA LA POLICIA LOCAL.,09/06/18,"5.068,36 €",5,13230,221040
2018.0002566,ARMERIA RAUL SL,30/04/18. ADQUISICIÓN VESTUARIO PARA POLICIA LOCAL.,09/06/18,"751,95 €",5,13230,221040
2018.0002640,PROMOCIONES Y EDICIONES CULTURALES SA,30/04/18. BANNER PUBLICITARIO S/CAMPAÑA EXPOSICION PUBLICA DEL PLAN GENERAL EN DIARIO MEDITERRANEO.,22/06/18,"2.420,00 €",1,92070,22602
2018.0002428,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,30/04/18. COPIAS LLAVES PARA POLICIA LOCAL.,09/06/18,"37,99 €",5,13230,221990
2018.0002430,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,30/04/18. COPIAS LLAVES PARA VARIOS NEGOCIADOS.,09/06/18,"58,08 €",3,92065,22199
2018.0002917,SERVICIOS RAMBLA PARES SL,30/04/18. IMPRESIÓN CARTELES Y TRIPTICOS CAMPAÑA CONCURSO DE FOTOGRAFIA.,18/06/18,"461,01 €",5,17000,22602
2018.0002576,FORMAT G 10  SL,"30/04/18. IMPRESIÓN FOTOGRÁFICA CAMPAÑA ""ESCALA A CASTELLÓ""",18/06/18,"114,04 €",5,15300,221990
2018.0002575,FORMAT G 10  SL,30/04/18. IMPRESIÓNFOTOGRAFICA CAMPAÑA PRESENTACIÓN RED DE AGUA REGENERADA.,18/06/18,"56,10 €",5,15300,221990
2018.0002898,"GESTION DE MEDIOS DE COMUNICACION DE CASTELLON, S.L.",30/04/18. INSERCIÓN PUBLICITARIA EN WEB CADENA SER S/NOTICIAS DEL AYUNTAMIENTO.,21/06/18,"462,83 €",1,92070,22602
2018.0002538,CASTELLANO ACTIVA SL,"30/04/18. INSPECCIÓN TÉCNICA DE LOS VEHICULOS MATRICULAS (CS-43362-E, 5252-BPR, CS-9613-AU) DE BRIGADAS",09/06/18,"323,44 €",5,92040,21400
2018.0002837,LLIBRERIA CASTELLO SL,30/04/18. MANUALES DIDACTICOS PARA LA IMPARTICION TEORICA AL ALUMNADO Y PERSONAL DOCENTE DEL TALLER DE EMPLEO CIUDAD DE LA SOLIDARIDAD VIII. DEC 6/04/2018,05/06/18,"3.804,91 €",4,24121,22000
2018.0002458,EXPERT PINTURAS SL,30/04/18. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS.,09/06/18,"353,80 €",5,15350,221990
2018.0002405,METALCO SA,30/04/18. MATERIAL PARA SU USO POR BRIGADAS.,09/06/18,"57,20 €",5,15350,221990
2018.0002461,WURTH ESPAÑA SA,30/04/18. MATERIAL PARA SU USO POR BRIGADAS.,09/06/18,"195,68 €",5,15350,221990
2018.0002460,WURTH ESPAÑA SA,30/04/18. MATERIAL PARA SU USO POR BRIGADAS.,09/06/18,"410,92 €",5,15350,221990
2018.0002392,DRAGER SAFETY HISPANIA SA,30/04/18. REVISIÓN ALCOTEST Y ZUMBADOR ALCOTEST POLICIA LOCAL.,09/06/18,"394,59 €",5,13250,21300
2018.0002386,LA HISPANO DEL CID SA,30/04/18. SERVICIO DISCRECIONAL DE AUTOBÚS CON MOTIVO DE LA VISITA AL MOLÍ DE LA FONT DEL CENTRE D´ADULTS GERMÀ COLOM,09/06/18,"75,00 €",5,17000,227993
2018.0002741,GRABADOS MOLINA 99 SL,30/04/18. SUMINISTRO 4 METOPAS PARA CAMPAÑA I ESCALA A CASTELLÓ.,22/06/18,"145,20 €",1,91201,226010
2018.0002560,ARMERIA RAUL SL,30/04/18. SUMINISTRO CAJA FUERTE PAD SAFEGUARD PARA POLICIA LOCAL.,09/06/18,"91,65 €",5,13230,221990
2018.0002539,MECANOGRAFICA LEVANTINA SL,"30/04/18. SUMINISTRO CINTAS CALCULADORA, TINTAS IMPRESORAS H.P. PARA VARIOS NEGOCIADOS.",09/06/18,"637,67 €",3,92065,220001
2018.0002563,ARMERIA RAUL SL,30/04/18. SUMINISTRO DE FUNDAS PARA GLOCK WALTHER POLICIA LOCAL.,09/06/18,"1.375,00 €",5,13230,221040
2018.0002561,ARMERIA RAUL SL,30/04/18. SUMINISTRO DE PSEUDO NARCOTIC COCAIN SIGMA PARA POLICIA LOCAL.,09/06/18,"130,00 €",5,13230,226991
2018.0002580,PLACIDO GOMEZ SL,30/04/18. SUMINISTRO MANUAL S/CONTRATACIÓN DEL SECTOR PÚBLICO LOCAL PARA POLICIA LOCAL.,18/06/18,"260,00 €",5,13200,22001
2018.0002559,ARMERIA RAUL SL,30/04/18. SUMINISTRO PROTECTORES FACIALES Y MASCARILLAS DESECHABLES PARA EL ESPAC.,09/06/18,"310,00 €",5,13200,221990
2018.0002501,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,30/04/18. SUMINISTRO SELLOS DE CAUCHO PARA VARIOS NEGOCIADOS.,09/06/18,"83,26 €",3,92065,220001
