#ORG.,PROG.,ECON.,DESCRIPCION, CREDITOS             INICIALES,MODIFIC.,    CREDITOS             DEFINITIVOS, OBLIGACIONES       RECONOCIDAS
2.0,92000.0,12000.0,SECRET.- SUELDOS DEL GRUPO A1,29354.64,,29354.64,21630.35
2.0,92000.0,12004.0,SECRET.- SUELDOS DEL GRUPO C2,16757.16,,16757.16,17253.6
2.0,92000.0,12006.0,SECRET.- TRIENIOS,9697.68,677.1,10374.78,6226.47
2.0,92000.0,12100.0,SECRET.- COMPLEMENTO DE DESTINO,31754.38,,31754.38,24381.12
2.0,92000.0,12101.0,SECRET.- COMPLEMENTO ESPECÍFICO,93055.08,,93055.08,64573.81
2.0,92000.0,150.0,SECRETARIA.- PRODUCTIVIDAD,5709.5,,5709.5,3405.44
2.0,92000.0,151.0,SECRETARIA.- GRATIFICACIONES,5765.81,,5765.81,
2.0,92000.0,153.0,SECRETARIA.- COMPL.DEDIC. ESPECIAL (ATRIB.FUNC.),,,,460.0
2.0,92000.0,16000.0,SECRET.- SEGURIDAD SOCIAL,38292.39,3285.65,41578.04,32573.17
2.0,92000.0,22000.0,SECRETARIA.- PAPEL TIMBRADO DEL ESTADO (2.1.),75.0,,75.0,
2.0,92000.0,22001.0,SECRETARIA.- LIBROS Y REVISTAS (1.3),3840.0,,3840.0,1087.26
2.0,92000.0,22799.0,SECRETARIA.- ENCUADERNACIÓN LIBROS ACTAS,375.0,,375.0,338.8
2.0,92001.0,12000.0,ADMN.MUNIC.- SUELDOS DEL GRUPO A1,29354.64,,29354.64,24681.35
2.0,92001.0,12003.0,ADMN.MUNIC.- SUELDOS DEL GRUPO C1,9884.84,,9884.84,9965.76
2.0,92001.0,12004.0,ADMN.MUNIC.- SUELDOS DEL GRUPO C2,25135.74,,25135.74,23308.42
2.0,92001.0,12006.0,ADMN.MUNIC.- TRIENIOS,8958.53,467.83,9426.36,8121.2
2.0,92001.0,12100.0,ADMN.MUNIC.- COMPLEMENTO DE DESTINO,43634.92,,43634.92,37312.59
2.0,92001.0,12101.0,ADMN.MUNIC.- COMPLEMENTO ESPECÍFICO,114042.32,,114042.32,106215.19
2.0,92001.0,12103.0,ADMÓN.MUNIC.- OTROS COMPLEMENTOS(ATR.FUN.I.T.),,,,3923.84
2.0,92001.0,150.0,ADM.MUNICIPAL.- PRODUCTIVIDAD,5709.5,,5709.5,588.0
2.0,92001.0,151.0,ADM.MUNICIPAL.- GRATIFICACIONES,24.07,,24.07,
2.0,92001.0,153.0,ADMÓN.MUNPAL.- COMPL.DEDIC. ESPECIAL (ATRIB.FUNC.),,,,800.0
2.0,92001.0,16000.0,ADMN.MUNIC.- SEGURIDAD SOCIAL,52318.14,-9073.62,43244.52,51074.23
2.0,92001.0,220010.0,ADM.MUNICIPAL.- LIBROS Y TEXTOS LEGALES (3.1),900.0,,900.0,290.4
2.0,92001.0,227991.0,ADM.MUNICIPAL.- ENCUADERNACION LIBROS DECRETOS,1760.0,,1760.0,1887.6
2.0,92001.0,227992.0,ADM.MUNICIPAL.- ENCUADERNACION LIBROS ACTAS,1960.0,,1960.0,1863.4
4.0,92010.0,12000.0,ASES.JCA.- SUELDOS DEL GRUPO A1,58709.28,,58709.28,41757.21
4.0,92010.0,12004.0,ASES.JCA.- SUELDOS DEL GRUPO C2,16757.16,,16757.16,16019.95
4.0,92010.0,12006.0,ASES.JCA.- TRIENIOS,8668.2,1434.99,10103.19,11438.79
4.0,92010.0,12100.0,ASES.JCA.- COMPLEMENTO DE DESTINO,50683.08,,50683.08,40384.14
4.0,92010.0,12101.0,ASES.JCA.- COMPLEMENTO ESPECÍFICO,165606.05,,165606.05,122969.46
4.0,92010.0,150.0,ASES.JCA.- PRODUCTIVIDAD,2854.75,,2854.75,4500.0
4.0,92010.0,151.0,ASES.JCA.- GRATIFICACIONES,24.07,,24.07,
4.0,92010.0,16000.0,ASES.JCA.- SEGURIDAD SOCIAL,31388.84,1667.32,33056.16,40590.75
4.0,92010.0,22001.0,ASES.JCA.- LIBROS Y SUSCRIPCIONES A REVISTAS JURID,15321.6,,15321.6,9477.18
4.0,92010.0,22604.0,ASES.JCA.- GASTOS JURIDICOS,20428.8,,20428.8,42984.1
4.0,92020.0,12000.0,PATRIM.CONTR.- SUELDOS DEL GRUPO A1,73386.6,,73386.6,75027.7
4.0,92020.0,12001.0,PATRIM.CONTR.-SUELDOS DEL GRUPO A2,12906.52,,12906.52,12957.22
4.0,92020.0,12003.0,PATRIM.CONTR.-SUELDOS DEL GRUPO C1,39539.36,,39539.36,40342.99
4.0,92020.0,12004.0,PATRIM.CONTR.-SUELDOS DEL GRUPO C2,67028.64,,67028.64,63645.78
4.0,92020.0,12006.0,PATRIM.CONTR.-TRIENIOS,21769.09,2340.12,24109.21,26396.54
4.0,92020.0,12100.0,PATRIM.CONTR.-COMPLEMENTO DE DESTINO,114502.36,,114502.36,109889.13
4.0,92020.0,12101.0,PATRIM.CONTR.-COMPLEMENTO ESPECÍFICO,238686.29,,238686.29,236999.85
4.0,92020.0,150.0,PATRIMONIO.- PRODUCTIVIDAD,2854.75,,2854.75,1676.5
4.0,92020.0,151.0,PATRIMONIO.- GRATIFICACIONES,5382.9,,5382.9,6417.61
4.0,92020.0,153.0,PATRIM. Y CONTRAT.DEDIC. ESPC. (INDEM.RAZ.SERV),,,,1500.0
4.0,92020.0,16000.0,PATRIM.CONTR.-SEGURIDAD SOCIAL,153724.96,4026.79,157751.75,157834.33
4.0,92020.0,20200.0,PATRIMONIO.- ARRENDAMIENTOS INMUEBLES,285002.81,,285002.81,282360.31
4.0,92020.0,22400.0,PATRIMONIO.- SEGURO TODO RIESGO DAÑOS MATERIALES,13829.54,,13829.54,12511.07
4.0,92020.0,22401.0,PATRIMONIO.- SEGURO RESPONSABILIDAD PATRIMONIAL,167499.39,-25125.71,142373.68,142373.68
4.0,92020.0,22603.0,PATRIMONIO.- PUBLICACION EN DIARIOS OFICIALES,50000.0,,50000.0,19871.49
4.0,92020.0,22604.0,PATRIMONIO.- RESPONSABILIDAD PATRIMONIAL,60000.0,,60000.0,15699.32
4.0,92020.0,226041.0,PATRIMONIO - GASTOS JURIDICOS,,,,13325.03
4.0,92020.0,48900.0,SUBV.AS.VENDEDORES MERCADO CENTRAL,36569.76,-386.8,36182.96,13214.04
4.0,92020.0,62500.0,PATRIMONIO.- MOBILIARIO DEPENDENCIAS MUNICIPALES,20000.0,1058.0,21058.0,12605.83
4.0,92020.0,6250013.0,PATRIMONIO.- MOBILIARIO DEPENDENCIAS MUNICIPALES,,108.11,108.11,108.11
6.0,92030.0,20300.0,EDIFICIOS.- ARRENDAMIENTO FOTOCOPIADORAS,99750.16,,99750.16,95028.76
6.0,92030.0,21200.0,EDIFICIOS.- MANTENIMIENTO EDIFICIOS,429550.0,149267.2,578817.2,585307.89
6.0,92030.0,21300.0,EDIFICIOS.- MANTENIMIENTO INSTALACIONES,47816.44,,47816.44,145196.81
6.0,92030.0,21301.0,EDIFICIOS.- MANT. INSTALACIONES CONTRA INCENDIOS,57688.45,,57688.45,56125.0
6.0,92030.0,21302.0,EDIFICIOS.- MANT. INSTALACIONES TELEFONICA,103142.06,,103142.06,41717.27
6.0,92030.0,22200.0,EDIFICIOS.- SERVICIO DE VOZ Y DATOS,470865.62,,470865.62,432266.13
6.0,92030.0,227000.0,EDIFICIOS.- LIMPIEZA EDIFICIOS,943690.4,,943690.4,935505.33
6.0,92030.0,227001.0,EDIFICIOS.- RETIRADA UNIDADES HIGIENICAS,5682.05,,5682.05,5682.0
,92030.0,2270012.0,EDIFICIOS.- LIMPIEZA DE EDIFICIOS (CTA.413),1787.0,,1787.0,1743.39
6.0,92040.0,12004.0,P.MOVIL.- SUELDOS DEL GRUPO C2,135563.54,,135563.54,134022.43
6.0,92040.0,12006.0,P.MOVIL.-TRIENIOS,12564.7,1218.1,13782.8,13848.56
6.0,92040.0,12009.0,PARQ.MOVIL.- OTRAS RETRIB.BÁSICAS (I.T.),,,,175.58
6.0,92040.0,12100.0,P.MOVIL.-COMPLEMENTO DE DESTINO,88747.4,,88747.4,87985.64
6.0,92040.0,12101.0,P.MOVIL.-COMPLEMENTO ESPECÍFICO,150974.16,21482.44,172456.6,155826.81
6.0,92040.0,12103.0,PARQ.MOVIL.- OTROS COMPLEMENTOS(ATR.FUNC.I.T.),,,,1318.15
6.0,92040.0,150.0,PARQUE MOVIL.- PRODUCTIVIDAD,18.46,,18.46,
6.0,92040.0,151.0,PARQUE MOVIL.- GRATIFICACIONES,5665.14,,5665.14,2490.26
6.0,92040.0,16000.0,P.MOVIL.-SEGURIDAD SOCIAL,112538.46,-1946.39,110592.07,112130.71
6.0,92040.0,20300.0,PARQUE MOVIL.- RENTING PALA CARGADORA,28200.0,,28200.0,
6.0,92040.0,21400.0,PARQUE MOVIL.- MANTENIMIENTO DE VEHICULOS,40000.0,,40000.0,58180.49
,92040.0,2140012.0,PARQUE MOVIL.- MANTENIMIENTO VEHICULOS (CTAS.413),25026.91,,25026.91,4302.87
6.0,92040.0,22103.0,PARQUE MOVIL.- CARBURANTE VEHICULOS,50700.46,,50700.46,71419.06
6.0,92040.0,22104.0,PARQUE MOVIL.- VESTUARIO,8000.0,,8000.0,3591.28
6.0,92040.0,22400.0,PARQUE MOVIL.- SEGUROS VEHICULOS,26574.97,-2658.36,23916.61,22336.34
4.0,92050.0,12000.0,D.IN.DES.TECNOL.- SUELDOS DEL GRUPO A1,14677.32,,14677.32,157647.56
4.0,92050.0,12004.0,D.IN.DES.TECNOL.- SUELDOS DEL GRUPO C2,8378.58,,8378.58,8697.72
4.0,92050.0,12006.0,D.IN.DES.TECNOL.- TRIENIOS,4569.71,410.15,4979.86,4891.28
4.0,92050.0,12100.0,D.IN.DES.TECNOL.- COMPLEMENTO DE DESTINO,15301.86,,15301.86,13927.28
4.0,92050.0,12101.0,D.IN.DES.TECNOL.- COMPLEMENTO ESPECÍFICO,44300.74,,44300.74,39427.46
4.0,92050.0,12103.0,DIR.IN.Y DES.TECN.- OT. COMPLEMEN (ATRIB.FUN.-I.T),,,,383.4
4.0,92050.0,150.0,D.IN.DES.TECNOL.- PRODUCTIVIDAD,18.46,,18.46,
4.0,92050.0,151.0,D.IN.DES.TECNOL.- GRATIFICACIONES,24.07,,24.07,
4.0,92050.0,16000.0,D.IN.DES.TECNOL.- SEGURIDAD SOCIAL,18409.32,163.98,18573.3,18578.15
4.0,92051.0,12000.0,BASE DATOS.- SUELDOS DEL GRUPO A1,14677.32,,14677.32,16935.29
4.0,92051.0,12003.0,BASE DATOS.- SUELDOS DEL GRUPO C1,9884.84,,9884.84,10420.36
4.0,92051.0,12004.0,BASE DATOS.- SUELDOS DEL GRUPO C2,8378.58,,8378.58,8804.1
4.0,92051.0,12006.0,BASE DATOS.- TRIENIOS,7457.84,643.21,8101.05,7692.21
4.0,92051.0,12100.0,BASE DATOS.- COMPLEMENTO DE DESTINO,19802.58,,19802.58,19959.49
4.0,92051.0,12101.0,BASE DATOS.- COMPLEMENTO ESPECÍFICO,43075.76,6153.7,49229.46,44438.62
4.0,92051.0,150.0,BASE DATOS.- PRODUCTIVIDAD,18.46,,18.46,
4.0,92051.0,151.0,BASE DATOS.- GRATIFICACIONES,24.07,,24.07,
4.0,92051.0,16000.0,BASE DATOS.- SEGURIDAD SOCIAL,32124.6,-1255.52,30869.08,30785.17
4.0,92051.0,20900.0,BASE DATOS.- MANTENIMIENTO DE LICENCIAS (3.1),4440.0,,4440.0,1609.3
4.0,92051.0,21600.0,BASE DATOS.- MANTENIMIENTO DE HARDWARE (1.3),470.0,,470.0,387.2
4.0,92051.0,22706.0,BASE DATOS.- ASISTENCIAS TECNICAS (3.3),3790.0,,3790.0,
4.0,92051.0,6410013.0,BASE DATOS.-ADQUISICIÓN SOFTWARE,,2080.43,2080.43,
4.0,92052.0,12001.0,DES.APLIC.- SUELDOS DEL GRUPO A2,38719.56,,38719.56,26384.03
4.0,92052.0,12003.0,DES.APLIC.- SUELDOS DEL GRUPO C1,39539.36,,39539.36,40302.18
4.0,92052.0,12004.0,DES.APLIC.- SUELDOS DEL GRUPO C2,8378.58,,8378.58,8698.41
4.0,92052.0,12006.0,DES.APLIC.- TRIENIOS,10840.07,1002.97,11843.04,11837.64
4.0,92052.0,12100.0,DES.APLIC.- COMPLEMENTO DE DESTINO,55491.38,,55491.38,48353.62
4.0,92052.0,12101.0,DES.APLIC.- COMPLEMENTO ESPECÍFICO,105569.3,12610.58,118179.88,98044.54
4.0,92052.0,150.0,DES.APLIC.- PRODUCTIVIDAD,18.46,,18.46,300.0
4.0,92052.0,151.0,DES.APLIC.- GRATIFICACIONES,24.07,,24.07,
4.0,92052.0,16000.0,DES.APLIC.- SEGURIDAD SOCIAL,81615.44,-11302.27,70313.17,71652.41
4.0,92052.0,20900.0,DES.APLICACIONES.- MANTENIMIENTO APLICACIONES,160971.25,,160971.25,178147.72
4.0,92052.0,227060.0,DES.APLICACIONES.- ASISTENCIAS TÉCNICAS (3.4),22900.0,,22900.0,16440.27
4.0,92052.0,227061.0,DES.APLICACIONES.-  PLAN DIRECTOR ADMON ELECTRONIC,176250.0,,176250.0,134740.14
4.0,92052.0,6270013.0,DES.APLICACIONES.-PROYECTOS COMPLEJOS,,72113.39,72113.39,3600.96
4.0,92052.0,64100.0,DES.APLICACIONES.-ADQUSICIÓN SOFTWARE,22000.0,26965.97,48965.97,28829.07
4.0,92053.0,12000.0,SIST.FISC.- SUELDOS DEL GRUPO A1,14677.32,,14677.32,15846.57
4.0,92053.0,12001.0,SIST.FISC.-SUELDOS DEL GRUPO A2,12906.52,,12906.52,13007.92
4.0,92053.0,12003.0,SIST.FISC.-SUELDOS DEL GRUPO C1,19769.68,,19769.68,20305.2
4.0,92053.0,12006.0,SIST.FISC.-TRIENIOS,4757.29,462.15,5219.44,5545.8
4.0,92053.0,12100.0,SIST.FISC.-COMPLEMENTO DE DESTINO,28551.04,,28551.04,28519.88
4.0,92053.0,12101.0,SIST.FISC.-COMPLEMENTO ESPECÍFICO,60906.29,8700.92,69607.21,60831.85
4.0,92053.0,150.0,SIST.FISC.-PRODUCTIVIDAD,18.46,,18.46,
4.0,92053.0,151.0,SIST.FISC.-GRATIFICACIONES,135.64,,135.64,
4.0,92053.0,16000.0,SIST.FISC.-SEGURIDAD SOCIAL,40293.63,1164.03,41457.66,40924.86
4.0,92053.0,20600.0,SISTEMAS FISICOS.- ARENDAMIENTOS EQUIPOS INFORMAT,10989.0,,10989.0,28841.02
4.0,92053.0,20601.0,SISTEMAS FISICOS.- ARRENDAMIENTO IMPRESORAS,109000.0,,109000.0,108174.0
4.0,92053.0,20602.0,SISTEMAS FISICOS.-RENTING CABINA DE ALMACENAMIENTO,57850.0,,57850.0,57775.08
4.0,92053.0,20900.0,SISTEMAS FISICOS.- MANTENIMIENTO LICENCIAS (5.1.),68432.0,,68432.0,50888.17
4.0,92053.0,21600.0,SISTEMAS FISICOS.- MANTENIMIENTO HARDWARE (1.1),29288.5,,29288.5,23987.75
4.0,92053.0,21601.0,SISTEMAS FISICOS.-MANTENIMIENTO HARDWARE OFIMATICA,59000.0,,59000.0,47701.55
4.0,92053.0,221990.0,SISTEMAS FISICOS - SUMINISTROS,,,,183.92
4.0,92053.0,227060.0,SISTEMAS FISICOS.- ASIST.TECNICAS Y SERV.ELECTRONI,21250.0,,21250.0,34207.69
4.0,92053.0,62600.0,SISTEMAS FISICOS.- ADQUISICION HARDWARE,50000.0,-18594.82,31405.18,1405.18
4.0,92053.0,6260013.0,SISTEMAS FISICOS.- ADQUISICION HARDWARE,,834.29,834.29,834.29
4.0,92054.0,12000.0,INF.GEOGR.- SUELDOS DEL GRUPO A1,12906.52,,12906.52,14405.36
4.0,92054.0,12003.0,INF.GEOGR.- SUELDOS DEL GRUPO C1,29654.52,,29654.52,30264.26
4.0,92054.0,12004.0,INF.GEOGR.- SUELDOS DEL GRUPO C2,16757.16,,16757.16,17076.3
4.0,92054.0,12006.0,INF.GEOGR.- TRIENIOS,7936.81,808.53,8745.34,9366.06
4.0,92054.0,12100.0,INF.GEOGR.- COMPLEMENTO DE DESTINO,35716.38,,35716.38,35608.71
4.0,92054.0,12101.0,INF.GEOGR.- COMPLEMENTO ESPECÍFICO,66561.35,9508.78,76070.13,66672.44
4.0,92054.0,150.0,INF.GEOGR.- PRODUCTIVIDAD,18.46,,18.46,
4.0,92054.0,151.0,INF.GEOGR.- GRATIFICACIONES,24.07,,24.07,
4.0,92054.0,16000.0,INF.GEOGR.- SEGURIDAD SOCIAL,48592.92,58.01,48650.93,48512.81
4.0,92054.0,20900.0,INFOR.GEO.- MANTENIMIENTO SERVIDOR INF.GEOGRAFICA,28000.0,,28000.0,23538.9
4.0,92054.0,20901.0,INFOR.GEO.- MANTENIMIENTO SELECT BENTLEY (5.4),3200.0,,3200.0,3443.42
4.0,92054.0,227060.0,INFOR.GEO.- CONTRATO GESTION CATASTRAL (1.2),75000.0,,75000.0,60820.4
4.0,92054.0,227990.0,INFOR.GEO.- ACTUALIZACIÓN ALFANÚMERICA MODULO PGOU,12000.0,,12000.0,12000.01
4.0,92054.0,6410013.0,INFOR.GEO.-SISTEMA DE INFORMACION GEOGRAFICA,,4590.08,4590.08,
4.0,92060.0,12000.0,GEST.RRHH.- SUELDOS DEL GRUPO A1,29354.64,,29354.64,30199.06
4.0,92060.0,12006.0,GEST.RRHH.- TRIENIOS,6619.66,610.67,7230.33,7200.11
4.0,92060.0,12009.0,GEST.RRHH.- OTRAS RETRIBUCIONES BÁSICAS,75883.23,,75883.23,27277.38
4.0,92060.0,12100.0,GEST.RRHH.- COMPLEMENTO DE DESTINO,15298.64,,15298.64,15810.34
4.0,92060.0,12101.0,GEST.RRHH.- COMPLEMENTO ESPECÍFICO,46735.69,6676.54,53412.23,51036.1
4.0,92060.0,150.0,GESTION RR HH.- PRODUCTIVIDAD,2854.75,,2854.75,3596.5
4.0,92060.0,151.0,GESTION RR HH.- GRATIFICACIONES,24.07,,24.07,
4.0,92060.0,16000.0,GEST.RRHH.- SEGURIDAD SOCIAL,22856.26,2487.46,25343.72,23337.25
4.0,92061.0,12001.0,SELECCIÓN.- SUELDOS DEL GRUPO A2,12906.52,,12906.52,13235.92
4.0,92061.0,12003.0,SELECCIÓN.-SUELDOS DEL GRUPO C1,9884.84,,9884.84,10233.98
4.0,92061.0,12004.0,SELECCIÓN.-SUELDOS DEL GRUPO C2,25135.74,,25135.74,24464.9
4.0,92061.0,12006.0,SELECCIÓN.-TRIENIOS,8097.44,568.18,8665.62,7595.19
4.0,92061.0,12100.0,SELECCIÓN.-COMPLEMENTO DE DESTINO,29560.44,,29560.44,28872.74
4.0,92061.0,12101.0,SELECCIÓN.-COMPLEMENTO ESPECÍFICO,55315.06,7902.16,63217.22,61181.45
4.0,92061.0,143.0,SELECCIÓN.-OTRO PERSONAL,239865.78,,239865.78,425778.78
4.0,92061.0,150.0,SELECCION.- PRODUCTIVIDAD,2854.75,,2854.75,2287.9
4.0,92061.0,151.0,SELECCION.- GRATIFICACIONES,24.07,,24.07,
4.0,92061.0,16000.0,SELECCIÓN.-SEGURIDAD SOCIAL,48880.4,-7556.75,41323.65,94251.84
4.0,92061.0,227990.0,SELECCION.-  SERVICIOS PSICOTECNICOS,3500.0,,3500.0,1430.0
4.0,92062.0,12001.0,NOMINAS.- SUELDOS DEL GRUPO A2,12906.52,,12906.52,12976.81
4.0,92062.0,12003.0,NOMINAS.-SUELDOS DEL GRUPO C1,9884.84,,9884.84,10276.71
4.0,92062.0,12004.0,NOMINAS.-SUELDOS DEL GRUPO C2,16757.16,,16757.16,17289.75
4.0,92062.0,12006.0,NOMINAS.-TRIENIOS,19454.34,971.72,20426.06,9106.87
4.0,92062.0,12100.0,NOMINAS.-COMPLEMENTO DE DESTINO,24033.38,,24033.38,23852.47
4.0,92062.0,12101.0,NOMINAS.-COMPLEMENTO ESPECÍFICO,45999.87,6556.96,52556.83,50285.79
4.0,92062.0,131.0,NOMINAS.- PERSONAL LABORAL TEMPORAL,475944.72,,475944.72,487179.46
4.0,92062.0,150.0,NOMINAS.- PRODUCTIVIDAD,2854.75,,2854.75,2779.73
4.0,92062.0,151.0,NOMINAS.- GRATIFICACIONES,24.07,,24.07,
4.0,92062.0,16000.0,NOMINAS.- SEGURIDAD SOCIAL,42194.52,236652.71,278847.23,306093.76
4.0,92062.0,22607.0,NOMINAS.- OPOSICIONES Y PRUEBAS SELECTIVAS,23000.0,,23000.0,8252.72
4.0,92063.0,12001.0,FORMACIÓN.- SUELDOS DEL GRUPO A2,12906.52,,12906.52,13220.26
4.0,92063.0,12004.0,FORMACIÓN.-SUELDOS DEL GRUPO C2,8378.58,,8378.58,8249.75
4.0,92063.0,12006.0,FORMACIÓN.- TRIENIOS,2326.82,220.93,2547.75,2547.75
4.0,92063.0,12100.0,FORMACIÓN.-COMPLEMENTO DE DESTINO,12664.82,,12664.82,12533.22
4.0,92063.0,12101.0,FORMACIÓN.-COMPLEMENTO ESPECÍFICO,26403.94,3772.0,30175.94,26720.72
4.0,92063.0,150.0,FORMACION.- PRODUCTIVIDAD CURSOS FORMATIVOS,3018.46,,3018.46,600.0
4.0,92063.0,151.0,FORMACION.- GRATIFICACIONES,24.07,,24.07,
4.0,92063.0,16000.0,FORMACIÓN.-SEGURIDAD SOCIAL,19014.92,1164.58,20179.5,20147.75
4.0,92063.0,16200.0,FORMACION.- INSCRIPCION Y MATRICULAS,20000.0,,20000.0,6498.45
4.0,92063.0,226060.0,FORMACION.- ACCIONES FORMATIVAS EXTERNAS (3.2),6000.0,,6000.0,1975.62
4.0,92063.0,227060.0,FORMACION.- ELABORACION MANUAL PUESTOS DE TRABAJO,60000.0,-53611.2,6388.8,6388.8
4.0,92063.0,227990.0,FORMACION.- GESTION POR COMPETENCIAS (7.1),11792.37,,11792.37,
4.0,92063.0,23020.0,FORMACION.- DIETAS DEL PERSONAL,14000.0,,14000.0,9757.41
4.0,92063.0,23120.0,FORMACION.- LOCOMOCION,11200.0,,11200.0,7255.66
4.0,92064.0,12001.0,PREV.RIESGOS.- SUELDOS DEL GRUPO A2,25813.04,,25813.04,26497.34
4.0,92064.0,12003.0,PREV.RIESGOS.- SUELDOS DEL GRUPO C1,29654.52,,29654.52,30397.34
4.0,92064.0,12004.0,PREV.RIESGOS.- SUELDOS DEL GRUPO C2,8378.58,,8378.58,8768.64
4.0,92064.0,12005.0,PREV.RIESGOS.- SUELDOS DEL GRUPO E,7678.58,,7678.58,7759.4
4.0,92064.0,12006.0,PREV.RIESGOS.- TRIENIOS,11802.95,1096.55,12899.5,13070.58
4.0,92064.0,12100.0,PREV.RIESGOS.- COMPLEMENTO DE DESTINO,41737.92,,41737.92,42095.82
4.0,92064.0,12101.0,PREV.RIESGOS.- COMPLEMENTO ESPECÍFICO,107159.63,15225.3,122384.93,107076.54
4.0,92064.0,150.0,PREV. RIESGOS.- PRODUCTIVIDAD,18.46,,18.46,
4.0,92064.0,151.0,PREV. RIESGOS.- GRATIFICACIONES,24.07,,24.07,
4.0,92064.0,16000.0,PREV.RIESGOS.- SEGURIDAD SOCIAL,64721.56,3068.17,67789.73,67125.01
4.0,92064.0,20300.0,PREV.RIESGOS.- ALQUILER EXTINTORES PLAN EMERGENCIA,1500.0,,1500.0,1829.52
4.0,92064.0,21600.0,PREV.RIESGOS - MANTENIMIENTO PROCESOS INFORMACION,,,,197.23
4.0,92064.0,220001.0,PREV.RIESGOS.-MATERIAL INFORMAR CAMBIOS DE PUESTOS,2522.0,,2522.0,2008.08
4.0,92064.0,220010.0,PREV.RIESGOS.- LIBROS PARA INFORMAR A LA CCLL,1030.0,,1030.0,483.6
4.0,92064.0,220011.0,PREV.RIESGOS.- LIBROS INFORMAR CAMBIO DE PUESTOS,1020.0,,1020.0,
4.0,92064.0,22103.0,PREV.RIESGOS.-COMBUSTIBLES PARA PLAN DE EMERGENCIA,320.0,,320.0,320.35
4.0,92064.0,22106.0,PREV.RIESGOS.- REPOSICION DE BOTIQUINES (5.3),1900.0,,1900.0,1897.6
4.0,92064.0,22199.0,PREV.RIESGOS.-SUMINISTROS VARIOS,,,,
4.0,92064.0,22706.0,PREV.RIESGOS.- SERVICIO PREVENCION AJENO (5.1),59912.44,,59912.44,54087.57
4.0,92065.0,12003.0,SER.INTERN.- SUELDOS DEL GRUPO C1,9884.84,,9884.84,10477.63
4.0,92065.0,12004.0,SER.INTERN.- SUELDOS DEL GRUPO C2,41892.9,,41892.9,36383.66
4.0,92065.0,12005.0,SER.INTERN.- SUELDOS DEL GRUPO E,199643.08,,199643.08,188427.87
4.0,92065.0,12006.0,SER.INTERN.- TRIENIOS,25888.64,2176.77,28065.41,25446.55
4.0,92065.0,12009.0,SERV.INTERNOS.- OTRAS RETRIB.BÁSICAS (I.T.),,,,217.47
4.0,92065.0,12100.0,SER.INTERN.- COMPLEMENTO DE DESTINO,151490.14,,151490.14,134389.26
4.0,92065.0,12101.0,SER.INTERN.- COMPLEMENTO ESPECÍFICO,306233.92,42455.14,348689.06,292468.69
4.0,92065.0,12103.0,SERV.INT.-OTROS COMPLEMENTOS(ATR.FUN.I.T.),,,,9422.19
4.0,92065.0,150.0,SERV. INTERNOS.- PRODUCTIVIDAD,4062.32,,4062.32,3349.23
4.0,92065.0,151.0,SERV. INTERNOS.- GRATIFICACIONES,4483.66,,4483.66,11201.42
4.0,92065.0,16000.0,SER.INTERN.- SEGURIDAD SOCIAL,217206.92,23351.96,240558.88,209881.16
4.0,92065.0,21300.0,SERV.INTERNOS.- MANTENIMIENTO RELOJES DE CONTROL,1760.0,,1760.0,2808.41
4.0,92065.0,220000.0,SERV.INTERNOS.- ARTÍCULOS DE IMPRENTA (3.3),72923.87,,72923.87,68156.8
4.0,92065.0,220001.0,SERV.INTERNOS.- MATERIAL DE OFICINA FUNGIBLE (3.3),73484.02,,73484.02,36208.45
4.0,92065.0,220002.0,SERV.INTERNOS.- PAPEL FOTOCOPIADORAS E IMPRESORAS,53697.8,,53697.8,16059.12
4.0,92065.0,22001.0,SERV.INTERNOS.- SUSCRIPCIONES PRENSA (3.2),48584.28,,48584.28,58140.96
4.0,92065.0,22104.0,SERV.INTERNOS.- VESTUARIO CELADORES Y ORDENANZAS,14208.0,,14208.0,
4.0,92065.0,22112.0,SERV.INTERNOS.- RELOJ CONTROL HORARIO,1600.0,,1600.0,
4.0,92065.0,22199.0,SERV.INTERNOS - OTROS SUMINISTROS,,,,219.91
4.0,92065.0,22201.0,SERV.INTERNOS.- SERVICIOS POSTALES,197163.99,,197163.99,91540.6
4.0,92065.0,22699.0,SERV.INTERNOS.- GASTOS MENORES,1500.0,,1500.0,670.55
4.0,92065.0,22799.0,SERV.INTERNOS.- SERVICIO DE NOTIFICACIONES (4.2),311170.0,,311170.0,190175.13
4.0,92200.0,12000.0,VICEALC.- SUELDOS DEL GRUPO A1,29354.64,,29354.64,14940.42
4.0,92200.0,12004.0,VICEALC.- SUELDOS DEL GRUPO C2,8378.58,,8378.58,8609.07
4.0,92200.0,12006.0,VICEALC.- TRIENIOS,2790.81,,2790.81,3467.91
4.0,92200.0,12100.0,VICEALC.- COMPLEMENTO DE DESTINO,20825.7,,20825.7,13687.94
4.0,92200.0,12101.0,VICEALC.- COMPLEMENTO ESPECÍFICO,56050.88,,56050.88,43281.14
4.0,92200.0,150.0,VICEALC.- PRODUCTIVIDAD,5709.5,,5709.5,13145.0
4.0,92200.0,151.0,VICEALC.- GRATIFICACIONES,48.13,,48.13,
4.0,92200.0,16000.0,VICEALC.- SEGURIDAD SOCIAL,11108.7,5898.6,17007.3,16680.69
4.0,92220.0,12000.0,U.MODER.- SUELDOS DEL GRUPO A1,44031.96,,44031.96,40052.6
