Número registro,Nombre tercero,Descripción,Fecha contable,Importe factura,Orgánica,Programa,Económica
2018.0002494,LA MURALLA DE BALAGUER SL,ABRIL 18 ARRENDAMIENTO LOCAL SITO EN C/ SAN FRANCISCO 95 CON DESTINO A A.VV RAVAL DE LA TRINIDAD.,25/05/18,"1.562,58 €",3,92400,20200
2018.0002531,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 18 ARRENDAMIENTO LOCAL SITO EN C/ TIRANT LO BLANCH Nº8 BAJO CON DESTINO A AAVV PINAR DEL GRAO.,25/05/18,"407,95 €",3,92400,20200
2018.0002480,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 18 ARRENDAMIENTO LOCAL SITO EN C/ TORAS 1 BAJO GPO.PPTUO SOCORRO CON DESTINO A AS. DE MUJERES 8 DE MARZO.,25/05/18,"812,50 €",3,92400,20200
2018.0002476,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 18 ARRENDAMIENTO LOCAL SITO EN C/ TORRECHIVA 4 GPO LOURDES CON DESTINO A A.VV LA ADUANA.,25/05/18,"649,44 €",3,92400,20200
2018.0002483,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"ABRIL 18 ARRENDAMIENTO LOCAL SITO EN C/CANET LO ROIG, 49 GPO.ROSARIO CON DESTINO A  A.VV ""SABONER"".",25/05/18,"541,66 €",3,92400,20200
2018.0002486,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 18 ARRENDAMIENTO LOCAL SITO EN C/MARTINEZ DE TENA Nº19 CON DESTINO A BARRIO DE LA GUINEA.,25/05/18,"1.429,12 €",3,92400,20200
2018.0002516,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 18 ARRENDAMIENTO LOCAL SITO EN C/OBISPO SALINAS 81 CON DESTINO A A.VV.GUMBAU.,25/05/18,"969,94 €",3,92400,20200
2018.0002534,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"ABRIL 18 ARRENDAMIENTO LOCAL SITO EN CAMINO SAN JOSE 5 CON DESTINO A GRUPO SCOUT ""SANT FRANCESC"".",25/05/18,"124,68 €",3,92400,20200
2018.0002551,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"ABRIL 18 ARRENDAMIENTO LOCAL SITO EN CAMINO SAN JOSE 5 CON DESTINO A GRUPO SCOUT ""SANT FRANCESC"".",25/05/18,"124,68 €",3,92400,20200
2018.0002522,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 18 ARRENDAMIENTO LOCAL SITO EN CTRA ALCORA KM 9 51-A CON DESTINO A AA.VV VENTA NOVA.,25/05/18,"517,92 €",3,92400,20200
2018.0002484,"COMUNIDAD LORETO, S.L.","ABRIL 18 ARRENDAMIENTO LOCAL SITO EN CTRA NACIONAL 340, KM 68.5 CON DESTINO A ALMACEN BRIGADAS MUNICIPALES.",25/05/18,"2.790,73 €",3,92020,20200
2018.0002487,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 18 ARRENDAMIENTO LOCAL SITO EN CUADRA BORRIOLENCH 56 1º CON DESTINO A A.VV.TOMBATOSSALS.,25/05/18,"956,54 €",3,92400,20200
2018.0002488,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"ABRIL 18 ARRENDAMIENTO LOCAL SITO EN CUADRA BORRIOLENCH, 56 BAJO CON DESTINO AS ASPERGER CASTELLÓ",25/05/18,"456,50 €",3,92400,20200
2018.0002490,FUNDACION CAJA CASTELLON,"ABRIL 18 ARRENDAMIENTO LOCAL SITO EN EDIFICIO HUCHA Y CASA ABADIA CON DESTINO A OFICINAS SERV.SOCIALES,ETC.",25/05/18,"14.116,67 €",5,23100,20200
2018.0002515,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 18 ARRENDAMIENTO LOCAL SITO EN GRAN VIA TARREGA MONTEBLANCO Nº 1 CON DESTINO A AS.COLUMBIA NOS UNE.,25/05/18,"706,65 €",3,92400,20200
2018.0002520,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"ABRIL 18 ARRENDAMIENTO LOCAL SITO EN PASEO MORELLA 44 ENTRESUELO CON DESTINO A A.VV ""SAN JOSE OBRERO"".",25/05/18,"486,81 €",3,92400,20200
2018.0002521,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"ABRIL 18 ARRENDAMIENTO LOCAL SITO EN PASEO MORELLA 44 PLANTA BAJA CON DESTINO A AS.JUB Y PENS ""CREMOR"".",25/05/18,"996,52 €",5,23100,20200
2018.0002482,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 18 ARRENDAMIENTO LOCAL SITO EN PASEO RIBALTA 21 CON DESTINO A DEPENDENCIAS DEL SERVICIO DE IGUALDAD.,25/05/18,"1.024,70 €",5,23100,20200
2018.0002524,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 18 ARRENDAMIENTO LOCAL SITO EN PDA BOVALAR 42 100 CON DESTINO A AVV PENYETA ROJA.,25/05/18,"654,63 €",3,92400,20200
2018.0002496,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 18 ARRENDAMIENTO LOCAL SITO EN PL PESCADERIA 8 BIS 1º CON DESTINO A AS.MUJERES EN IGUALDAD.,25/05/18,"368,05 €",3,92400,20200
2018.0002473,ABALPA ESTADIO SL,ABRIL 18 ARRENDAMIENTO LOCAL SITO EN POL. ESTADIO NAVE 16 CON DESTINO A ARCHIVO ALMACEN BRIGADAS.,25/05/18,"3.645,91 €",3,92020,20200
2018.0002556,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 18 ARRENDAMIENTO LOCAL SITO EN POLIGONO ESTADIO NAVE 10 CON DESTINO A ALMACEN BRIGADAS MUNICIPALES.,25/05/18,"783,12 €",3,92020,20200
2018.0002557,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 18 ARRENDAMIENTO LOCAL SITO EN POLIGONO ESTADIO NAVE 10 CON DESTINO ALMACEN BRIGADAS MUNICIPALES.,25/05/18,"783,12 €",3,92020,20200
2018.0002555,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 18 ARRENDAMIENTO LOCAL SITO EN POLIGONO ESTADIO NAVE 47 CON DESTINO A ALMACEN BRIGADAS MUNICIPALES.,25/05/18,"1.305,23 €",3,92020,20200
2018.0002536,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 18 ARRENDAMIENTO LOCAL SITO EN PSO UNIVERSITAT 27-29 CON DESTINO A AMBULATORIO UNIVERSITAT.,25/05/18,"2.219,38 €",3,92020,20200
2018.0002954,JOAQUIN LLANSOLA SL,ABRIL 18 ARRENDAMIENTO LOCAL SITO EN RD MIJARES 32 CON DESTINO A ARCHIVO ADMINISTRATIVO MUNICIPAL.,15/06/18,"3.586,49 €",4,33210,20200
2018.0002477,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 18 ARRENDAMIENTO LOCAL SITO EN RONDA VINATEA 12 CON DESTINO A AS. ESCLEROSIS MULTIPLE.,25/05/18,"3.862,45 €",3,92400,20200
2018.0002499,TRANSTEL SA,ABRIL 18.  ARRENDAMIENTO SIN OPCION DE COMPRA DE UN VEHICULO DE MANDO Y COORDINACION CON DESTINO AL SERVICIO DE BOMBEROS.  JGL 14/10/16 (FORMALIZADO 19/10/16) ACTA DE ENTREGA 25/11/16.,15/06/18,"975,70 €",5,13600,20401
2018.0002569,LA HISPANO DEL CID SA,"ABRIL 18.  CONVENIO ENTRE HICID Y EL AYUNTAMIENTO DE CASTELLON PARA SUBVENCION DE TARIFAS A COBRAR AL PUBLICO USUARIO TTE VIAJEROS AREA METROPOLITANA DE CS, CONCESION NºCVCS-107. JGL 24/11/17 Y REAJUSTE ANUALIDADES JGL 23/3/2018.",01/06/18,"53.567,35 €",5,44110,227993
2018.0002929,BBVA RENTING SA,ABRIL 18.  RENTING DE UN VEHICULO AUTOBOMBA POLISOCORRO DE PRIMERA INSTANCIA CON DESTINO AL PARQUE DE BOMBEROS. JGL 28-11-08 (ACTA RECEPCION 04-09-09).,15/06/18,"3.152,32 €",5,13600,20403
2018.0002508,SALZILLO SERVICIOS INTEGRALES SLU,ABRIL 18.  SERVICIOS DE SALA DEL TEATRE DEL RAVAL. JGL 23/02/18 (FORMALIZADO 28/02/18).,01/06/18,"9.152,31 €",4,33400,227994
2018.0002661,GRUPO CANO LOPERA SL,ABRIL 18.  TRABAJOS ORDINARIOS CONTRATO SERVICIO DE MANTENIMIENTO INSTALACIONES DE FIBRA OPTICA DEL AYUNTAMIENTO DE CASTELLON. JGL 28-09-15 (FORMALIZADO 06-10-15) Y PRORROGA JGL 2/06/17.,01/06/18,"937,63 €",5,15360,21600
2018.0002390,AUTOS IGLESIAS SL,"ABRIL 18. ARRENDAMIENTO DE DOS VEHICULOS ELECTRICOS CON DESTINO AL AREA DE GOBIERNO DE DESARROLLO DE LA CIUDAD, MEDIO AMBIENTE Y SERVICIOS PUBLICOS. JGL 04-07-14.(FORMALIZADO 18-7-14) Y ACTA DE RECEPCIÓN 31-7-14.",25/05/18,"1.316,70 €",5,92040,20400
2018.0002500,TRANSTEL SA,ABRIL 18. ARRENDAMIENTO DE UN FURGÓN DE ATESTADOS TOTALMENTE EQUIPADO PARA LA POLICIA LOCAL. JGL 21-11-14.,18/05/18,"2.316,85 €",5,13250,20401
2018.0002391,AUTOS IGLESIAS SL,"ABRIL 18. ARRENDAMIENTO DOS VEHICULOS ELECTRICOS (RENAULT KANGOO Z.E FLEXI, 6100-KJK Y RENAULT ZOE LIFE 40 R90 FLEXI,  9484-KJJ) CON DESTINO AREA GOBIERNO DERECHOS Y SERVICIOS DEL AYTO. JGL 29/12/17 (FORMALIZ. 22/1/18) ENTREGA 27/03/18.",25/05/18,"1.293,86 €",5,92040,20400
2018.0002498,TEKNOSERVICE SL,"ABRIL 18. ARRENDAMIENTO INSTAL.Y MANT. 48 ORDENADORES PERSONALES Y MAT.PROYECCION AULA FORM.CTRO.SOCIAL GRAO, AULA FORM.INTERNA, BIBLIOTECAS Y SALAS LECTURA. DEC 27/11/17 (FORM.13/12/17) ACTA RECEP. 26/02/18.(1ª OP.CONTABLE S/ BASE 6ª)",18/05/18,"990,18 €",3,92053,20604
2018.0002511,DOS RODES RENT SL,"ABRIL 18. ARRENDAMIENTO SIN OPCION DE COMPRA DE DOS MOTOCICLETAS TOTALMENTE EQUIPADAS PARA LA AGENCIA DE MOVILIDAD URBANA, SEGUN DECRETO 28-07-16.",18/05/18,"940,60 €",5,13250,20402
2018.0002588,NOSTRAVANT SLL,ABRIL 18. ARRENDAMIENTO SIN OPCION DE COMPRA DE EQUIPOS INFORMATICOS(65 ORDENADORES) PARA LAS AULAS DE INFORMATICA DEL AYUNTAMIENTO. DEC 24-09-15 (ACTA RECEPCION 27-10-15).,18/05/18,"998,25 €",3,92053,20600
2018.0002509,DOS RODES RENT SL,"ABRIL 18. ARRENDAMIENTO SIN OPCION DE COMPRA DE OCHO MOTOCICLETAS MODALIDAD CARRETERA TOTALMENTE EQUIPADAS PARA LA POLICIA LOCAL, SEGUN JGL 23-10-14 (FORMALIZADO 17-11-14) ACTA ENTREGA 18-12-14.",25/05/18,"5.676,03 €",5,13250,20404
2018.0002510,DOS RODES RENT SL,ABRIL 18. ARRENDAMIENTO SIN OPCION DE COMPRA DE SEIS MOTOCICLETAS MARCA HONDA FORZA NSS300 ABS TOTALMENTE EQUIPADAS PARA LA POLICIA LOCAL. JGL 13-06-14 (FORMALIZADO 17-06-14) ACTA ENTREGA 13-07-14 REAJUSTE ANUALIDADES JGL 06/04/18.,25/05/18,"2.995,80 €",5,13240,20400
2018.0002652,TRANSPORTES ALEGRE MONFERRER SL,"ABRIL 18. ARRENDAMIENTO, CON OPCIÓN DE COMPRA, DE UNA PALA CARGADORA CON DESTINO A BRIGADAS MUNICIPALES. JGL 09-05-14 (FORMALIZADO 15-05-14 Y ACTA ENTREGA 19-05-14).",01/06/18,"2.635,38 €",5,92040,20300
2018.0002334,MEDITERRANEA GESTION SOCIAL Y CULTURAL SA,ABRIL 18. CONCESION ADMINISTRATIVA DEL SERVICIO DE GESTION INTEGRAL DEL CENTRO PARA MAYORES COLUMBRETES JGL 19/10/12 (FORMALIZADO 24/10/12) PRORROGAS JGL 22/4/16 Y 31/3/17.,25/05/18,"20.129,87 €",5,23105,227995
2018.0002654,ANDACAR 2000 SA,ABRIL 18. CONTRATACION DEL ARRENDAMIENTO DE UN FURGON DE ATESTADOS TOTALMENTE EQUIPADO PARA LA POLICIA LOCAL. JGL 7/07/17 (FORMALIZADO 19/7/17) ACTA ENTREGA 28/08/17.,01/06/18,"1.783,50 €",5,13250,20400
2018.0002578,SOLRED SA,"ABRIL 18. CONTRATACION DEL SUMINISTRO DE COMBUSTIBLE DE AUTOMOCION Y ACEITE LUBRICANTE DE MOTORES PARA LOS VEHICULOS DEL AYTO DE CS, JGL 5-9/14 (FORMALIZADO 30/9/14) ",08/06/18,"15.940,37 €",5,13230,22103
2018.0002571,"UTE VIVERS CENTRE VERD, SAU TELECSO, SL (UTE JARDINES DE CASTELLÓN)","ABRIL 18. CONTRATO CONSERVACION, MANTENIMIENTO Y SUMINISTRO DE VEGETALES Y MATERIALES DE PARQUES Y JARDINES",21/06/18,"445.559,41 €",5,17100,227990
2018.0002655,ANDACAR 2000 SA,"ABRIL 18. CONTRATO MENOR PARA EL ARRENDAMIENTO DE UN VEHICULO PARA LA ALCALDIA DEL AYUNTAMIENTO DE CASTELLON, DEC 30/01/2018",31/05/18,"713,90 €",1,91201,20400
2018.0002413,"VIA RESERVADA, S.A",ABRIL 18. CONVENIO ENTRE VIA RESERVADA Y EL AYUNTAMIENTO DE CASTELLON PARA SUBVENCION TARIFAS A COBRAR AL PUBLICO USUARIO TTE VIAJEROS LINEA 1 DEL TRAM. JGL 24/11/17 Y REAJUSTE ANUALIDADES JGL 23/3/2018.,18/05/18,"52.317,72 €",5,44110,227993
2018.0002621,AUDIO GIL SL,ABRIL 18. EJECUCION DEL PROGRAMA DE GESTION DE LA DIVERSIDAD CULTURAL EN EL AMBITO EDUCATIVO DEC 07/09/16 FORMALIZADO 27-09-16 REAJUSTE ANUALIDADES DEC 03/11/16.,18/05/18,"1.914,00 €",5,23111,227991
2018.0002606,ASOCIACION DE TECNICOS Y TECNICAS DE LA MEDIACION,ABRIL 18. EJECUCION PROYECTO JÓVENES POR LA CONVIVENCIA Y LA INTERCULTURALIDAD: GRUPOS DE AUTOGESTION DE JOVENES. DEC. 14/09/16 (FORMALIZADO 3/10/16) REAJUSTE ANUALIDADES DEC 03/11/16.,18/05/18,"1.900,00 €",5,23111,226990
2018.0002603,ASOCIACION DE TECNICOS Y TECNICAS DE LA MEDIACION,ABRIL 18. ELABORACIÓN Y EJECUCIÓN DEL PROYECTO ACERCANDO DEC. 17-08-2015  (FORMALIZADO 27-08-15) Y PRORROGA DEC 26/05/17.,18/05/18,"1.657,91 €",5,23111,226994
2018.0002601,ASOCIACION DE TECNICOS Y TECNICAS DE LA MEDIACION,ABRIL 18. ELABORACIÓN Y EJECUCIÓN DEL PROYECTO STOP RUMORES (RED ANTI RUMORES CASTELLÓN) DEC. 12/08/15 (FORMALIZADO 27/08/15) Y PRORROGA DEC 26/05/17.,18/05/18,"1.374,58 €",5,23111,227993
2018.0002335,MEDITERRANEA GESTION SOCIAL Y CULTURAL SA,"ABRIL 18. GESTION DE LA ESCUELA MUNICIPAL INCOMPLETA  DE PRIMER CICLO DE EDUCACION INFANTIL ""LOS DUENDES"".JGL 10-7-15 (FORMALIZADO 21-07-15) PRORROGA JGL 24-2-17.",25/05/18,"8.541,94 €",5,23109,227992
2018.0002722,CONSULTORES DE SEGURIDAD E HIGIENE CASTELLON SA,"ABRIL 18. IMPORTE 90% EJECUCION CONTRATO SERVICIO DE PREVENCION AJENO, ESPECIALIDAD EN MEDICINA DEL TRABAJO, HIGIENE INDUSTRIAL Y APOYO EN ERGONOMIA Y PSICOSOCIOLOGIA DEL AYTO DE CASTELLON. JGL 15/12/17 (FORMALIZADO 27/12/17).",08/06/18,"4.819,08 €",3,92064,227060
2018.0002639,ABACUS SOCIEDAD COPP CATALANA LIMITADA,"ABRIL 18. LOTE 1.- MATERIAL DE ESCRITURA, CORRECCION Y CORTE, CONTRATO DEL SUMINISTRO DE MATERIAL DE OFICINA. DEC 25-07-16 (FORMALIZADO 27-07-16) Y PRORROGA DEC 9/05/17. ",05/06/18,"804,98 €",3,92065,220001
2018.0002990,VEDAT CASTELLON SA,"ABRIL 18. LOTE 1.- VEHICULOS AUTOMOVILES, CONTRATO SERVICIO DE REPARACION, REPOSICION DE PIEZAS Y MANTENIMIENTO DE TODOS LOS VEHICULOS, MOTOCICLETAS Y BICICLETAS POLICIALES Y DE A.M.U. JGL 28/7/17 (FORMALIZADO 31/7/17).",28/06/18,"287,07 €",5,13230,21400
2018.0002708,FULVIO NAVARRO E HIJOS SL,"ABRIL 18. LOTE 2.- MATERIAL DE ARCHIVO Y CLASIFICACION,CONTRATO DEL SUMINISTRO DE MATERIAL DE OFICINA. DEC 25-07-16 (FORMALIZADO 27-07-16) Y PRORROGA DEC 9/05/17.",05/06/18,"1.319,88 €",3,92065,220001
2018.0002986,VEDAT CASTELLON SA,"ABRIL 18. LOTE 2.- MOTOCICLETAS Y QUADS, CONTRATO SERVICIO DE REPARACION, REPOSICION DE PIEZAS Y MANTENIMIENTO DE TODOS LOS VEHICULOS, MOTOCICLETAS Y BICICLETAS POLICIALES Y DE A.M.U. JGL 28/7/17 (FORMALIZADO 31/7/17).",15/06/18,"2.904,48 €",5,13230,21400
2018.0003316,SMART MOBILITY SYSTEMS SL,"ABRIL 18. LOTE 3: BICICLETAS, TRICICLOS Y KARTS A PEDALES, CONTRATO SERVICIO REPARACION, REPOSICION DE PIEZAS Y MANTENIMIENTO DE TODOS LOS VEHICULOS, MOTOCICLETAS Y BICICLETAS POLICIALES Y DE A.M.U. JGL 28/7/17 (FORMALIZADO 31/7/17).",28/06/18,"309,17 €",5,13230,21400
2018.0002579,PLACIDO GOMEZ SL,"ABRIL 18. LOTE 3. MATERIAL COMPLEMENTARIO DE OFICINA, CONTRATO DEL SUMINISTRO DE MATERIAL DE OFICINA. DEC 25-07-16 (FORMALIZADO 27-07-16) Y PRORROGA DEC 9/05/17.",24/05/18,"519,51 €",3,92065,220001
2018.0002586,SDAD ESTATAL CORREOS Y TELEGRAFOS SA,ABRIL 18. PRESTACION SERVICIOS POSTALES SEGUN ACUERDO CON LA DIPUTACION PROVINCIAL Y ENTIDADES ADHERIDAS. JGL 05/05/17 (FORMALIZADO 15/5/17).,08/06/18,"27.011,00 €",3,92065,22201
2018.0002670,T-SYSTEMS ITC IBERIA SAU,"ABRIL 18. PRORROGA  SERV. MANT. APLICACIONES INFORM.: PAC, GEST.TRIBUT., CE, EJECUTIVA, CONV.ELECTORALES, MULTAS, PADRON HABIT. Y DERIV.RESPONSABILIDAD JGL 16-09-16 (FORMALIZ. 21/09/16) PRORR. JGL 7/7/17.",08/06/18,"4.958,34 €",3,92052,21610
2018.0002686,FUNDACION AMIGO,"ABRIL 18. PROYEC.SEGUIMIENTO ESCOLAR Y EDUCATIVO, ACTIV. DE ACOMPAÑAMIENTO Y REFUERZO ALUMNADO PROBLEMATICA ABSENTISMO ESCOLAR. JGL 20/10/17 (FORMALIZADO 30/10/17).",25/05/18,"7.300,50 €",5,23109,227990
2018.0002409,"IOCUM GESTIO ESPORTIVA I EDUCATIVA, S.L.","ABRIL 18. PROYECTO""PATIS OBERTS""SERVICIO DE DINAMIZACIÓN DE PATIOS ESCOLARES FUERA HORARIO LECTIVO POR MEDIO DE ACTIVIDADES FISIO-DEPORTIVAS Y LUDICO EDUCATIVAS, DEC 28/09/17.",23/05/18,"1.980,71 €",4,32000,227992
2018.0002513,API MOVILIDAD SA,ABRIL 18. SEÑALIZACION HORIZONTAL VIA PUBLICA,21/06/18,"14.292,04 €",5,13300,227994
2018.0002459,OESIA NETWORKS SL,ABRIL 18. SERVICIO DE ATENCION E INFORMACION TELEFONICA A LA CIUDADANIA A TRAVES DEL 010 Y OTROS CANALES ALTERNATIVOS POR EL PERSONAL ESPECIALIZADO. JGL 09/06/17 (FORMALIZADO 19/06/17).,25/05/18,"5.066,58 €",3,92500,22799
2018.0002681,UTE CONSERVACION CASTELLO 2010,"ABRIL 18. SERVICIO DE CONSERVACION , REPARACION Y MEJORA DE INFRAESTRUCTURAS VIARIAS E INFRAESTRUCTURAS DE ALCANTARILLADO EN TERMINO MUNICIPAL DE CASTELLON. JGL 09-07-10 (FORMALIZADO 26-8-10) Y REVISION PRECIOS JGL 5-5-17. ",01/06/18,"103.960,74 €",5,15360,21000
2018.0002495,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 18. SERVICIO DE DIRECCION DE LA ESCUELA MUNICIPAL DE TEATRO. JGL 31/10/14 (FORMALIZADO 31/10/14). PRORROGA Y REV.PRECIOS JGL 12/05/17.,25/05/18,"3.975,57 €",4,33400,227991
2018.0002623,BLACKICE LOCALES DE ENSAYO UTE,ABRIL 18. SERVICIO DE GESTION DE LOS LOCALES MUNICIPALES DE ENSAYO PARA JOVENES. JGL 24/07/15 (FORMALIZADO 04/08/15) PRORROGA 24/02/17.,01/06/18,"2.494,60 €",4,33700,2279916
2018.0002809,RENTOKIL INITIAL ESPAÑA SA,ABRIL 18. SERVICIO DE GESTION DE RESIDUOS SANITARIOS DE HIGIENE INTIMA Y SERVICIO BACTERIOSTATICO DEL AYUNTAMIENTO DE CASTELLON. DEC 29/11/16 (FORMALIZADO 14/12/16).,05/06/18,"677,44 €",5,92031,227001
2018.0002730,JUAN JOSE SANCHEZ LOPEZ SA,ABRIL 18. SERVICIO DE INSTALACION Y RETIRADA DE LOS ESCENARIOS EN VIA PUBLICA Y EN EDIFICIOS MUNICIPALES DEL TERMINO MUNICIPAL.,21/06/18,"5.190,32 €",5,15340,227991
2018.0002647,TRANSPORTES ALEGRE MONFERRER SL,ABRIL 18. SERVICIO DE LIMPIEZA DE ACEQUIAS Y TRANSPORTE DE RESIDUOS DEL TERMINO MUNICIPAL. ,21/06/18,"5.627,07 €",5,17000,22700
2018.0002626,JARDINERIA DE CASTELLON SL,ABRIL 18. SERVICIO DE MANTENIMIENTO DE LAS ZONAS DE ESPARCIMIENTO CANINO DE CASTELLON DE LA PLANA  JGL 13-11-2015. (FORMALIZACIÓN 24-11-15) JGL 27/10/17.,25/05/18,"3.502,18 €",5,31100,2279912
2018.0002764,MAQUIVER SL,ABRIL 18. SERVICIO DE REPARTO Y SUMINISTRO DE VALLAS Y SEÑALIZACION PORTATIL EN LA VIA PUBLICA DEL TERMINO MUNICIPAL DE CASTELLON. JGL 04-08-16 (EXCESO DE CONTRATO) (FORMALIZADO 2/09/16).,21/06/18,"21.608,98 €",5,13300,227993
2018.0002591,ASOC GRUP AU D'ORNITOLOGIA,"ABRIL 18. SERVICIO DE SEGUIMIENTO, CONTROL, CENSO Y ELIMINACION DE ALGUNAS ESPECIES DE AVIFAUNA URBANA DE LA CIUDAD DE CASTELLON Y CAMPAÑA CONCIENCIACION CIUDADANA.",21/06/18,"1.761,32 €",5,17000,227990
2018.0002731,TELEVIDA SERVICIOS SOCIOSANITARIOS SLU,ABRIL 18. SERVICIO DE TELASISTENCIA DOMICILIARIA DEL AYUNTAMIENTO DE CASTELLON. JGL 23/02/18 (FORMALIZADO 26/03/18).,08/06/18,"9.135,04 €",5,23107,227993
2018.0002763,"RECIPLASA, RECICLADOS DE RESIDUOS LA PLANA, S.A.","ABRIL 18. SERVICIO DE TRANSPORTE, TRATAMIENTO Y ELIMINACION DE RESIDUOS SOLIDOS URBANOS, PLENO 25-03-94",08/06/18,"535.542,47 €",5,16230,227990
2018.0002789,"LABORATORIOS MUNUERA, S.L.U.",ABRIL 18. SERVICIO DE VIGILANCIA Y CONTROL DE VERTIDOS AL MAR DE EMISARIO SUBMARINO DE CASTELLON JGL 8/9/17 (FORMALIZACION 27/9/17) ,15/06/18,"561,75 €",5,16000,227061
2018.0002759,GPM SERVI SL,ABRIL 18. SERVICIO DESRATIZACION Y LUCHA CONTRA CUCARACHAS EN TERMINO MUNICIPAL DE CASTELLON DE LA PLANA.  JGL 18/11/16  (FORMALIZADO 14/12/16).,01/06/18,"4.312,55 €",5,31100,227993
2018.0002401,UTE INTUR ESPORT-MEDITERRANEA,"ABRIL 18. SERVICIO GESTION Y EJECUCIÓN PROYECTO ""AULAS PARA MAYORES DE CASTELLON"" JGL 02-08-13 (FORMALIZ 18-09-13) REV. PRECIOS JGL 12-02-16 Y 16-12-16 PRORROGA 31/03/17.",25/05/18,"11.370,83 €",5,23105,227992
2018.0002744,UTE SANEAMIENTO URBANO CASTELLON,"ABRIL 18. SERVICIO LIMPIEZA VIARIA, RETIRADA RESIDUOS SOLIDOS URBANOS, RECOGIDA PAPEL, PLASTICO, VIDRIO Y TTE A PLANTAS AUTORIZADAS. DEC 31/12/09 (FORMALIZADO 29/1/10) REV.PRECIOS 24/11/17.",08/06/18,"1.461.215,62 €",5,16210,227990
2018.0002506,"UTE TELECSO, S.L.- ACEINSA MOVILIDAD,S.A.",ABRIL 18. SERVICIO MANTENIMIENTO ALUMBRADO,21/06/18,"70.071,04 €",5,16500,21301
2018.0002547,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),ABRIL 18. SERVICIO MANTENIMIENTO INSTALACIONES SEMAFORICAS Y CENTRO DE CONTROL MOVILIDAD URBANA DE CASTELLON.  ,21/06/18,"106.041,48 €",5,13300,227991
2018.0002507,UTE MANTEN.SEÑALIZ.VERTICAL CS (TELECSO/ACEINSA),ABRIL 18. SERVICIO MANTENIMIENTO SEÑALIZACION VERTICAL,21/06/18,"37.149,40 €",5,13300,227995
2018.0002398,MEDITERRANEA GESTION SOCIAL Y CULTURAL SA,ABRIL 18. SERVICIO MUNICIPAL DE AYUDA A DOMICILIO DE APOYO COMUNITARIO (SADE) JGL 11-12-15 (FORMALIZADO 21/1/16).,25/05/18,"1.028,90 €",5,23109,227994
2018.0002397,MEDITERRANEA GESTION SOCIAL Y CULTURAL SA,ABRIL 18. SERVICIO MUNICIPAL DE AYUDA A DOMICILIO DE APOYO COMUNITARIO EXTRAORDINARIO (SADE) JGL 11-12-15 (FORMALIZADO 21/1/16).,25/05/18,"363,79 €",5,23109,227994
2018.0002399,MEDITERRANEA GESTION SOCIAL Y CULTURAL SA,ABRIL 18. SERVICIO MUNICIPAL DE AYUDA A DOMICILIO DE APOYO EDUCATIVO (SADE) JGL 11-12-15 (FORMALIZADO 21/1/16).,25/05/18,"9.335,33 €",5,23109,227994
