#ORG.,PROG.,ECON.,DESCRIPCIÓN,PRESUPUESTO INICIAL,MODIFIC.,PREVISIONES DEFINITIVAS
2.0,92010.0,16000.0,ASES.JURÍDICA.- SEGURIDAD SOCIAL,52767.42,,52767.42
2.0,92010.0,22001.0,ASES.JURÍDICA.- LIBROS Y SUSCRIP. REVISTAS JURID,14555.52,,14555.52
2.0,92010.0,22604.0,ASES.JURÍDICA.- GASTOS JURÍDICOS (2.2),21147.36,,21147.36
3.0,92020.0,12000.0,PATRIMONIO.- SUELDOS DEL GRUPO A1,74120.45,,74120.45
3.0,92020.0,12001.0,PATRIMONIO.- SUELDOS DEL GRUPO A2,13035.59,,13035.59
3.0,92020.0,12003.0,PATRIMONIO.- SUELDOS DEL GRUPO C1,39934.76,,39934.76
3.0,92020.0,12004.0,PATRIMONIO.- SUELDOS DEL GRUPO C2,67698.96,,67698.96
3.0,92020.0,12006.0,PATRIMONIO.- TRIENIOS,27225.23,,27225.23
3.0,92020.0,12009.0,PATRIMONIO.-  I.T.BASICAS,100.0,,100.0
3.0,92020.0,12100.0,PATRIMONIO.- COMPLEMENTO DE DESTINO,115642.86,,115642.86
3.0,92020.0,12101.0,PATRIMONIO.- COMPLEMENTO ESPECÍFICO,241073.14,,241073.14
3.0,92020.0,12103.0,PATRIMONIO.- I.T.COMPLEM.,100.0,,100.0
3.0,92020.0,12104.0,PATRIMONIO.- 49.73% EXTRA 2012,19509.59,,19509.59
3.0,92020.0,15000.0,PATRIMONIO.- PRODUCTIVIDADES,1601.98,,1601.98
3.0,92020.0,15100.0,PATRIMONIO.- GRATIFICACIONES,400.0,,400.0
3.0,92020.0,15300.0,PATRIMONIO.- ATRIBUCIÓN FUNCIONES,5368.8,,5368.8
3.0,92020.0,16000.0,PATRIMONIO.- SEGURIDAD SOCIAL,153051.45,,153051.45
3.0,92020.0,20200.0,PATRIMONIO.- ARRENDAMIENTOS INMUEBLES,184941.39,,184941.39
3.0,92020.0,22000.0,PATRIMONIO.- MATERIAL DE OFICINA,1000.0,,1000.0
3.0,92020.0,22400.0,PATRIMONIO.- SEGURO TODO RIESGO DAÑOS MATERIALES,10535.46,,10535.46
3.0,92020.0,22401.0,PATRIMONIO.- SEGURO RESPONSABILIDAD PATRIMONIAL,101654.22,,101654.22
3.0,92020.0,22603.0,PATRIMONIO.- PUBLICACION EN DIARIOS OFICIALES,50000.0,,50000.0
3.0,92020.0,22604.0,PATRIMONIO.- RESPONSABILIDAD PATRIMONIAL,100000.0,,100000.0
3.0,92020.0,226041.0,PATRIMONIO - INSCRIPCIONES REGISTRALES,2000.0,,2000.0
3.0,92020.0,227060.0,PATRIMONIO.- INFORMATIZACIÓN INVENTARIO MUNICIPAL,25000.0,,25000.0
3.0,92020.0,227061.0,PATRIMONIO.- ESTUDIO CONTRATOS MUNICIPALES,100000.0,,100000.0
5.0,92030.0,12001.0,INGENIERIA.- SUELDOS DEL GRUPO A2,26071.18,,26071.18
5.0,92030.0,12003.0,INGENIERIA.- SUELDOS DEL GRUPO C1,9983.69,,9983.69
5.0,92030.0,12004.0,INGENIERIA.- SUELDOS DEL GRUPO C2,59236.59,,59236.59
5.0,92030.0,12005.0,INGENIERIA.- SUELDOS DEL GRUPO E,85309.07,,85309.07
5.0,92030.0,12006.0,INGENIERIA.- TRIENIOS,9983.2,,9983.2
5.0,92030.0,12009.0,INGENIERIA.- I.T.BASICAS,100.0,,100.0
5.0,92030.0,12100.0,INGENIERIA.- COMPLEMENTO DE DESTINO,108358.21,,108358.21
5.0,92030.0,12101.0,INGENIERIA.- COMPLEMENTO ESPECÍFICO,212416.22,,212416.22
5.0,92030.0,12103.0,INGENIERIA.- I.T.COMPLEMEN.,100.0,,100.0
5.0,92030.0,12104.0,INGENIERIA.- 49.73% EXTRA 2012,19790.14,,19790.14
5.0,92030.0,15000.0,INGENIERIA.- PRODUCTIVIDADES,100.0,,100.0
5.0,92030.0,15100.0,INGENIERIA.- GRATIFICACIONES,1998.63,,1998.63
5.0,92030.0,16000.0,INGENIERIA.- SEGURIDAD SOCIAL,121543.24,,121543.24
5.0,92031.0,20300.0,DEPENDENCIAS.- ARRENDAMIENTO FOTOCOPIADORAS (3.3),103000.0,,103000.0
5.0,92031.0,21200.0,DEPENDENCIAS.- MANTENIMIENTO EDIFICIOS,456373.83,,456373.83
5.0,92031.0,21300.0,DEPENDENCIAS.- MANTENIMIENTO ASCENSORES,62685.7,,62685.7
5.0,92031.0,21301.0,DEPENDENCIAS.- MANTENIM INST. CONTRA INCENDIOS,53019.61,,53019.61
5.0,92031.0,21302.0,DEPENDENCIAS.- MANTEN. CENTROS TRANSFORMACIÓN,34713.92,,34713.92
5.0,92031.0,21303.0,DEPENDENCIAS.- MANTEN. INSTAL. PÚBLICA CONCURRENCIA,78003.02,,78003.02
5.0,92031.0,21304.0,DEPENDENCIAS.- MANTENIMIENTO INSTALACIONES TELEFÓNICAS,60000.0,,60000.0
5.0,92031.0,21305.0,DEPENDENCIAS.- REVISIONES POR ÓRGANOS CONTROL AUTORIZADO,12500.0,,12500.0
5.0,92031.0,22104.0,DEPENDENCIAS.- VESTUARIO Y LIMPIEZA,35500.0,,35500.0
5.0,92031.0,22112.0,DEPENDENCIAS.- SUMINISTROS ELECTRÓNICOS,3200.0,,3200.0
5.0,92031.0,22200.0,DEPENDENCIAS.- SERVICIO DE VOZ Y DATOS,470865.62,,470865.62
5.0,92031.0,227000.0,DEPENDENCIAS.- LIMPIEZA EDIFICIOS,962580.4,,962580.4
5.0,92031.0,227001.0,DEPENDENCIAS.- RETIRADA UNIDADES HIGIENICAS,5750.0,,5750.0
5.0,92031.0,227060.0,DEPENDENCIAS.- AUDITORIAS ENERGETICAS,15000.0,,15000.0
5.0,92031.0,62500.0,MOBILIARIO DEPENDENCIAS MUNICIPALES,60000.0,,60000.0
5.0,92031.0,63200.0,ADECUACIÓN Y MEJORAS EN DEPENDENCIAS MUNICIPALES,70000.0,,70000.0
5.0,92031.0,63201.0,ADECUACIÓN CLASIFICACIÓN ENERGETICA EDIFICIOS MUNICIPALES,50000.0,,50000.0
5.0,92031.0,63300.0,ADECUACIÓN INSTALACIONES PUBLICA CONCURRENCIA,60000.0,,60000.0
5.0,92040.0,12004.0,PARQUE MOVIL.- SUELDOS DEL GRUPO C2,152322.59,,152322.59
5.0,92040.0,12006.0,PARQUE MOVIL.- TRIENIOS,15763.58,,15763.58
5.0,92040.0,12009.0,PARQUE MOVIL.- I.T.BASICAS,100.0,,100.0
5.0,92040.0,12100.0,PARQUE MOVIL.- COMPLEMENTO DE DESTINO,100481.95,,100481.95
5.0,92040.0,12101.0,PARQUE MOVIL.- COMPLEMENTO ESPECÍFICO,176307.37,,176307.37
5.0,92040.0,12103.0,PARQUE MOVIL.- I.T.COMPLEM.,100.0,,100.0
5.0,92040.0,12104.0,PARQUE MOVIL.- 49.73% EXTRA 2012,14364.28,,14364.28
5.0,92040.0,15000.0,PARQUE MOVIL.- PRODUCTIVIDADES,100.0,,100.0
5.0,92040.0,15100.0,PARQUE MOVIL.- GRATIFICACIONES,5164.77,,5164.77
5.0,92040.0,16000.0,PARQUE MOVIL.- SEGURIDAD SOCIAL,116129.93,,116129.93
5.0,92040.0,20300.0,PARQUE MOVIL.- RENTING PALA CARGADORA,32640.0,,32640.0
5.0,92040.0,20400.0,PARQUE MOVIL.- RENTING VEHICULOS ELECTRICOS,35000.0,,35000.0
5.0,92040.0,21400.0,PARQUE MOVIL.- MANTENIMIENTO DE VEHICULOS,44000.0,,44000.0
5.0,92040.0,22103.0,PARQUE MOVIL.- CARBURANTE VEHICULOS,59312.5,,59312.5
5.0,92040.0,22400.0,PARQUE MOVIL.- SEGUROS VEHICULOS,20648.11,,20648.11
3.0,92050.0,12000.0,D.IN.DES.TECNOL.- SUELDOS DEL GRUPO A1,14824.09,,14824.09
3.0,92050.0,12001.0,D.IN.DES.TECNOL.- SUELDOS DEL GRUPO A2,13035.59,,13035.59
3.0,92050.0,12004.0,D.IN.DES.TECNOL.- SUELDOS DEL GRUPO C2,8462.37,,8462.37
3.0,92050.0,12006.0,D.IN.DES.TECNOL.- TRIENIOS,5241.25,,5241.25
3.0,92050.0,12009.0,D.IN.DES.TECNOL.- I.T.BASICAS,100.0,,100.0
3.0,92050.0,12100.0,D.IN.DES.TECNOL.- COMPLEMENTO DE DESTINO,22664.02,,22664.02
3.0,92050.0,12101.0,D.IN.DES.TECNOL.- COMPLEMENTO ESPECÍFICO,57559.23,,57559.23
3.0,92050.0,12103.0,D.IN.DES.TECNOL.- I.T.COMPLEM.,100.0,,100.0
3.0,92050.0,12104.0,D.IN.DES.TECNOL.-49.73% EXTRA 2012,2931.03,,2931.03
3.0,92050.0,15000.0,D.IN.DES.TECNOL.- PRODUCTIVIDADES,100.0,,100.0
3.0,92050.0,15100.0,D.IN.DES.TECNOL.- GRATIFICACIONES,100.0,,100.0
3.0,92050.0,16000.0,D.IN.DES.TECNOL.- SEGURIDAD SOCIAL,23266.05,,23266.05
3.0,92051.0,12000.0,BASE DATOS.- SUELDOS DEL GRUPO A1,14824.09,,14824.09
3.0,92051.0,12003.0,BASE DATOS.- SUELDOS DEL GRUPO C1,9983.69,,9983.69
3.0,92051.0,12004.0,BASE DATOS.- SUELDOS DEL GRUPO C2,8462.37,,8462.37
3.0,92051.0,12006.0,BASE DATOS.- TRIENIOS,5270.64,,5270.64
3.0,92051.0,12009.0,BASE DATOS.- I.T.BASICAS,100.0,,100.0
3.0,92051.0,12100.0,BASE DATOS.- COMPLEMENTO DE DESTINO,20000.61,,20000.61
3.0,92051.0,12101.0,BASE DATOS.- COMPLEMENTO ESPECÍFICO,43506.52,,43506.52
3.0,92051.0,12103.0,BASE DATOS.- I.T.COMPLEM.,100.0,,100.0
3.0,92051.0,12104.0,BASE DATOS.- 49.73% EXTRA 2012,3468.82,,3468.82
3.0,92051.0,15000.0,BASE DATOS.- PRODUCTIVIDADES,100.0,,100.0
3.0,92051.0,15100.0,BASE DATOS.- GRATIFICACIONES,100.0,,100.0
3.0,92051.0,16000.0,BASE DATOS.- SEGURIDAD SOCIAL,28928.02,,28928.02
3.0,92051.0,21610.0,BASE DATOS.- MANTENIMIENTO SOFTWARE (3.1),2400.0,,2400.0
3.0,92051.0,21690.0,BASE DATOS.- MANTENIMIENTO DE HARDWARE (3.1),400.0,,400.0
3.0,92051.0,22706.0,BASE DATOS.- ASISTENCIAS TECNICAS (3.3),5200.0,,5200.0
3.0,92052.0,12001.0,DES.APLICACIONES.- SUELDOS DEL GRUPO A2,26071.18,,26071.18
3.0,92052.0,12003.0,DES.APLICACIONES.- SUELDOS DEL GRUPO C1,39934.76,,39934.76
3.0,92052.0,12004.0,DES.APLICACIONES.- SUELDOS DEL GRUPO C2,8462.37,,8462.37
3.0,92052.0,12006.0,DES.APLICACIONES.- TRIENIOS,9288.59,,9288.59
3.0,92052.0,12009.0,DES.APLICACIONES.- I.T.BASICAS,100.0,,100.0
3.0,92052.0,12100.0,DES.APLICACIONES.- COMPLEMENTO DE DESTINO,48837.16,,48837.16
3.0,92052.0,12101.0,DES.APLICACIONES.- COMPLEMENTO ESPECÍFICO,93809.49,,93809.49
3.0,92052.0,12103.0,DES.APLICACIONES.- I.T.COMPLEM.,100.0,,100.0
3.0,92052.0,12104.0,DES.APLICACIONES.- 49.73% EXTRA 2012,7940.52,,7940.52
3.0,92052.0,15000.0,DES.APLICACIONES.- PRODUCTIVIDADES,493.17,,493.17
3.0,92052.0,15100.0,DES.APLICACIONES.- GRATIFICACIONES,100.0,,100.0
3.0,92052.0,16000.0,DES.APLICACIONES.- SEGURIDAD SOCIAL,63316.87,,63316.87
3.0,92052.0,21610.0,DES.APLICACIONES.- MANTENIMIENTO SOFTWARE,210900.0,,210900.0
3.0,92052.0,227060.0,DES.APLICACIONES.- ASISTENCIAS TÉCNICAS (3.4),11400.0,,11400.0
3.0,92052.0,227061.0,DES.APLICACIONES.- PLAN DIRECTOR ADMON ELECTRONIC,307780.0,,307780.0
3.0,92052.0,227063.0,DES.APLICACIONES.- FORMACIÓN,2700.0,,2700.0
3.0,92052.0,62600.0,ADQUISICIÓN HARDWARE (DES.APLICACIONES),13000.0,,13000.0
3.0,92052.0,64100.0,ADQUSICIÓN SOFTWARE,5200.0,,5200.0
3.0,92053.0,12000.0,SISTEMAS FISICOS- SUELDOS DEL GRUPO A1,14824.09,,14824.09
3.0,92053.0,12001.0,SISTEMAS FISICOS.- SUELDOS DEL GRUPO A2,13035.59,,13035.59
3.0,92053.0,12003.0,SISTEMAS FISICOS.- SUELDOS DEL GRUPO C1,19967.38,,19967.38
3.0,92053.0,12006.0,SISTEMAS FISICOS.- TRIENIOS,6802.46,,6802.46
3.0,92053.0,12009.0,SISTEMAS FISICOS.- I.T.BASICAS,100.0,,100.0
3.0,92053.0,12100.0,SISTEMAS FISICOS.- COMPLEMENTO DE DESTINO,28836.55,,28836.55
3.0,92053.0,12101.0,SISTEMAS FISICOS.- COMPLEMENTO ESPECÍFICO,61515.35,,61515.35
3.0,92053.0,12103.0,SISTEMAS FISICOS.- I.T.COMPLEM.,100.0,,100.0
3.0,92053.0,12104.0,SISTEMAS FISICOS.- 49.73% EXTRA 2012,4639.79,,4639.79
3.0,92053.0,15000.0,SISTEMAS FISICOS.- PRODUCTIVIDADES,100.0,,100.0
3.0,92053.0,15100.0,SISTEMAS FISICOS.- GRATIFICACIONES,100.0,,100.0
3.0,92053.0,16000.0,SISTEMAS FISICOS.- SEGURIDAD SOCIAL,45085.54,,45085.54
3.0,92053.0,20600.0,SISTEMAS FISICOS.- ARRENDAMIENTOS ORDENADORES PERSONALES AULAS INFORMATICAS,16000.0,,16000.0
3.0,92053.0,20601.0,SISTEMAS FISICOS.- ARRENDAMIENTO IMPRESORAS,152000.0,,152000.0
3.0,92053.0,20602.0,SISTEMAS FISICOS.- ARREND. CABINA DE ALMACENAMIENT,60000.0,,60000.0
3.0,92053.0,20603.0,SISTEMAS FISICOS.- ARRENDAMIENTO ORDENADOR PERSONA,68156.0,,68156.0
3.0,92053.0,20604.0,SISTEMAS FISICOS.- ARREND. ORDENADORES PERSONALES BIBLIOTECAS,10000.0,,10000.0
3.0,92053.0,21610.0,SISTEMAS FISICOS.- MANTENIMIENTO SOFTWARE,59000.0,,59000.0
3.0,92053.0,21690.0,SISTEMAS FISICOS.- MANTENIMIENTO DE HARDWARE,81600.0,,81600.0
3.0,92053.0,22112.0,SISTEMAS FISICOS.- SUMINISTROS TELECOMUNICACIONES,38000.0,,38000.0
3.0,92053.0,227060.0,SISTEMAS FISICOS.- ASIST.TECNICAS Y SERV.ELECTRONI,25200.0,,25200.0
3.0,92053.0,227061.0,SISTEMAS FISICOS.- SERVICIO ALOJAMIENTO SERVIDORES CPD,31300.0,,31300.0
3.0,92053.0,62600.0,ADQUISICION HARDWARE (SISTEMAS FISICOS),35000.0,,35000.0
3.0,92054.0,12001.0,INF.GEOGR.- SUELDOS DEL GRUPO A2,13035.59,,13035.59
3.0,92054.0,12003.0,INF.GEOGR.- SUELDOS DEL GRUPO C1,29951.07,,29951.07
3.0,92054.0,12004.0,INF.GEOGR.- SUELDOS DEL GRUPO C2,16924.74,,16924.74
3.0,92054.0,12006.0,INF.GEOGR.- TRIENIOS,10486.66,,10486.66
3.0,92054.0,12009.0,INF.GEOGR.- I.T.BASICAS,100.0,,100.0
3.0,92054.0,12100.0,INF.GEOGR.- COMPLEMENTO DE DESTINO,36073.54,,36073.54
3.0,92054.0,12101.0,INF.GEOGR.- COMPLEMENTO ESPECÍFICO,67226.96,,67226.96
3.0,92054.0,12103.0,INF.GEOGR.- I.T.COMPLEM.,100.0,,100.0
3.0,92054.0,12104.0,INF.GEOGR.- 49.73% EXTRA 2012,5853.4,,5853.4
3.0,92054.0,15000.0,INF.GEOGR.- PRODUCTIVIDADES,100.0,,100.0
3.0,92054.0,15100.0,INF.GEOGR.- GRATIFICACIONES,100.0,,100.0
3.0,92054.0,16000.0,INF.GEOGR.- SEGURIDAD SOCIAL,52983.05,,52983.05
3.0,92054.0,21610.0,INF.GEOGR.- MANTENIMIENTO SERVIDOR INF.GEOG. (3.2),21400.0,,21400.0
3.0,92054.0,21611.0,INF.GEOGR.- MANTENIMIENTO SELECT BENTLEY (5.4),3500.0,,3500.0
3.0,92054.0,227060.0,INF.GEOGR.- CONTRATO GESTION CATASTRAL (1.2),68352.5,,68352.5
3.0,92054.0,227990.0,INF.GEOGR.-  ACTUALIZACIÓN ALFANÚMERICA MODULO PGOU,18747.5,,18747.5
3.0,92060.0,12000.0,GEST.RRHH.- SUELDOS DEL GRUPO A1,29648.19,,29648.19
3.0,92060.0,12006.0,GEST.RRHH.- TRIENIOS,7401.32,,7401.32
3.0,92060.0,12009.0,GEST.RRHH.- OTRAS RETRIBUCIONES BASICAS,62880.93,,62880.93
3.0,92060.0,12100.0,GEST.RRHH.- COMPLEMENTO DE DESTINO,15451.63,,15451.63
3.0,92060.0,12101.0,GEST.RRHH.- COMPLEMENTO ESPECÍFICO,47203.04,,47203.04
3.0,92060.0,12103.0,GEST.RRHH.- I.T.COMPLEM.,100.0,,100.0
3.0,92060.0,12104.0,GEST.RRHH.- 49.73% EXTRA 2012,1957.07,,1957.07
3.0,92060.0,15000.0,GEST.RRHH.- PRODUCTIVIDADES,2527.99,,2527.99
3.0,92060.0,15100.0,GEST.RRHH.- GRATIFICACIONES,100.0,,100.0
3.0,92060.0,16000.0,GEST.RRHH.- SEGURIDAD SOCIAL,50914.17,,50914.17
3.0,92061.0,12001.0,SELECCIÓN.- SUELDOS DEL GRUPO A2,13035.59,,13035.59
3.0,92061.0,12003.0,SELECCIÓN.- SUELDOS DEL GRUPO C1,9983.69,,9983.69
3.0,92061.0,12004.0,SELECCIÓN.- SUELDOS DEL GRUPO C2,25387.11,,25387.11
3.0,92061.0,12006.0,SELECCIÓN.- TRIENIOS,7463.44,,7463.44
3.0,92061.0,12009.0,SELECCIÓN.- I.T.BASICAS,100.0,,100.0
3.0,92061.0,12100.0,SELECCIÓN.- COMPLEMENTO DE DESTINO,29856.04,,29856.04
3.0,92061.0,12101.0,SELECCIÓN.- COMPLEMENTO ESPECÍFICO,55868.21,,55868.21
3.0,92061.0,12103.0,SELECCIÓN.- I.T.COMPLEM.,100.0,,100.0
3.0,92061.0,12104.0,SELECCIÓN.- 49.73% EXTRA 2012,17043.86,,17043.86
3.0,92061.0,14300.0,SELECCIÓN.- INTERINOS SIN PLAZA,286415.45,,286415.45
3.0,92061.0,15000.0,SELECCIÓN.- PRODUCTIVIDADES,14110.75,,14110.75
3.0,92061.0,15100.0,SELECCIÓN.- GRATIFICACIONES,251.51,,251.51
3.0,92061.0,16000.0,SELECCIÓN.- SEGURIDAD SOCIAL,228166.06,,228166.06
3.0,92061.0,227990.0,SELECCION.- SERVICIOS PSICOTECNICOS,8730.0,,8730.0
3.0,92062.0,12001.0,NOMINAS.- SUELDOS DEL GRUPO A2,13035.59,,13035.59
3.0,92062.0,12003.0,NOMINAS.- SUELDOS DEL GRUPO C1,9983.69,,9983.69
3.0,92062.0,12004.0,NOMINAS.- SUELDOS DEL GRUPO C2,16924.74,,16924.74
3.0,92062.0,12006.0,NOMINAS.- TRIENIOS,9534.86,,9534.86
3.0,92062.0,12009.0,NOMINAS.- I.T.BASICAS,100.0,,100.0
3.0,92062.0,12100.0,NOMINAS.- COMPLEMENTO DE DESTINO,24273.71,,24273.71
3.0,92062.0,12101.0,NOMINAS.- COMPLEMENTO ESPECÍFICO,46459.87,,46459.87
3.0,92062.0,12103.0,NOMINAS.- I.T.COMPLEM.,100.0,,100.0
3.0,92062.0,12104.0,NOMINAS.- 49.73% EXTRA 2012,14866.21,,14866.21
3.0,92062.0,13100.0,NOMINAS.- LABORAL TEMPORAL,350000.0,,350000.0
3.0,92062.0,15000.0,NOMINAS.- PRODUCTIVIDADES,6514.86,,6514.86
3.0,92062.0,15100.0,NOMINAS.- GRATIFICACIONES,1231.94,,1231.94
3.0,92062.0,16000.0,NOMINAS.- SEGURIDAD SOCIAL,145048.71,,145048.71
3.0,92062.0,22607.0,NOMINAS.- OPOSICIONES Y PRUEBAS SELECTIVAS,23000.0,,23000.0
3.0,92063.0,12001.0,FORMACIÓN.- SUELDOS DEL GRUPO A2,13035.59,,13035.59
3.0,92063.0,12004.0,FORMACIÓN.- SUELDOS DEL GRUPO C2,8462.37,,8462.37
3.0,92063.0,12006.0,FORMACIÓN.- TRIENIOS,3441.41,,3441.41
3.0,92063.0,12009.0,FORMACIÓN.- I.T.BASICAS,100.0,,100.0
3.0,92063.0,12100.0,FORMACIÓN.- COMPLEMENTO DE DESTINO,12791.47,,12791.47
3.0,92063.0,12101.0,FORMACIÓN.- COMPLEMENTO ESPECÍFICO,26667.98,,26667.98
3.0,92063.0,12103.0,FORMACIÓN.- I.T.COMPLEM.,100.0,,100.0
3.0,92063.0,12104.0,FORMACIÓN.- 49.73% EXTRA 2012,2138.07,,2138.07
3.0,92063.0,15000.0,FORMACIÓN.- PRODUCTIVIDADES,100.0,,100.0
3.0,92063.0,15100.0,FORMACIÓN.- GRATIFICACIONES,100.0,,100.0
3.0,92063.0,16000.0,FORMACIÓN.- SEGURIDAD SOCIAL,25799.94,,25799.94
3.0,92063.0,16200.0,FORMACIÓN.- INSCRIPCION Y MATRICULAS,20000.0,,20000.0
3.0,92063.0,226060.0,FORMACIÓN.- ACCIONES FORMATIVAS EXTERNAS (3.2),6000.0,,6000.0
3.0,92063.0,227060.0,FORMACIÓN.- ELABORACIÓN MANUAL PUESTOS DE TRABAJO,60000.0,,60000.0
3.0,92063.0,23020.0,FORMACIÓN.- DIETAS DEL PERSONAL,14000.0,,14000.0
3.0,92063.0,23120.0,FORMACIÓN.- LOCOMOCION,11200.0,,11200.0
3.0,92064.0,12001.0,PREV.RIESGOS.- SUELDOS DEL GRUPO A2,26071.18,,26071.18
3.0,92064.0,12003.0,PREV.RIESGOS.- SUELDOS DEL GRUPO C1,29951.07,,29951.07
3.0,92064.0,12004.0,PREV.RIESGOS.- SUELDOS DEL GRUPO C2,8462.37,,8462.37
3.0,92064.0,12005.0,PREV.RIESGOS.- SUELDOS DEL GRUPO E,7755.37,,7755.37
3.0,92064.0,12006.0,PREV.RIESGOS.- TRIENIOS,13575.6,,13575.6
3.0,92064.0,12009.0,PREV.RIESGOS.- I.T.BASICAS,100.0,,100.0
3.0,92064.0,12100.0,PREV.RIESGOS.- COMPLEMENTO DE DESTINO,42155.3,,42155.3
3.0,92064.0,12101.0,PREV.RIESGOS.- COMPLEMENTO ESPECÍFICO,108231.22,,108231.22
3.0,92064.0,12103.0,PREV.RIESGOS.- I.T.COMPLEM.,100.0,,100.0
3.0,92064.0,12104.0,PREV.RIESGOS.- 49.73% EXTRA 2012,7983.75,,7983.75
3.0,92064.0,15000.0,PREV.RIESGOS.- PRODUCTIVIDADES,1132.71,,1132.71
3.0,92064.0,15100.0,PREV.RIESGOS.- GRATIFICACIONES,100.0,,100.0
3.0,92064.0,16000.0,PREV.RIESGOS.- SEGURIDAD SOCIAL,72381.38,,72381.38
3.0,92064.0,20300.0,PREV.RIESGOS.- ALQUILER EXTINTORES PLAN EMERGENCIA,1500.0,,1500.0
3.0,92064.0,22000.0,PREV.RIESGOS - MATERIAL DE OFICINA,2323.0,,2323.0
3.0,92064.0,22001.0,PREV.RIESGOS.- LIBROS Y SUSCRIPCIONES,2000.0,,2000.0
3.0,92064.0,22103.0,PREV.RIESGOS.- COMBUSTIBLE PARA PLAN DE EMERGENCIA,320.0,,320.0
3.0,92064.0,22106.0,PREV.RIESGOS.- REPOSICION DE BOTIQUINES (5.3),1900.0,,1900.0
3.0,92064.0,22706.0,PREV.RIESGOS.- SERVICIO PREVENCION AJENO (5.1),62412.44,,62412.44
3.0,92065.0,12003.0,SERV. INTERNOS.- SUELDOS DEL GRUPO C1,9983.69,,9983.69
3.0,92065.0,12004.0,SERV. INTERNOS- SUELDOS DEL GRUPO C2,33849.48,,33849.48
3.0,92065.0,12005.0,SERV. INTERNOS.- SUELDOS DEL GRUPO E,201639.62,,201639.62
3.0,92065.0,12006.0,SERV. INTERNOS.- TRIENIOS,23804.06,,23804.06
3.0,92065.0,12009.0,SERV. INTERNOS.- I.T.BASICAS,50.0,,50.0
3.0,92065.0,12100.0,SERV. INTERNOS.- COMPLEMENTO DE DESTINO,146392.83,,146392.83
3.0,92065.0,12101.0,SERV. INTERNOS.- COMPLEMENTO ESPECÍFICO,299888.01,,299888.01
3.0,92065.0,12103.0,SERV. INTERNOS.- I.T.COMPLEM.,50.0,,50.0
3.0,92065.0,12104.0,SERV.INTERNOS.- 49.73% EXTRA 2012,32500.01,,32500.01
3.0,92065.0,15000.0,SERV. INTERNOS.-  PRODUCTIVIDADES,4298.93,,4298.93
3.0,92065.0,15100.0,SERV. INTERNOS.- GRATIFICACIONES,6678.64,,6678.64
3.0,92065.0,16000.0,SERV. INTERNOS.- SEGURIDAD SOCIAL,224447.14,,224447.14
3.0,92065.0,220000.0,SERV. INTERNOS.- ARTÍCULOS DE IMPRENTA (2.2),49697.99,,49697.99
3.0,92065.0,220001.0,SERV. INTERNOS.- MATERIAL DE OFICINA FUNGIBLE (3.3,42771.92,,42771.92
3.0,92065.0,220002.0,SERV. INTERNOS.- PAPEL FOTOCOPIADORAS E IMPRESORA,46731.66,,46731.66
3.0,92065.0,22001.0,SERV. INTERNOS.- SUSCRIPCIONES PRENSA (2.3),60528.88,,60528.88
3.0,92065.0,22104.0,SERV. INTERNOS.- VESTUARIO CELADORES Y ORDENANZAS,18000.0,,18000.0
3.0,92065.0,22201.0,SERV. INTERNOS.- SERVICIOS POSTALES (2.4),100000.0,,100000.0
3.0,92065.0,22699.0,SERV.INTERNOS.- OTROS GASTOS DIVERSOS ACF,1500.0,,1500.0
3.0,92065.0,22799.0,SERV. INTERNOS.- SERVICIO DE NOTIFICACIONES (4.2),252500.0,,252500.0
1.0,92070.0,22602.0,PLAN MEDIOS COMUNICACIÓN,500000.0,,500000.0
1.0,92070.0,48900.0,CUOTA ADCOMUNICA,400.0,,400.0
2.0,92200.0,12000.0,COORD.PLANES Y PROYECTOS.- SUELDOS DEL GRUPO A1,29648.18,,29648.18
2.0,92200.0,12004.0,COORD.PLANES Y PROYECTOS.- SUELDOS DEL GRUPO C2,8462.37,,8462.37
2.0,92200.0,12006.0,COORD.PLANES Y PROYECTOS.- TRIENIOS,4278.27,,4278.27
2.0,92200.0,12009.0,COORD.PLANES Y PROYECTOS.- I.T.BASICAS,100.0,,100.0
2.0,92200.0,12100.0,COORD.PLANES Y PROYECTOS.- COM.DESTINO,21033.96,,21033.96
2.0,92200.0,12101.0,COORD.PLANES Y PROYECTOS.- COM.ESPECIFICO,56611.39,,56611.39
2.0,92200.0,12103.0,COORD.PLANES Y PROYECTOS.- I.T.COMPLEMENT.,100.0,,100.0
2.0,92200.0,12104.0,COORD.PLANES Y PROYECTOS.- 49.73% EXTRA 2012,2792.65,,2792.65
2.0,92200.0,15000.0,COORD.PLANES Y PROYECTOS.- PRODUCTIVIDAD,12380.7,,12380.7
2.0,92200.0,15100.0,COORD.PLANES Y PROYECTOS.- GRATIFICACIONES,100.0,,100.0
2.0,92200.0,16000.0,COORD.PLANES Y PROYECTOS.- SEG.SOC.,20152.27,,20152.27
3.0,92220.0,12000.0,U.MODER.- SUELDOS DEL GRUPO A1,29648.18,,29648.18
3.0,92220.0,12004.0,U.MODER.- SUELDOS DEL GRUPO C2,8462.37,,8462.37
3.0,92220.0,12006.0,U.MODER.- TRIENIOS,7729.14,,7729.14
3.0,92220.0,12009.0,U.MODER.- I.T.BASICAS,100.0,,100.0
