Número registro,Nombre tercero,Descripción,Fecha contable,Importe bruto,Orgánica,Programa,Económica
2017.0003800,DRAGER SAFETY HISPANIA SA,17/07/17. SUMINISTROS DE MASCARAS DE RESCATE PARA VICTIMAS INVOLUCRADAS CON GASES,22/08/17,"1.800,00 €",5,13600,221991
2017.0003841,DRAGER SAFETY HISPANIA SA,"31/05/17. SUMINISTRO DE TRES ESPALDERAS MARCA DRAGER PARA EQUIPOS AUTONOMOS SERV.PREV.,EXTIN.DE INCENDIOS Y SALVAMENTOS",22/08/17,"4.999,88 €",5,13600,63300
2017.0003788,SUMINISTROS INDUSTRIALES Y RECAMBIOS SL,30/06/17. MATERIAL PARA SU USO POR BOMBEROS.,22/08/17,"22,58 €",5,13600,221991
2017.0003835,SUMINISTROS INDUSTRIALES Y RECAMBIOS SL,15/07/17. MATERIAL PARA SU USO POR BOMBEROS.,22/08/17,"79,82 €",5,13600,221991
2017.0003779,COSUMSE SL,14/07/17. SUMINISTRO SACOS ARENA PARA SU USO POR BOMBEROS.,22/08/17,"390,23 €",5,13600,221990
2017.0004052,"CASCO ANTIGUO COMERCIAL, S.L.",27/06/17. SUMINISTRO VESTUARIO PARA BOMBEROS.,22/08/17,"3.147,82 €",5,13600,221041
2017.0004390,AUTOMOCION LA PISTA SA,26/07/17. REPARACIÓN VEHICULO MATRICULA CS-6515K DE BOMBEROS.,04/09/17,"1.554,08 €",5,13600,21400
2017.0004392,AUTOMOCION LA PISTA SA,26/07/17 REPARACION VEHICULO MATRICULA E-3382-CMV DE BOMBEROS.,04/09/17,"1.424,41 €",5,13600,21400
2017.0004393,AUTOMOCION LA PISTA SA,12/07/17. REPARACION  VEHICULO MATRICULA CS-7727-AM DE BOMBEROS.,04/09/17,"31,13 €",5,13600,21400
2017.0004395,AUTOMOCION LA PISTA SA,12/07/17 REPARACIÓN  VEHICULO MATRICULA E-3488-BGD DE BOMBEROS.,04/09/17,"712,90 €",5,13600,21400
2017.0004595,BBVA RENTING SA,JUNIO/17.  ARRENDAMIENTO DE UN VEHICULO AUTOBOMBA POLISOCORRO DE PRIMERA INSTANCIA CON DESTINO AL PARQUE DE BOMBEROS. JGL 28-11-08 (ACTA RECEPCION 04-09-09),22/09/17,"3.152,32 €",5,13600,20403
2017.0004596,BBVA RENTING SA,JULIO/17.  ARRENDAMIENTO DE UN VEHICULO AUTOBOMBA POLISOCORRO DE PRIMERA INSTANCIA CON DESTINO AL PARQUE DE BOMBEROS. JGL 28-11-08 (ACTA RECEPCION 04-09-09),22/09/17,"3.152,32 €",5,13600,20403
2017.0004660,TRANSTEL SA,AGOSTO/17. ARRENDAMIENTO SIN OPCION DE COMPRA DE UN VEHICULO DE MANDO Y COORDINACION CON DESTINO AL SERVICIO DE BOMBEROS.  JGL 14/10/16 (FORMALIZADO 19/10/16) ACTA DE ENTREGA 25/11/16.,22/09/17,"975,70 €",5,13600,20404
2017.0004530,DRAGER SAFETY HISPANIA SA,18/08/17. REPARACIÓN EQUIPOS DE BOMBEROS.,04/10/17,"5.365,90 €",5,13600,21301
2017.0004519,JUAN GOZALBO SL,31/05/17. REPARACIÓN MOTOSIERRA DE BOMBEROS.,04/10/17,"13,26 €",5,13600,21301
2017.0004572,CASTELLANO ACTIVA SL,24/08/17. INSPECCIÓN TÉCNICA DEL VEHICULO MATRICULA 3488-BGD DE BOMBEROS.,04/10/17,"107,12 €",5,13600,21400
2017.0004584,ALKIME CONSULTORES S.L,27/08/17. SUMINISTRO E INSTALACIÓN DE UNA EMISORA TETRA DE UN VEHICULO NUEVO DE BOMBEROS.,04/10/17,"1.258,45 €",5,13600,21400
2017.0004948,BBVA RENTING SA,AGOSTO/17. ARRENDAMIENTO DE UN VEHICULO AUTOBOMBA POLISOCORRO DE PRIMERA INSTANCIA CON DESTINO AL PARQUE DE BOMBEROS. JGL 28-11-08 (ACTA RECEPCION 04-09-09),13/10/17,"3.152,32 €",5,13600,20403
2017.0004929,ITURRI SA,JULIO/17.  FURGON SALVAMENTOS VARIOS (FSV) CON DESTINO SERVICIO EXTINCION DE INCENDIOS JGL 2/03/12 (FORMALIZADO 2/04/12) ACTA ENTREGA 12/11/12.,13/10/17,"4.717,67 €",5,13600,20400
2017.0004930,ITURRI SA,JULIO/17. AUTOBOMBA RURAL PESADA (BRP) CON DESTINO SERVICIO EXTINCION DE INCENDIOS JGL 23/12/11 (FORMALIZADO 30/1/12) ACTA ENTREGA 01/10/12.,13/10/17,"4.327,81 €",5,13600,20402
2017.0005018,ITURRI SA,AGOSTO 17. RENTING AUTOBOMBA RURAL PESADA (BRP) CON DESTINO SERVICIO EXTINCION DE INCENDIOS JGL 23/12/11 (FORMALIZADO 30/1/12) ACTA ENTREGA 01/10/12.,13/10/17,"4.327,81 €",5,13600,20402
2017.0005019,ITURRI SA,AGOSTO 17.  RENTING FURGON SALVAMENTOS VARIOS (FSV) CON DESTINO SERVICIO EXTINCION DE INCENDIOS JGL 2/03/12 (FORMALIZADO 2/04/12) ACTA ENTREGA 12/11/12.,13/10/17,"4.717,67 €",5,13600,20400
2017.0005281,TRANSTEL SA,SEPTIEMBRE 17. ARRENDAMIENTO SIN OPCION DE COMPRA DE UN VEHICULO DE MANDO Y COORDINACION CON DESTINO AL SERVICIO DE BOMBEROS.  JGL 14/10/16 (FORMALIZADO 19/10/16) ACTA DE ENTREGA 25/11/16.,20/10/17,"975,70 €",5,13600,20404
2017.0005135,INDUSTRIAL GLOBAL SUPPLY SL,"22/09/17.SUMINISTRO DE UN EQUIPO COMPLETO DE EXCARCELACIÓN COMPUESTO POR CIZALLA ELECTRO HIDRAULICA,SEPARADOR ELECTRO HIDRAULICO Y CILINDRO ELECTRO HIDRAULICO PARA SERV.BOMBEROS DEC.25/07/2017.",20/10/17,"31.453,95 €",5,13600,62300
2017.0005082,GARAJE CASTELLON SL,16/08/17. REPARACIÓN RUEDA DEL VEHICULO MATRICULA 0928-JWM.,26/10/17,"12,10 €",5,92040,21400
2017.0005116,REPARACIONES SERVICAS SL,15/09/17. REPARACION CAMION BOMBEROS VOLVO FL 220 B6.,26/10/17,"137,23 €",5,13600,21400
2017.0005145,CASTELLANO ACTIVA SL,26/09/17. INSPECCIÓN TÉCNICA DEL VEHICULO MATRICULA CS-3876-AC DE BOMBEROS.,26/10/17,"41,07 €",5,92040,21400
2017.0005102,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,31/08/17. REPARACIÓN VEHICULO MATRICULA 6915-BDJ DE BOMBEROS.,27/10/17,"197,23 €",5,13600,21400
2017.0005103,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"19/09/17. REPARACIÓN VEHICULOS B.6, BNP-1, B.2 DE BOMBEROS.",27/10/17,"293,36 €",5,13600,21400
2017.0004578,SUMINISTROS INDUSTRIALES Y RECAMBIOS SL,15/08/17. MATERIAL PARA SU USO POR BOMBEROS.,27/10/17,"16,69 €",5,13600,221990
2017.0005083,JUAN GOZALBO SL,31/08/17. AFILADO CADENA MOTOSIERRA Y MATERIAL PARA SU USO POR BOMBEROS.,27/10/17,"15,54 €",5,13600,21301
2017.0004650,CARROCERIAS FERRER SELMA SL,30/08/17. REPARACIÓN PERSIANA IZQUIERDA DEL CAMIÓN DE BOMBEROS MATRICULA CS7727AM.,27/10/17,"159,72 €",5,13600,21400
2017.0004915,CARROCERIAS FERRER SELMA SL,12/09/17. REPARACIÓN FALDONES DEL VEHICULO MATRICULA 8028CVC DE BOMBEROS.,27/10/17,"4.582,27 €",5,13600,21400
2017.0004907,COSUMSE SL,11/09/17. MATERIAL PARA SU USO POR BOMBEROS.,27/10/17,"1.149,32 €",5,13600,221991
2017.0004908,COSUMSE SL,11/09/17. MATERIAL DE RESCATE Y USO INTENSIVO EN TRABAJOS DE ALTURA PARA BOMBEROS.,27/10/17,"798,78 €",5,13600,221991
2017.0004909,COSUMSE SL,11/09/17. MATERIAL PARA SU USO POR BOMBEROS.,27/10/17,"1.248,60 €",5,13600,221991
2017.0004910,COSUMSE SL,11/09/17. SUMINISTRO CONJUNTO POLEAS Y CUERDAS PARA BOMBEROS.,27/10/17,"1.498,25 €",5,13600,221991
2017.0004917,COSUMSE SL,12/09/17. MATERIAL DE LIMPIEZA PARA SU USO POR BOMBEROS.,27/10/17,"432,89 €",5,13600,221990
2017.0004885,CASTELLANO ACTIVA SL,"30/08/17. INSPECCIÓN TÉCNICA DE LOS VEHICULOS (MATRICULAS CS-7727-AM, CS-3876-AC, CS-52112 Y CS-48105) DE BOMBEROS.",27/10/17,"428,89 €",5,92040,21400
2017.0005260,CASTELLANO ACTIVA SL,29/09/17. INSPECCIÓN TÉCNICA DEL VEHICULO MATRICULA CS-8985-AH DE BOMBEROS.,27/10/17,"87,73 €",5,13600,21400
2017.0005262,CASTELLANO ACTIVA SL,02/10/17. INSPECCIÓN TÉCNICA DEL VEHICULO MATRICULA CS-52112 DE BOMBEROS.,27/10/17,"41,07 €",5,13600,21400
2017.0005737,BBVA RENTING SA,SEPTIEMBRE/17.  RENTING DE UN VEHICULO AUTOBOMBA POLISOCORRO DE PRIMERA INSTANCIA CON DESTINO AL PARQUE DE BOMBEROS. JGL 28-11-08 (ACTA RECEPCION 04-09-09),03/11/17,"3.152,32 €",5,13600,20403
2017.0005660,ITURRI SA,SEPTIEMBRE/17.  RENTING FURGON SALVAMENTOS VARIOS (FSV) CON DESTINO SERVICIO EXTINCION DE INCENDIOS JGL 2/03/12 (FORMALIZADO 2/04/12) ACTA ENTREGA 12/11/12.,03/11/17,"4.717,67 €",5,13600,20400
2017.0005661,ITURRI SA,SEPTIEMBRE/17. RENTING AUTOBOMBA RURAL PESADA (BRP) CON DESTINO SERVICIO EXTINCION DE INCENDIOS JGL 23/12/11 (FORMALIZADO 30/1/12) ACTA ENTREGA 01/10/12.,03/11/17,"4.327,81 €",5,13600,20402
2017.0005520,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,30/09/17. REPARACIÓN VEHICULO B-5 DE BOMBEROS.,13/11/17,"341,95 €",5,13600,21400
2017.0005521,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,30/09/17. REPARACIÓN VEHICULO MATRICULA 7324-BCK DE BOMBEROS.,13/11/17,"96,32 €",5,13600,21400
2017.0005483,CARROCERIAS FERRER SELMA SL,11/10/17. REPARACIÓN VEHICULO MATRICULA CS-8985-AH DE BOMBEROS.,13/11/17,"293,07 €",5,13600,21400
2017.0005748,COSUMSE SL,20/10/17. MATERIAL DE LIMPIEZA PARA SU USO POR BOMBEROS.,13/11/17,"594,27 €",5,13600,221990
2017.0005741,REPARACIONES SERVICAS SL,15/10/17. REPARACION VEHICULO MATRICULA 7646 CSJ DE BOMBEROS.,13/11/17,"97,33 €",5,13600,21400
2017.0005703,CASTELLANO ACTIVA SL,13/10/17. INSPECCIÓN TÉCNICA DE LOS VEHICULOS MATRICULAS CS-6515-K Y CS-2850-AF DE BOMBEROS.,13/11/17,"214,44 €",5,13600,21400
2017.0005790,CASTELLANO ACTIVA SL,18/10/17. INSPECCIÓN TÉCNICA DEL VEHICULO MATRICULA 3382-CMV DE BOMBEROS.,13/11/17,"107,22 €",5,13600,21400
2017.0006024,TRANSTEL SA,OCTUBRE/17. ARRENDAMIENTO SIN OPCION DE COMPRA DE UN VEHICULO DE MANDO Y COORDINACION CON DESTINO AL SERVICIO DE BOMBEROS.  JGL 14/10/16 (FORMALIZADO 19/10/16) ACTA DE ENTREGA 25/11/16.,24/11/17,"975,70 €",5,13600,20404
2017.0005858,"PUBLIRED 2000, S.L.",14/09/17. REPARACIÓN VESTUARIO DE BOMBEROS.,24/11/17,"60,20 €",5,13600,226990
2017.0006483,ITURRI SA,OCTUBRE/17. RENTING FURGON SALVAMENTOS VARIOS (FSV) CON DESTINO SERVICIO EXTINCION DE INCENDIOS JGL 2/03/12 (FORMALIZADO 2/04/12) ACTA ENTREGA 12/11/12.,01/12/17,"4.717,67 €",5,13600,20400
2017.0006484,ITURRI SA,OCTUBRE/17. RENTING AUTOBOMBA RURAL PESADA (BRP) CON DESTINO SERVICIO EXTINCION DE INCENDIOS JGL 23/12/11 (FORMALIZADO 30/1/12) ACTA ENTREGA 01/10/12.,01/12/17,"4.327,81 €",5,13600,20402
2017.0006310,FERRETERIA ESCRIG SL,04/10/17. MATERIAL PARA SU USO POR BOMBEROS.,05/12/17,"126,81 €",5,13600,221990
2017.0005850,GARAJE CASTELLON SL,15/10/17. REPARACIÓN VEHICULO MATRICULA 7646-CSJ DE BOMBEROS.,18/12/17,"2.923,65 €",5,13600,21400
2017.0006438,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"31/10/17. REPARACIÓN VEHICULOS B.2, B.7 M.1 DE BOMBEROS.",22/12/17,"273,16 €",5,13600,21400
2017.0006439,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,31/10/17. REPARACION VEHICULO MATRICULA 3546-HMV DE BOMBEROS.,22/12/17,"417,57 €",5,13600,21400
2017.0006457,OMNIA MOTOR SA,06/10/17. REPARACIÓN VEHICULO DE BOMBEROS.,22/12/17,"43,85 €",5,13600,21400
2017.0006848,BBVA RENTING SA,OCTUBRE/17.  RENTING DE UN VEHICULO AUTOBOMBA POLISOCORRO DE PRIMERA INSTANCIA CON DESTINO AL PARQUE DE BOMBEROS. JGL 28-11-08 (ACTA RECEPCION 04-09-09),22/12/17,"3.152,32 €",5,13600,20403
2017.0007638,BBVA RENTING SA,NOVIEMBRE 17. RENTING DE UN VEHICULO AUTOBOMBA POLISOCORRO DE PRIMERA INSTANCIA CON DESTINO AL PARQUE DE BOMBEROS. JGL 28-11-08 (ACTA RECEPCION 04-09-09),22/12/17,"3.152,32 €",5,13600,20403
2017.0007401,ITURRI SA,NOVIEMBRE 2017.  RENTING AUTOBOMBA RURAL PESADA (BRP) CON DESTINO SERVICIO EXTINCION DE INCENDIOS JGL 23/12/11 (FORMALIZADO 30/1/12) ACTA ENTREGA 01/10/12.,22/12/17,"4.327,81 €",5,13600,20402
2017.0007402,ITURRI SA,NOVIEMBRE 2017.  RENTING FURGON SALVAMENTOS VARIOS (FSV) CON DESTINO SERVICIO EXTINCION DE INCENDIOS JGL 2/03/12 (FORMALIZADO 2/04/12) ACTA ENTREGA 12/11/12.,22/12/17,"4.717,67 €",5,13600,20400
2017.0007786,TRANSTEL SA,NOVIEMBRE/17.  ARRENDAMIENTO SIN OPCION DE COMPRA DE UN VEHICULO DE MANDO Y COORDINACION CON DESTINO AL SERVICIO DE BOMBEROS.  JGL 14/10/16 (FORMALIZADO 19/10/16) ACTA DE ENTREGA 25/11/16.,22/12/17,"975,70 €",5,13600,20404
2017.0006455,CASMAR 2000 S.A.,22/09/17. MATERIAL PARA SU USO POR BOMBEROS.,22/12/17,"380,88 €",5,13600,221990
2017.0006492,TALLERES AGROXIMO SL,13/09/17. AFILAR CADENAS MAQUINARIA BOMBEROS.,22/12/17,"12,71 €",5,13600,21301
2017.0006205,COSUMSE SL,07/11/17. REPARACION  DE LINTERNAS ADALIT L.10 LED 3W WX1V03 DE BOMBEROS.,22/12/17,"399,12 €",5,13600,21301
2017.0006420,COSUMSE SL,14/11/17 CONTENEDORES DE PLASTICO 45.5X 3X 15 DEXTER PARA ACOPLAMIENTO DE EMISORAS BOMBEROS,22/12/17,"688,97 €",5,13500,221990
2017.0006490,CASTELLANO ACTIVA SL,"14/11/17. INSPECCIÓN TÉCNICA DE LOS VEHICULOS MATRICULAS (7646-CSJ, 8028-CVC, 3546-HMV, 4571-HMK, 7324-BCK, 6915-BDJ)",22/12/17,"604,35 €",5,13600,21400
2017.0008062,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,30/11/17. REPARACIÓN VEHICULO MATRICULA 7324-BCK DE BOMBEROS.,29/12/17,"385,99 €",5,13600,21400
2017.0008063,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,30/11/17. REPUESTOS PARA VEHICULOS DE BOMBEROS.,29/12/17,"188,76 €",5,13600,21400
2017.0006886,SDAD ESPAÑOLA CARBUROS METALICOS SA,23/11/17. SUMINSTRO GAS PARA SOLDAR PARA BOMBEROS.,29/12/17,"721,16 €",5,13600,221991
2017.0006849,JUAN GOZALBO SL,31/10/17. REPARACIÓN MOTOBOMBA DE BOMBEROS.,29/12/17,"36,72 €",5,13600,21301
2017.0006758,COSUMSE SL,23/11/17. ADQUISICIÓN 4 LANZAS FIRESTAR PARA BOMBEROS.,29/12/17,"2.978,05 €",5,13600,221991
2017.0007872,COSUMSE SL,15/12/17. MATERIAL DE LIMPIEZA PARA SU USO POR BOMBEROS.,29/12/17,"685,02 €",5,13600,221990
2017.0007677,CASTELLANO ACTIVA SL,30/11/17. REVISION ITV VEHICULO 7646CSJ (2ª CITACION),29/12/17,"41,07 €",5,92040,21400
2017.0007771,FERRETERIA ESCRIG SL,17/11/17. MATERIAL DE FERRETERIA PARA SU USO POR BOMBEROS.,29/12/17,"53,30 €",5,13600,221990
2017.0000213,WURTH ESPAÑA SA,15/12/16. MATERIAL PARA SU USO POR BRIGADAS.,16/02/17,"543,05 €",5,15350,221990
2017.0000049,"RECA HISPANIA, S.A.U",31/12/16. MATERIAL PARA SU USO POR BRIGADAS.,16/02/17,"1.318,90 €",5,15350,221990
2016.0015317,"COMERCIAL DE FUSTERIA BENAGES,S.L.",15/12/16. MATERIAL DE CARPINTERIA PARA SU USO POR BRIGADAS.,16/02/17,"1.469,52 €",5,15350,221990
2016.0015327,SUVIMA CASTELLON SL,DEL 1 AL 14/12/16. REPUESTOS PARA TALLER MECANICO.,16/02/17,"640,89 €",5,15350,221990
2016.0015328,SUVIMA CASTELLON SL,21 Y 22/12/16. REPUETOS PARA TALLER MECANICO.,16/02/17,"96,34 €",5,15350,221990
2017.0000216,SUVIMA CASTELLON SL,30/12/16. REPUESTOS VEHICULOS PARA SU USO POR TALLER MECANICO.,16/02/17,"6,82 €",5,15350,221990
2016.0015324,"LUBRISAMA, SL",21/12/16. REPUESTOS PARA TALLER MECANICO.,16/02/17,"372,68 €",5,15350,221990
2017.0000218,CASTELLANO ACTIVA SL,"09/01/17. INSPECCIÓN TÉCNICA DE LOS VEHICULOS MATRICULAS (9108-CLJ, CS-7431-AG, 5959-FHM, CS-9910-Z)",16/02/17,"350,53 €",5,92040,21400
2017.0000138,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,25/12/16. MATERIAL DE FERRETERIAL PARA SU USO POR BRIGADAS.,17/02/17,"1.499,58 €",5,15350,221990
2017.0000129,METALCO SA,30/12/16. MATERIAL PARA SU USO POR BRIGADAS.,17/02/17,"441,65 €",5,15350,221990
2017.0000082,SOCIEDAD ANONIMA DE TRACCION,15/12/16. REPUESTOS VEHICULOS PARA TALLER MECANICO.,17/02/17,"33,21 €",5,15350,221990
2017.0000201,"BALDOCER, S.A.",30/12/16. SUMINISTRO ROTULOS DE CALLES PARA SU POSTERIOR COLOCACIÓN.,17/02/17,"181,50 €",5,15350,221990
2017.0000246,CANTERA LA TORRETA SAU,DICIEMBRE/16.CONTRATACION SUMINISTRO DE MATERIALES ASFALTICOS CON DESTINO SERVICIO MUNICIPAL DE BRIGADAS. JGL 24-04-2015. (FORMALIZADO EL 29-04-2015),17/02/17,"2.987,18 €",5,15350,21002
2017.0000341,LIMAC MATERIALES DE CONSTRUCCION SL,DEL 3 AL 5/01/17. MATERIAL DE FONTANERIA PARA SU USO POR BRIGADAS.,17/02/17,"627,80 €",5,15350,221990
2017.0000030,TRANSPORTES ALEGRE MONFERRER SL,"DICIEMBRE/16. TRANSPORTE MATERIALES, UTILIZACION MAQUIN. INDUSTRIAL, RETIRADA MATERIALES ACT.MUNICIPALES, VACIADO Y LIMP.ENCAUZAMIENTOS. JGL 27-01-12 (FORMALIZ. 20-02-12) REV.PRECIOS DEC 20-04-15 Y PRORROGA JGL 5-02-16.",17/02/17,"18.165,67 €",5,15350,22300
2017.0000290,PINTURAS ALFONSO CADROY SL,DEL 16 AL 29/12/16. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS.,17/02/17,"235,16 €",5,15350,221990
2017.0000291,PINTURAS ALFONSO CADROY SL,DEL 3 AL 12/01/17. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS.,17/02/17,"195,57 €",5,15350,221990
2017.0000195,FLORENTINO BARRACHINA SL,30/12/16. REPARACIÓN VEHICULO MATRICULA CS-4637-AV DE BRIGADAS.,17/02/17,"296,84 €",5,92040,21400
2017.0000347,FLORENTINO BARRACHINA SL,02/01/17. REPARACIÓN VEHICULO MATRICULA CS-6257-AH DE BRIGADAS.,17/02/17,"1.079,43 €",5,92040,21400
2017.0000156,"COMERCIAL DE FUSTERIA BENAGES,S.L.",27/12/16. MATERIAL DE CARPINTERIA PARA SU USO POR BRIGADAS.,17/02/17,"55,49 €",5,15350,221990
2017.0000360,"COMERCIAL DE FUSTERIA BENAGES,S.L.",04/01/17. MATERIAL DE CARPINTERIA PARA SU USO POR BRIGADAS.,17/02/17,"253,89 €",5,15350,221990
2017.0000140,"ECUS AUTO, S.L.",17/12/16. REPARACIÓN VEHICULO MATRICULA CS-0206-AG DE BRIGADAS.,17/02/17,"184,50 €",5,92040,21400
2017.0000315,CASTELLO FERRETERS SL,DEL 22 AL 29/12/16. MATERIAL DE CERRAJERIA PARA SU USO POR BRIGADAS.,17/02/17,"359,04 €",5,15350,221990
2017.0000316,CASTELLO FERRETERS SL,27/12/16. MATERIAL DE CERRAJERIA PARA SU USO POR BRIGADAS.,17/02/17,"187,31 €",5,15350,221990
2017.0000194,LUBATECNIC SL,30/12/16. MATERIAL PARA USO DE BRIGADAS MUNICIPALES,17/02/17,"536,71 €",5,15350,221990
2017.0000200,SUMINISTROS CERRAJEROS CASTALIA SL,23/12/16. MATERIAL DE CARPINTERIA PARA SU USO POR BRIGADAS.,17/02/17,"12,17 €",5,15350,221990
2017.0000084,AFILCAS SL,27/12/16. AFILAR HERRAMIENTAS DE BRIGADAS.,17/02/17,"30,61 €",5,15350,221990
2017.0000179,CASTELLANO ACTIVA SL,"29/12/16.. INSPECCIÓN TÉCNICA DE LOS VEHICULOS MATRICULAS (1953GKD, 9016FHM, 9993CRD, 3475BJL, 9489CML, CS 8258 AL)",17/02/17,"501,12 €",5,92040,21400
2017.0000244,ORIGEN MATERIALES SL,DICIEMBRE/16. VERTIDOS INERTES,17/02/17,"848,03 €",5,16220,227990
2017.0000118,HIERROS Y METALES CASTELLON SL,15/12/16. MATERIAL PARA SU USO POR BRIGADAS.,17/02/17,"233,19 €",5,15350,221990
2017.0000119,HIERROS Y METALES CASTELLON SL,09/12/16. MATERIAL PARA SU USO POR BRIGADAS.,17/02/17,"232,32 €",5,15350,221990
2017.0000137,"MATERIALES DE CONSTRUCCION FADRELL, S.L.L",DEL 2 AL 28/12/16. MATERIAL DE CONSTRUCCIÓN PARA SU USO POR BRIGADAS.,17/02/17,"304,50 €",5,15350,221990
2017.0000379,"CRISTALERIA J VICENT, SL",24/01/17. MATERIAL PARA SU USO POR BRIGADAS.,17/02/17,"412,61 €",5,15350,221990
2017.0000299,CASTALIA NEUMATICOS SLU,"DEL 11 AL 15/01/17. MONTAJE Y EQUILIBRADO DE NEUMÁTICOS, DISCOS,... DE VEHICULOS MUNICIPALES.",17/02/17,"269,19 €",5,92040,21400
2017.0000203,"SEÑALIZACION Y MOVILIDAD, S.L.",30/12/16. SUMINISTRO MATERIAL PARA SU USO POR BRIGADAS.,17/02/17,"809,49 €",5,15350,221990
2017.0000210,RICARDO PERIS MATERIALES SL,DICIEMBRE/16. MATERIAL DE CONSTRUCCIÓN PARA SU USO POR BRIGADAS.,17/02/17,"1.142,26 €",5,15350,221990
2017.0000211,QUIMICA INDUSTRIAL MEDITERRANEA SLU,12/12/16. MATERIAL PARA SU USO POR BRIGADAS.,17/02/17,"4.420,86 €",5,15350,221990
2017.0000083,COLOR Y PINTURA CASTELLON S.L.,DEL 2 AL 13/12/16. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS.,17/02/17,"260,36 €",5,15350,221990
2017.0000317,COLOR Y PINTURA CASTELLON S.L.,DEL 16 AL 30/12/16. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS.,17/02/17,"349,17 €",5,15350,221990
2017.0000380,COLOR Y PINTURA CASTELLON S.L.,DEL 9 AL 13/01/17. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS.,17/02/17,"46,85 €",5,15350,221990
2017.0000079,"CACICAS, C.B",DEL 12 AL 22/12/16. MATERIAL PARA SU USO POR BRIGADAS.,17/02/17,"328,22 €",5,15350,221990
2016.0014592,WURTH ESPAÑA SA,19/04/16. MATERIAL PARA SU USO POR BRIGADAS.,23/02/17,"380,32 €",5,15350,221990
2016.0014820,"ECUS AUTO, S.L.",DEL 9 AL 29/11/16. REPARACIÓN VEHICULO MATRICULA 9489-CML DE BRIGADAS.,23/02/17,"585,22 €",5,92040,21400
2016.0014821,SUVIMA CASTELLON SL,DEL 2 AL 15/11/16. REPUESTOS VEHICULOS PARA TALLER MECANICO.,23/02/17,"255,42 €",5,15350,221990
2017.0000080,CASTELLO FERRETERS SL,DEL 18 AL 23/11/16. MATERIAL DE CARPINTERIA PARA SU USO POR BRIGADAS.,23/02/17,"79,65 €",5,15350,221990
2017.0000081,CASTELLO FERRETERS SL,23/11/16. MATERIAL DE CERRAJERIA PARA SU USO POR BRIGADAS.,23/02/17,"134,79 €",5,15350,221990
2017.0000311,CONFECCIONES LABORALES CASTELLON SL,19/01/17. ADQUISICIÓN VESTUARIO INVIERNO 2016 PARA BRIGADAS MUNICIPALES,23/02/17,"13.370,03 €",5,92031,22104
2016.0015325,"LUBRISAMA, SL",30/11/16. REPUESTOS PARA TALLER MECANICO.,23/02/17,"66,55 €",5,15350,221990
2017.0000382,"BRUDER MOBEL CS, S.L.",20/10/16. SUMINISTRO MOBILIARIO PARA VARIOS NEGOCIADOS.,23/02/17,"837,32 €",5,92031,62500
2017.0000386,COLOR Y PINTURA CASTELLON S.L.,DEL 3 AL 31/08/16. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS.,23/02/17,"1.102,20 €",5,15350,221990
2017.0000484,VIROSMA SL,19/12/16. MATERIAL PARA SU USO POR BRIGADAS.,23/02/17,"255,56 €",5,15350,221990
2017.0000388,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"04/01/17. MANTENIMIENTO RELOJES TORRE CAMPANARIO, TENENCIA ALCALDIA DEL GRAO Y C.P. SEBASTIAN ELCANO.",24/02/17,"3.119,38 €",5,92031,21200
2017.0000193,CANTERA LA TORRETA SAU,DICIEMBRE/16. SUMINISTRO ARIDO,24/02/17,"121,54 €",5,15350,221991
2017.0000720,CANTERA LA TORRETA SAU,ENERO/17.  SUMINISTRO DE MATERIALES ASFALTICOS CON DESTINO SERVICIO MUNICIPAL DE BRIGADAS. JGL 24-04-2015. (FORMALIZADO EL 29-04-2015),24/02/17,"3.724,74 €",5,15350,21002
2017.0000467,TRANSPORTES ALEGRE MONFERRER SL,"ENERO/17.  TRANSPORTE MATERIALES, UTILIZACION MAQUIN. INDUSTRIAL, RETIRADA MATERIALES ACT.MUNICIPALES, VACIADO Y LIMP.ENCAUZAMIENTOS. JGL 27-01-12 (FORMALIZ. 20-02-12) REV.PRECIOS DEC 20-04-15 Y PRORROGA JGL 5-02-16.",24/02/17,"18.596,13 €",5,15350,22300
