#Número registro,Nombre tercero,Descripción,Fecha contable,Importe bruto,Orgánica,Programa,Económica,Unnamed: 4
2015.0002005,PROMOCIONES Y EDICIONES CULTURALES SA,"7, 15 Y 21 ABRIL 2015. INSERCION PUBLICITARIA CAMPAÑA ""CONCIENCIACION EXCREMENTOS VIA"" EN PERIODICO MEDITERRANEO.",23/07/2015,"2.600,17 €",1,91200,22602,
2015.0002004,PROMOCIONES Y EDICIONES CULTURALES SA,"7, 16 Y 30 DE ABRIL 2015. INSERCION PUBLICITARIA CAMPAÑA ""SERVICIO MANTENIMIENTO CIUDAD"" EN PERIODICO MEDITERRANEO.",26/09/2015,"5.437,20 €",1,91200,22602,
2015.0000939,PROMOCIONES Y EDICIONES CULTURALES SA,"7, 21 Y 28 DE FEBRERO 2015. INSERCION PUBLICITARIA CASTELLO 100% ESPORT.",20/04/2015,"2.601,77 €",1,91200,22602,
2015.0002815,MEDIOS DE AZAHAR SA,"8, 11, 19 Y 28 MAYO 2015. INSERCION PUBLICITARIA PERIODICO EL MUNDO CAMPAÑA ""UN MAIG DE TRADICIONS"".",26/09/2015,"3.003,22 €",1,91200,22602,
2015.0000940,PROMOCIONES Y EDICIONES CULTURALES SA,"8, 15 Y 22 DE FEBRERO 2015. INSERCION PUBLICITARIA REDES SOCIALES.",20/04/2015,"6.386,95 €",1,91200,22602,
2015.0006372,RADIO CASTELLON SA,8/12/15. EMISION CUÑAS RADIO NAVIDAD 2015,30/12/2015,"424,71 €",1,91200,22602,
2015.0006355,RADIO CASTELLON SA,8/12/15.CUÑAS NAVIDAD,30/12/2015,"550,55 €",1,91200,22602,
2015.0000900,RADIO CASTELLON SA,9 AL 13 DE FEBRERO DE 2015. CUÑAS DE PROMOCIÓN CEVISAMA EN CADENA SER.,08/04/2015,"456,17 €",1,91200,22602,
2015.0002755,PROMOCIONES Y EDICIONES CULTURALES SA,"9 MAYO 2015. DIPTICOS CAMPAÑA ""PREVENCION MOSQUITO TIGRE"".",26/09/2015,"555,39 €",1,91200,22602,
2015.0002305,MEDIOS DE AZAHAR SA,"9 Y 17 DE ABRIL 2015. INSERCION PUBLICITARIA ANUNCIO CAMPAÑA ""SENSIBILIZACION"".",26/09/2015,"1.501,61 €",1,91200,22602,
2015.0001100,EDITORIAL PRENSA VALENCIANA SA,"9/02/15. INSERCIÓN PUBLICITARIA CAMPAÑA ""CEVISAMA 2015 AYUNTAMIENTO CASTELLON"" EN EL DIARIO LEVANTE.",13/05/2015,"1.633,50 €",1,91200,22602,
2015.0006370,"DIARIO DIGITAL DE CASTELLON, S.L.",9/12/15. PROMOCIÓN MARATÓN INTERNACIONAL DE CASTELLON,30/12/2015,"605,00 €",1,91200,22602,
2015.0001805,TV CS RETRANSMISIONES SL,ABRIL 2015  SPOTS RECOGIDA EXCREMENTOS VÍA PÚBLICA,26/09/2015,"1.282,60 €",1,91200,22602,
2015.0002430,COPE- RADIO POPULAR SA,"ABRIL 2015 PROGRAMACIÓN EN RADIO ""RECOGIDAS CACAS PERRO""",26/09/2015,"1.796,85 €",1,91200,22602,
2015.0002438,COPE- RADIO POPULAR SA,ABRIL 2015 PROGRAMACIÓN RADIO PAQUETE ESPECIAL PROMOCION SEMANA SANTA 2015,26/09/2015,"3.999,99 €",1,91200,22602,
2015.0001855,CASTELLON BASE SL,ABRIL 2015.  INSERCIÓN BANER PAGINA WEB CASTELLONBASE.COM,11/06/2015,"121,00 €",1,91200,22602,
2015.0002809,"IDEA PUBLICIDAD CASTELLON, S.L",ABRIL 2015. BANNER EN PAGINA WEB VIVECASTELLON.COM SOBRE FORMACION Y EMPLEO.,26/09/2015,"400,00 €",1,91200,22602,
2015.0001811,"IDEA PUBLICIDAD CASTELLON, S.L",ABRIL 2015. BANNER NOTICIAS WB PASIÓN POR CASTELLÓN.,11/06/2015,"302,50 €",1,91200,22602,
2015.0001979,"GESTION DE MEDIOS DE COMUNICACION DE CASTELLON, S.L.",ABRIL 2015. CONTRAPORTADA AGENCIA DESARROLLO LOCAL.,23/07/2015,"1.936,00 €",1,91200,22602,
2015.0001801,TV CS RETRANSMISIONES SL,ABRIL 2015. FALDONES EN 6 REPORTAJES DE ACTIVIDADES INSTITUCIONALES.,05/11/2015,"7.078,50 €",1,91200,22602,
2015.0001804,TV CS RETRANSMISIONES SL,ABRIL 2015. FALDONES FORMACIÓN EMPLEO,11/06/2015,"1.936,00 €",1,91200,22602,
2015.0001802,TV CS RETRANSMISIONES SL,ABRIL 2015. FALDONES PROCESIÓN VIERNES SANTO,11/06/2015,"21.175,00 €",1,91200,22602,
2015.0001799,TV CS RETRANSMISIONES SL,ABRIL 2015. FALDONES UNA CIUDAD PARA VIVIRLA,11/06/2015,"1.778,70 €",1,91200,22602,
2015.0002229,MEDIOS DE AZAHAR SA,ABRIL 2015. INSERCION PUBLICITARIA EN INTERNET. MEGABANER 30.000 IMPRESIONES.,23/07/2015,"1.179,75 €",1,91200,22602,
2015.0002786,"PRODUCCIONES ORACLE, S.L.","ABRIL 2015. PRODUCCION, EDICION PROGRAMA CASTELLON INFORMA.",26/09/2015,"574,75 €",1,91200,22602,
2015.0002436,COPE- RADIO POPULAR SA,"ABRIL 2015. PROGRAMACIÓN RADIO ""CASTELLÓN UNA CIUDAD PARA VIVIRLA""",26/09/2015,"7.172,88 €",1,91200,22602,
2015.0002432,COPE- RADIO POPULAR SA,"ABRIL 2015. PROGRAMACIÓN RADIO ""FESTES LLEDÓ""",26/09/2015,"3.489,64 €",1,91200,22602,
2015.0002443,COPE- RADIO POPULAR SA,"ABRIL 2015. PROGRAMACIÓN RADIO ""SPECIAL SPORT""",26/09/2015,"726,00 €",1,91200,22602,
2015.0001807,TV CS RETRANSMISIONES SL,ABRIL 2015. RETRANSMISIÓN DIRECTO FÚTBOL CD CASTELLÓN- R.U. IRÚN.,26/11/2015,"3.630,00 €",1,91200,22602,
2015.0004126,PROMOCIONES Y EDICIONES CULTURALES SA,"AGOSTO 2015, INSERCION PUBLICITARIA S/CAMPAÑA CASTELLON-ATLETISMO",13/10/2015,"1.426,03 €",1,91200,22602,
2015.0004127,"COMUNICACION Y MEDIOS DE LEVANTE, S.L. /GRUPO ZETA",AGOSTO/15. INSERCIÓN PUBLICITARIA S/AYUNTAMIENTO EN EL WWW.ELPERIODICOMEDITERRANEO.COM,05/11/2015,"590,00 €",1,91200,22602,
2015.0002475,ACTIVIDADES LUDICAS RECREATIVAS SLU,"AÑO 2015. CAMPAÑA PUBLICITARIA EN CASTELLÓN DIARIO ""FESTES FUNDACIONALS DE LA MAGDALENA 2015""",26/09/2015,"350,04 €",1,91200,226021,
2015.0005616,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,BANNER PUBLICITARIO S/PROGRAMACIÓN CULTURAL Y DE OCIO EN ESPAIMENUT.COM,30/12/2015,"423,50 €",1,91200,22602,
2014.0006291,FEDERACION TAURINA CASTELLON,COLABORACIÓN PUBLICITARIA  AÑO 2014 EN REVISTA EH TORO.,26/03/2015,"1.200,00 €",5,33400,226020,
2015.0006512,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,CREATIVIDAD Y DISEÑO GRAFICO CHRISTMAS NAVIDEÑO.,30/12/2015,"78,65 €",1,91200,22602,
2015.0005120,RADIO CASTELLON SA,CUÑAS PUBLICITARIAS S/CAMPAÑA ROAD SHOW 2015,30/12/2015,"10.890,00 €",1,91200,22602,
2015.0006351,RADIO CASTELLON SA,DE 1 AL 6 DE DICIEMBRE 15. MARATON INTERNACIONAL CASTELLON,30/12/2015,"578,86 €",1,91200,22602,
2015.0006356,RADIO CASTELLON SA,DE 2  A 8 DICIEMBRE 15. CUÑA NAVIDAD,30/12/2015,"693,86 €",1,91200,22602,
2015.0000726,COPE- RADIO POPULAR SA,DEL 01/01 AL 30/11/15. EMISION CUÑAS PUBLICITARIAS CAMPAÑA ESPECIAL SPORT,27/04/2015,"726,00 €",1,91200,22602,
2015.0000727,COPE- RADIO POPULAR SA,DEL 01/01 AL 30/11/15. EMISION CUÑAS PUBLICITARIAS CAMPAÑA ESPECIAL SPORT,27/04/2015,"726,00 €",1,91200,22602,
2015.0000766,EDITORIAL DIGITAL 2014 SLU,DEL 01/02 AL 13/02/15. ESPECIAL FERIA CEVISAMA 2015 EN LA WEB ELPERIODIC.COM,08/04/2015,"605,00 €",1,91200,22602,
2015.0001988,RADIO CASTELLON SA,DEL 01/04 AL 05/04/15. CUÑAS EN CADENA DIAL CAMPAÑA SEMANA SANTA 2015.,23/07/2015,"778,64 €",1,91200,22602,
2015.0001990,RADIO CASTELLON SA,DEL 01/04 AL 05/04/15. CUÑAS EN CADENA SER CAMPAÑA SEMANA SANTA 2015.,23/07/2015,"1.321,32 €",1,91200,22602,
2015.0001989,RADIO CASTELLON SA,DEL 01/04 AL 05/04/15. CUÑAS EN M80 RADIO CAMPAÑA SEMANA SANTA 2015.,23/07/2015,"637,07 €",1,91200,22602,
2015.0002772,RADIO CASTELLON SA,"DEL 01/05 AL 07/05/15. CUÑAS EN CADENA DIAL CAMPAÑA ""VERGE DEL LLEDO"".",26/09/2015,"856,50 €",1,91200,22602,
2015.0002770,RADIO CASTELLON SA,"DEL 01/05 AL 07/05/15. CUÑAS EN M80 RADIO CAMPAÑA ""VERGE DEL LLEDO"".",26/09/2015,"674,82 €",1,91200,22602,
2015.0000949,UNIPREX SAU,DEL 02 AL 27 DE FEBRERO 2015. CUÑA PUBLICIDAD FORMACION Y EMPLEO.,20/04/2015,"1.524,60 €",1,91200,22602,
2015.0001291,RADIO CASTELLON SA,DEL 02/03 AL 15/03/15. CUÑAS EN CADENA 40 PRINCIPALES PARA CAMPAÑA FIESTAS DE LA MAGDALENA 2015.,22/05/2015,"2.147,15 €",1,91200,226021,
2015.0001289,RADIO CASTELLON SA,DEL 02/03 AL 15/03/15. CUÑAS EN CADENA DIAL PARA CAMPAÑA FIESTAS DE LA MAGDALENA 2015.,22/05/2015,"1.926,93 €",1,91200,226021,
2015.0001292,RADIO CASTELLON SA,DEL 02/03 AL 15/03/15. CUÑAS EN CADENA SER PARA CAMPAÑA FIESTAS DE LA MAGDALENA 2015.,22/05/2015,"3.963,96 €",1,91200,226021,
2015.0001290,RADIO CASTELLON SA,DEL 02/03 AL 15/03/15. CUÑAS EN M-80 RADIO PARA CAMPAÑA FIESTAS DE LA MAGDALENA 2015.,22/05/2015,"1.596,60 €",1,91200,226021,
2015.0001474,UNIPREX SAU,DEL 02/03 AL 31/03/15. INSERCION PUBLICITARIA EN EUROPAFM SOBRE CAMPAÑA CIUDAD,11/06/2015,"1.415,70 €",1,91200,22602,
2015.0001475,UNIPREX SAU,DEL 02/03 AL 31/03/15. INSERCION PUBLICITARIA EN EUROPAFM SOBRE CAMPAÑA CIUDAD.,11/06/2015,"786,50 €",1,91200,22602,
2015.0001470,UNIPREX SAU,DEL 02/03 AL 31/03/15. INSERCION PUBLICITARIA EN EUROPAFM SOBRE FORMACION Y EMPLEO.,11/06/2015,"1.437,48 €",1,91200,22602,
2015.0001471,UNIPREX SAU,DEL 02/03 AL 31/03/15. INSERCION PUBLICITARIA EN EUROPAFM SOBRE FORMACION Y EMPLEO.,11/06/2015,"798,60 €",1,91200,22602,
2015.0001477,UNIPREX SAU,DEL 02/03 AL 31/03/15. INSERCION PUBLICITARIA EN EUROPAFM SOBRE MAGDALENA 2015.,23/07/2015,"3.176,25 €",1,91200,226021,
2015.0001478,UNIPREX SAU,DEL 02/03 AL 31/03/15. INSERCION PUBLICITARIA EN EUROPAFM SOBRE MAGDALENA 2015.,23/07/2015,"1.210,00 €",1,91200,226021,
2015.0001473,UNIPREX SAU,DEL 02/03 AL 31/03/15. INSERCION PUBLICITARIA EN ONDA CERO SOBRE CAMPAÑA CIUDAD.,11/06/2015,"1.651,65 €",1,91200,22602,
2015.0001469,UNIPREX SAU,DEL 02/03 AL 31/03/15. INSERCION PUBLICITARIA EN ONDA CERO SOBRE FORMACION Y EMPLEO.,11/06/2015,"1.677,06 €",1,91200,22602,
2015.0001476,UNIPREX SAU,DEL 02/03 AL 31/03/15. INSERCION PUBLICITARIA EN ONDA CERO SOBRE MAGDALENA 2015.,23/07/2015,"4.446,75 €",1,91200,226021,
2015.0001472,UNIPREX SAU,DEL 02/03 AL 31/03/15. INSERCION PUBLICITARIA EN ONDA CERO SOBRE TRAFICO.,11/06/2015,"958,32 €",1,91200,22602,
2014.0007219,EDITORIAL PRENSA VALENCIANA SA,DEL 07/12/14. AL 14/12/14. INSERCIÓN PUBLICIDAD S/ CASTELLÓ A ESCENA EN EL LEVANTE.,26/03/2015,"838,53 €",1,91200,22602,
2015.0001986,RADIO CASTELLON SA,DEL 08/04 AL 21/04/15. CUÑAS EN 40 PRINCIPALES CAMPAÑA CONCIENCIACION ANIMALES DOMESTICOS.,23/07/2015,"858,86 €",1,91200,22602,
2015.0001987,RADIO CASTELLON SA,DEL 08/04 AL 21/04/15. CUÑAS EN CADENA DIAL CAMPAÑA CONCIENCIACION ANIMALES DOMESTICOS.,26/09/2015,"770,77 €",1,91200,22602,
2015.0001984,RADIO CASTELLON SA,DEL 08/04 AL 21/04/15. CUÑAS EN CADENA SER CAMPAÑA CONCIENCIACION ANIMALES DOMESTICOS.,23/07/2015,"1.233,23 €",1,91200,22602,
2015.0001985,RADIO CASTELLON SA,DEL 08/04 AL 21/04/15. CUÑAS EN M80 RADIO CAMPAÑA CONCIENCIACION ANIMALES DOMESTICOS.,23/07/2015,"638,64 €",1,91200,22602,
2015.0001107,EDITORIAL DIGITAL 2014 SLU,"DEL 1 AL 15 DE MARZO DE 2015. INSERCION PUBLICIDAD, NOTICIAS, FOTOS Y SIGUIMIENTO FIESTAS DE LA MAGDALENA 2015 EN EL PERIODIC.COM.",08/05/2015,"600,00 €",1,91200,226021,
2015.0006387,RADIO CASTELLON SA,DEL 1 AL 7 DICIEMBRE 15. CUÑA MERCADO MEDIEVAL,30/12/2015,"347,63 €",1,91200,22602,
2015.0006357,RADIO CASTELLON SA,DEL 1 AL 8 DICIEMBRE 15. CUÑA NAVIDAD,30/12/2015,"1.321,32 €",1,91200,22602,
2015.0001322,EDITORIAL DIGITAL 2014 SLU,"DEL 1/02 AL 31/03/15. EMISION DIARIA BANNER PBLICITARIO SOBRE ""PROGRAMAS DE FOMENTO DEL EMPLEO""",22/05/2015,"2.000,00 €",1,91200,22602,
2015.0000996,UNIPREX SAU,DEL 10 AL 13 DE ENERO DE 2015. CUÑA PUBLICITARIA AYUNTAMIENTO DE CASTELLON EN PROGRAMA CASTELLON C.V.,20/04/2015,"822,80 €",1,91200,22602,
2015.0000998,UNIPREX SAU,DEL 10 AL 13 DE FEBRERO DE 2015. CUÑA PUBLICIDAD AYUNTAMIENTO CASTELLON EN PROGRAMA EUROPA FM.,20/04/2015,"580,80 €",1,91200,22602,
2015.0000728,COPE- RADIO POPULAR SA,DEL 10/02 AL 14/02/15. EMISION DE CUÑAS PUBLICITARIAS CAMPAÑA CEVISAMA,20/04/2015,"726,00 €",1,91200,22602,
2015.0001736,"IDEA PUBLICIDAD CASTELLON, S.L",DEL 13 AL 25/04/15. BANNER ESPECIAL FRONTAL CAMPAÑA MODA EN LA CALLE,11/06/2015,"242,00 €",1,91200,22602,
2015.0005461,RADIO CASTELLON SA,DEL 15 AL 18/10/15. EMISIÓN DE CUÑAS PUBLICITARIAS S/CAMPAÑA 3ª MOSTRA D'ARTS ESCÈNIQUES EN 40 PRINCIPALES.,09/12/2015,"306,74 €",1,91200,22602,
2015.0005463,RADIO CASTELLON SA,DEL 15 AL 18/10/15. EMISIÓN DE CUÑAS PUBLICITARIAS S/CAMPAÑA 3ª MOSTRA D'ARTS ESCÈNIQUES EN CADENA SER.,09/12/2015,"440,44 €",1,91200,22602,
2015.0005462,RADIO CASTELLON SA,DEL 15 AL 18/10/15. EMISIÓN DE CUÑAS PUBLICITARIAS S/CAMPAÑA 3ª MOSTRA D'ARTS ESCÈNIQUES EN M80,09/12/2015,"228,09 €",1,91200,22602,
2015.0001708,"DIARIO DIGITAL DE CASTELLON, S.L.",DEL 15/01 AL 15/04/15 BANNER EN CS INFORMACIÓN PROGRAMAS DE FOMENTO DEL EMPLEO,11/06/2015,"1.500,00 €",1,91200,22602,
2015.0001673,EDITORIAL DIGITAL 2014 SLU,"DEL 15/02 AL 15/04/15. CAMPAÑA ""CASTELLÓN UNA CIUDAD PARA VIVIRLA""",11/06/2015,"2.000,00 €",1,91200,22602,
2015.0001666,COPE- RADIO POPULAR SA,"DEL 15/02/2015 AL 02/03/2015 4 CUÑAS DIARIAS CAMPAÑA MAGDALENA 2015 (ENTREVISTAS DURANTE LA SEMANA MAGDALENA ""LA BODEGUILLA DE COPE CASTELLON"")",11/06/2015,"8.470,00 €",1,91200,226021,
2015.0001341,TV CS RETRANSMISIONES SL,"DEL 15/12 AL 15/04. PUBLICIDAD POR CAMPAÑA DE CIUDAD ""CASTELLON, UNA CIUDAD PARA VIVIRLA""",23/07/2015,"1.778,70 €",1,91200,22602,
2015.0000948,UNIPREX SAU,DEL 16 AL 28 DE FEBRERO 2015. CUÑA PUBLICIDAD CAMPAÑA CIUDAD,20/04/2015,"2.109,03 €",1,91200,22602,
2015.0001001,UNIPREX SAU,DEL 16 AL 28 DE FEBRERO DE 2015. CUÑA PUBLICIDAD CAMPAÑA CIUDAD AYUNTAMIENTO CASTELLON EN PROGRAMA EUROPA FM.,20/04/2015,"1.807,74 €",1,91200,22602,
2015.0001000,UNIPREX SAU,DEL 16 AL 28 DE FEBRERO DE 2015. CUÑA PUBLICIDAD CAMPAÑA CIUDAD AYUNTAMIENTO CASTELLON EN PROGRAMA ONDA MELODIA.,20/04/2015,"1.004,30 €",1,91200,22602,
2015.0001284,RADIO CASTELLON SA,DEL 16/03 AL 31/03/15. CUÑAS EN CADENA DIAL PARA CAMPAÑA EMPLEO AGENCIA DE DESARROLLO LOCAL,22/05/2015,"1.245,82 €",1,91200,22602,
2015.0001283,RADIO CASTELLON SA,DEL 16/03 AL 31/03/15. CUÑAS EN CADENA SER PARA CAMPAÑA EMPLEO AGENCIA DE DESARROLLO LOCAL.,22/05/2015,"2.334,33 €",1,91200,22602,
2015.0006362,"DIARIO DIGITAL DE CASTELLON, S.L.",DEL 2 A I DICIEMBRE 15. INFORMACION CAMPAÑA NAVIDAD,30/12/2015,"605,00 €",1,91200,22602,
2015.0001003,UNIPREX SAU,DEL 2 AL 27 DE FEBRERO DE 2015. CUÑA PUBLICIDAD CAMPAÑA FORMACION Y EMPLEO  AYUNTAMIENTO CASTELLON EN PROGRAMA ONDA MELODIA.,20/04/2015,"726,00 €",1,91200,22602,
2015.0000999,UNIPREX SAU,DEL 2 AL 27 DE FEBRERO DE 2015. CUÑA PUBLICIDAD FORMACION Y EMPLEO  AYUNTAMIENTO CASTELLON EN PROGRAMA EUROPA FM.,20/04/2015,"1.306,80 €",1,91200,22602,
2015.0001285,RADIO CASTELLON SA,DEL 20/03 AL 31/03/15. CUÑAS EN 40 PRINCIPALES PARA CAMPAÑA EMPLEO EN AGENCIA DE DESARROLLO LOCAL,11/06/2015,"1.165,59 €",1,91200,22602,
2015.0004565,PROMOCIONES Y EDICIONES CULTURALES SA,DEL 21 AL 27/09/15. INSERCIÓN PUBLICITARIA S/SETMANA MOBILITAT EN DIARIO MEDITERRÁNEO.,05/11/2015,"1.170,25 €",1,91200,22602,
2015.0004606,"IDEA PUBLICIDAD CASTELLON, S.L",DEL 23 AL 27/09/15. CAMPAÑA PUBLICITARIA Y BANNER S/CAMPAÑA ACTIVIDADES RIBALTA.,25/11/2015,"160,93 €",1,91200,22602,
2015.0001981,RADIO CASTELLON SA,DEL 24/04 AL 30/04/15. CUÑAS EN CADENA DIAL FIESTAS VIRGEN DEL LLEDO 2015.,23/07/2015,"830,54 €",1,91200,22602,
2015.0001983,RADIO CASTELLON SA,DEL 24/04 AL 30/04/15. CUÑAS EN CADENA SER FIESTAS VIRGEN DE LLEDO 2015.,23/07/2015,"1.409,41 €",1,91200,22602,
2015.0001982,RADIO CASTELLON SA,DEL 24/04 AL 30/04/15. CUÑAS EN M80 RADIO FIESTAS VIRGEN DE LLEDO 2015.,23/07/2015,"654,37 €",1,91200,22602,
2015.0001353,ACTIVIDADES LUDICAS RECREATIVAS SLU,DEL 26 DE ENERO AL 1 DE FEBRERO 2015. CAMPAÑA PUBLICITARIA FITUR 2015.,11/06/2015,"350,05 €",1,91200,22602,
2015.0001575,"EL CONFIDENCIAL DIGITAL, SLU","DEL 26/01 AL 01/02 DEL 2015. PUBLICIDAD CAMPAÑA CIUDAD "" DEJA QUE TE TIENTE"" EN EL SITE DE EL CONFIDENCIAL",26/09/2015,"1.815,80 €",1,91200,22602,
2015.0000729,COPE- RADIO POPULAR SA,DEL 26/01 AL 01/02/15. EMISION CUÑAS PUBLICITARIAS CAMPAÑA FITUR,27/04/2015,"1.815,00 €",1,91200,22602,
2015.0001343,TV CS RETRANSMISIONES SL,DEL 26/01 AL 06/03/15. CAMPAÑA PUBLICITARIA POR EL FOMENTO DE EMPLEO Y FORMACION,23/07/2015,"3.872,00 €",1,91200,22602,
2015.0005468,"IDEA PUBLICIDAD CASTELLON, S.L",DEL 26/10 AL 01/11/15. BANNER PUBLICITARIO PARA CAMPAÑA ACTIVIDADES EN EL RIBALTA.,09/12/2015,"160,93 €",1,91200,22602,
2015.0001006,"IDEA PUBLICIDAD CASTELLON, S.L","DEL 27 DE FEBRERO AL 15 DE MARZO DE 2015. BANNER DOBLE NOTICIAS Y AGENDA MAGDALENA 2015, EN EL PORTAL VIVE CASTELLON.COM",20/04/2015,"600,00 €",1,91200,226021,
2015.0002411,EDITORIAL DIGITAL 2014 SLU,DEL 27.04 AL 05.05.15 CAMPAÑA FIESTAS VIRGEN DEL LIDÓN EN EL PERIODIC.COM,26/09/2015,"600,00 €",1,91200,22602,
2015.0000588,"IDEA PUBLICIDAD CASTELLON, S.L",DEL 6 AL 15 DE FEBRERO DE 2015. CONTRATACIÓN CAMPAÑA PUBLICITARIA PARA LA PROMOCIÓN Y APOYO DEL SECTOR CERÁMICO PARA FERIA CEVISAMA 2015,27/04/2015,"600,00 €",1,91200,22602,
2015.0002762,"EL CONFIDENCIAL DIGITAL, SLU",DEL 7 AL 15 DE MARZO 2015. PUBLICIDAD EN EL SITE DE EL CONFIDENCIAL DIGITAL CAMPAÑA MAGDALENA.,26/09/2015,"605,00 €",1,91200,226021,
2015.0002262,UNIPREX SAU,DEL 8 AL 21/04/015. CUÑAS PUBLICITARIAS S/CONCIENCIACION ANIMALES EN ONDA MELODIA.,26/09/2015,"1.239,04 €",1,91200,22602,
2015.0002263,UNIPREX SAU,DEL 8 AL 21/04/015. CUÑAS PUBLICITARIAS S/CONCIENCIACION ANIMALES EN ONDA MELODIA.,26/09/2015,"774,40 €",1,91200,22602,
2015.0000997,UNIPREX SAU,DEL 9 AL 13 DE ENERO DE 2015. CUÑA PUBLICITARIA AYUNTAMIENTO DE CASTELLON CEVISAMA EN PROGRAMA CASTELLON C.V.,20/04/2015,"411,40 €",1,91200,22602,
2015.0001002,UNIPREX SAU,DEL 9 AL 13 DE FEBRERO DE 2015. CUÑA PUBLICIDAD AYUNTAMIENTO CASTELLON EN PROGRAMA EUROPA FM.,20/04/2015,"217,80 €",1,91200,22602,
2015.0002480,UNIPREX SAU,"DIAS 22/05/15, 15/05/15 Y 17/05/15. (7 CUÑAS) INSERCION PUBLICITARIA EN EMISORA ALICANTE CV. 106,5 SOBRE AYUNTAMIENTO DE CASTELLON",26/09/2015,"2.904,00 €",1,91200,22602,
2015.0002481,UNIPREX SAU,"DIAS 22/05/15, 15/05/15 Y 17/05/15. INSERCION PUBLICITARIA EN ONDA CERO EMISORA VALENCIA C.V  SOBRE AYUNTAMIENTO DE CASTELLON",26/09/2015,"9.096,01 €",1,91200,22602,
2015.0000193,PROMOCIONES Y EDICIONES CULTURALES SA,DICIEMBRE 14. ANUNCIOS NADAL A CASTELLO,08/04/2015,"21.719,50 €",1,91200,22602,
2015.0006421,COPE- RADIO POPULAR SA,DICIEMBRE 15. CAMPAÑA NAVIDAD,30/12/2015,"1.500,00 €",1,91200,22602,
2015.0006422,COPE- RADIO POPULAR SA,DICIEMBRE 15. ESPECIAL SPORT 2015,30/12/2015,"726,00 €",1,91200,22602,
2015.0006418,COPE- RADIO POPULAR SA,DICIEMBRE 15. PUBLICIDAD MERCADO MEDIEVAL,30/12/2015,"1.000,00 €",1,91200,22602,
2014.0007293,"IDEA PUBLICIDAD CASTELLON, S.L",DICIEMBRE 2014 ESPACIOS EN VIVECASTELLON.COM,08/04/2015,"120,00 €",1,91200,22602,
2014.0007290,NOCLAFILMS PRODUCCIONES SL,DICIEMBRE 2014 PRODUCCION Y REALIZACION DE 5 NOTICIAS,05/03/2015,"1.089,00 €",1,91200,22602,
2015.0000194,PROMOCIONES Y EDICIONES CULTURALES SA,"DICIEMBRE 2014. ANUNCIOS EN PRENSA "" DESPEDIDA DE AÑO""",08/04/2015,"7.409,99 €",1,91200,22602,
2015.0000195,PROMOCIONES Y EDICIONES CULTURALES SA,"DICIEMBRE 2014. ANUNCIOS EN PRENSA "" EL TRAM""",08/04/2015,"21.658,99 €",1,91200,22602,
2014.0007228,EDITORIAL DIGITAL 2014 SLU,DICIEMBRE/14. BANNER PUBLICITARIO S/ MARATÓN INTERNACIONAL DE CASTELLÓN EN PERIODICO.COM.,26/03/2015,"400,00 €",1,91200,22602,
2014.0007229,EDITORIAL DIGITAL 2014 SLU,DICIEMBRE/14. BANNER PUBLICITARIO S/ TRAM EN EL PERIODICO.COM.,26/03/2015,"500,00 €",1,91200,22602,
2015.0005760,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,DISEÑO Y MAQUETACIÓN DEL PROYECTO DE ILUSTRACIÓN GRAFICA DIPLOMA/CERTIFICADO DE NACIMIENTO.,30/12/2015,"1.694,00 €",1,91200,226990,
2015.0001409,PROMOCIONES Y EDICIONES CULTURALES SA,EL 01/03 Y 15/03/15. FORMACION DE EMPLEO.,22/05/2015,"1.767,81 €",1,91200,22602,
2015.0001407,PROMOCIONES Y EDICIONES CULTURALES SA,"EL 01/03, 22/03, 21/03, 28/03 Y 29/03. CAMPAÑA CIUDAD CASTELLON",22/05/2015,"7.042,20 €",1,91200,22602,
2015.0001410,PROMOCIONES Y EDICIONES CULTURALES SA,EL 04/03 Y 18/03/15. ATLETISMO,22/05/2015,"1.426,03 €",1,91200,22602,
2015.0001412,PROMOCIONES Y EDICIONES CULTURALES SA,"EL 08/03, 01/03, 15/03 Y 22/03/15. REDES SOCIALES",22/05/2015,"8.515,93 €",1,91200,22602,
2015.0001481,EDITORIAL PRENSA VALENCIANA SA,"EL 10/03 Y 12/03/15. INSERCION PUBLICITARIA EN DIARIO EL LEVANTE SOBRE ""SEGUIMIENTO MAGDALENA""",23/07/2015,"871,20 €",1,91200,226021,
2015.0000444,DESCUBRE CASTELLON C.B.,ENERO 2015. INSERCION PUBLICIDAD AYUNTAMIENTO CASTELLON EN FERIA FITUR 2015.,20/04/2015,"290,40 €",1,91200,22602,
2015.0000959,"UVEPE PLAZA, S.L.",ENERO 2015. INSERCION PUBLICITARIA REVISTA PLAZA Nº 3.,20/04/2015,"999,99 €",1,91200,22602,
2015.0000585,UNIPREX SAU,ENERO 2015. PUBLICIDAD AYUNT. CASTELLON. FITUR,16/04/2015,"99,22 €",1,91200,22602,
2015.0000343,NOCLAFILMS PRODUCCIONES SL,ENERO 2015. REALIZACION DE NOTICIAS,27/04/2015,"1.669,80 €",1,91200,22602,
